"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"0","0","0",62,14,1782,3,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",24,9,2362,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",43,10,4322,2,2,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",55,30,3621,2,3,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",33,21,3262,1,1,2,2,"0","1","0","0","0","0","0","1","1","0","0","0","geq_200","lt_100","lt_1"
"1","0","1",26,23,7858,3,2,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",58,50,7578,2,3,1,1,"1","1","0","1","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",35,19,1632,1,1,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","0",42,22,2160,2,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",54,15,899,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","1","0",41,34,8176,2,3,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",63,19,1672,4,4,3,1,"1","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",55,4,5599,2,1,1,1,"0","0","0","0","1","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"0","0","0",23,12,10585,1,3,2,1,"1","1","0","0","0","0","0","0","0","1","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",37,46,10683,1,1,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",73,20,1703,3,3,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","0",32,23,2545,2,3,1,1,"1","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",36,18,4776,3,1,1,1,"1","1","0","0","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",36,9,612,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_4"
"1","0","1",38,10,376,3,2,3,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",33,9,1985,3,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",31,16,3981,3,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",59,10,1776,4,3,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",44,18,3195,4,4,1,1,"1","0","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",32,9,8708,4,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",25,9,1276,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",38,43,2647,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",61,11,2165,2,2,1,1,"0","1","1","0","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","0",37,9,1465,3,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",21,7,2045,2,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_500","lt_1"
"0","0","0",19,38,4959,2,4,2,1,"0","1","1","0","0","0","0","1","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","0",57,37,7355,1,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",59,26,2732,4,3,1,1,"0","1","0","0","1","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",40,62,8950,2,2,2,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","1","0",47,24,2172,4,2,2,1,"0","1","0","1","1","0","0","1","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",63,30,4436,2,4,3,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",50,12,1341,3,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",43,27,8548,3,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",35,24,1861,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",21,22,1451,4,2,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",35,10,8460,2,4,2,1,"0","0","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",26,23,3645,4,3,1,1,"1","1","0","1","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"0","0","0",25,16,11672,3,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","lt_1"
"1","0","0",20,19,1864,3,2,1,1,"1","0","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","1",20,58,7070,3,4,3,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",22,51,2067,4,2,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"0","0","0",22,15,2612,3,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",24,67,10823,3,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",30,32,5700,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"0","1","0",32,25,9337,2,3,2,1,"0","1","0","1","0","0","1","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",26,19,6802,2,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",63,19,4807,4,3,1,1,"1","1","0","0","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",31,13,2262,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",46,30,9117,3,2,3,2,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","lt_1"
"1","0","1",39,18,11168,2,3,2,1,"1","1","0","1","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",22,11,2161,2,3,2,1,"1","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",39,24,4859,3,3,1,1,"0","1","1","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",31,23,6265,3,3,2,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",35,51,6443,2,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",31,6,1373,2,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",23,11,2218,3,3,3,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",34,34,5891,3,1,3,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",27,10,3182,3,3,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,12,3038,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",25,7,3842,1,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",30,8,7860,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",41,45,10500,1,1,3,2,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",37,10,6181,2,2,2,1,"0","1","0","1","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",41,25,1975,4,1,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",24,38,932,2,2,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",36,23,2176,3,3,2,1,"1","1","0","1","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",37,35,3734,2,2,3,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","1","0",38,5,2848,2,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",41,8,564,2,4,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",35,61,1393,2,2,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",53,14,4633,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","1","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",24,26,2093,2,3,1,1,"0","1","1","0","1","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",49,8,2848,1,2,3,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",40,70,11084,3,2,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",35,35,2423,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",42,24,3226,2,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",39,38,9134,2,4,4,1,"1","0","1","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",44,13,10370,4,3,2,2,"0","1","0","0","1","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",34,41,1973,3,2,2,1,"1","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,22,2612,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",67,21,16381,2,4,3,2,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",42,10,3672,2,1,3,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",42,31,12029,3,4,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",25,18,4258,1,2,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",20,52,1838,2,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",26,9,3800,2,3,3,1,"1","1","0","1","0","0","0","0","0","1","1","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",35,16,1732,3,2,1,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",61,23,2151,3,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",62,5,5463,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",40,8,4154,1,2,1,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",31,25,10751,1,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",44,28,13115,3,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",50,20,3715,2,4,3,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",60,27,754,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",27,13,3544,3,1,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",39,10,2865,4,1,2,1,"1","1","0","1","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",22,25,8889,3,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"0","0","0",34,22,1935,3,2,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,9,506,3,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",50,17,3322,4,2,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",62,7,1299,3,4,2,1,"0","1","0","0","0","0","0","0","1","1","1","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",54,35,6682,4,3,2,1,"0","1","0","1","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"1","0","1",29,52,11287,4,4,2,1,"1","0","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",33,32,5061,3,2,2,1,"0","1","0","1","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",25,21,5491,2,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","1","0",31,5,4169,3,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",25,28,4598,1,1,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",33,21,833,3,3,3,2,"0","0","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",54,19,6111,1,2,3,1,"0","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",55,46,5742,3,3,3,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",22,7,3729,4,4,1,1,"0","1","0","1","0","0","1","0","0","1","0","1","geq_200","lt_100","geq_4"
"1","0","1",47,22,12034,3,2,2,2,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","lt_1"
"1","0","1",52,47,2414,2,2,1,1,"0","1","1","0","1","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",45,28,491,3,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","0",23,5,3586,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,43,15070,1,1,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",49,19,5824,3,4,1,1,"0","1","0","0","0","0","0","1","1","0","0","0","geq_200","lt_100","geq_4"
"1","0","1",55,7,551,3,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",28,26,301,3,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_1_lt_4"
"0","1","0",31,22,3059,1,2,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_4"
"1","0","1",33,15,902,3,3,2,1,"0","0","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",26,16,2940,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",34,60,1924,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",27,30,2104,2,1,2,1,"1","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",30,33,3538,3,3,1,2,"1","1","0","1","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",21,8,1310,3,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_4"
"0","0","0",19,6,3386,1,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",48,22,1155,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",30,41,4948,4,4,2,1,"0","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",25,17,8830,4,2,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,32,6196,2,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"1","0","1",37,15,7772,2,2,2,1,"1","1","0","0","0","0","1","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",63,34,4194,3,3,2,2,"1","1","0","0","1","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",40,16,4319,4,4,1,1,"0","1","0","1","0","0","1","0","0","1","0","1","geq_200","lt_100","geq_4"
"1","0","0",26,45,1127,2,1,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"1","0","0",53,15,1996,2,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_200","geq_500","geq_1_lt_4"
"1","0","0",64,16,385,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_200","lt_100","geq_1_lt_4"
"1","0","0",19,11,4546,1,2,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","1",21,8,2220,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",58,30,2540,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",55,10,10674,1,2,2,1,"1","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",26,16,4373,2,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",52,60,4373,3,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",31,54,2303,1,3,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",30,7,977,2,1,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","0",42,25,5581,2,3,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",37,18,2251,3,3,2,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","1","1",37,7,4754,1,3,1,1,"0","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",21,16,7508,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",31,16,518,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",30,60,2081,1,2,1,1,"0","1","1","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",49,13,1798,2,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",33,24,2412,2,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",40,23,1566,3,1,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",29,22,6737,4,2,2,1,"0","1","1","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",27,6,1820,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",27,26,13817,3,2,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",39,45,11182,2,1,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",26,30,456,4,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","1","0",25,7,2812,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,24,1407,4,3,2,1,"1","1","0","1","0","0","0","1","1","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",42,10,3432,2,2,1,2,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",30,23,5153,2,4,2,1,"0","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",48,16,5486,4,3,2,1,"1","0","0","0","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",49,5,584,3,4,3,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",41,37,11505,2,1,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",54,7,2501,2,1,2,2,"0","1","1","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",28,12,4609,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","1","1",50,37,6243,2,2,1,2,"0","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","1","0",26,28,3672,2,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",24,32,6132,3,2,1,1,"1","1","0","0","1","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",34,10,402,1,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",28,5,2585,3,3,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",23,15,3356,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",40,5,940,2,1,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",75,24,2730,2,3,1,1,"0","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",47,39,5087,3,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",36,23,9849,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",40,63,4828,2,3,1,1,"0","1","1","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",24,12,9471,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",39,31,3512,4,4,2,1,"0","1","0","0","1","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",22,58,318,3,3,2,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",35,38,3602,2,1,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",28,42,8608,3,3,3,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,17,1084,4,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_4"
