population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_one,unrelated_column_two
49784.0,3.0,13.0,72.0,4.0,19.0,16.0,30.0,16.0,11.0,43835.0,68.0,27489.0,76.0,1.0,34.0,27.0,10.0,15.0,32370.0,12653.0,14376.0,9938.0,12174.0,12085.0,8841.0,7348.0,17.0,14.0,31.0,18.0,8.0,58.0,18.0,24.0,17.0,24.0,10.0,34.0,14.0,12.0,3.0,68.0,64.0,76.0,70.0,59.0,66.0,2400.0,5.0,9764.0,17.0,26.0,34.0,44.0,2.0,3.0,5.0,6.0,75.0,5.0,8.0,6.0,3.0,3.0,3.0,56.0,8.0,54.0,2.0,1647.0,92.0,54.0,4.0,33.0,1962.0,6.0,1.0,84443.0,109793.0,142100.0,55686.0,303.0,397.0,496.0,189.0,468.0,28.0,22.0,13.0,104.0,37.0,13.0,57.0,49.0,77.0,87.0,31.0,3957.0,4.0,0.0,1.0
143783.0,3.0,17.0,69.0,6.0,20.0,17.0,31.0,17.0,13.0,197069.0,68.0,29802.0,75.0,1.0,36.0,28.0,10.0,15.0,35200.0,14252.0,16096.0,15709.0,15835.0,14232.0,10017.0,33043.0,18.0,14.0,29.0,21.0,8.0,58.0,18.0,25.0,16.0,26.0,10.0,35.0,14.0,12.0,3.0,67.0,63.0,74.0,69.0,60.0,67.0,11202.0,6.0,48226.0,19.0,28.0,36.0,44.0,3.0,4.0,5.0,7.0,76.0,7.0,8.0,6.0,3.0,3.0,3.0,55.0,10.0,54.0,2.0,4170.0,90.0,54.0,4.0,34.0,1962.0,7.0,1.0,95371.0,118811.0,149797.0,62566.0,319.0,405.0,499.0,194.0,473.0,27.0,22.0,13.0,316.0,130.0,14.0,56.0,47.0,74.0,85.0,123.0,5038.0,5.0,0.0,1.0
11636.0,3.0,2.0,95.0,1.0,1.0,12.0,25.0,10.0,10.0,2573.0,75.0,33045.0,81.0,1.0,50.0,25.0,4.0,17.0,39591.0,14678.0,14980.0,4568.0,5807.0,10144.0,9772.0,293.0,6.0,4.0,15.0,24.0,4.0,65.0,17.0,23.0,11.0,30.0,9.0,26.0,11.0,10.0,3.0,80.0,78.0,89.0,81.0,62.0,71.0,88.0,1.0,380.0,9.0,14.0,21.0,28.0,0.0,0.0,0.0,1.0,96.0,0.0,2.0,2.0,2.0,3.0,2.0,74.0,1.0,39.0,3.0,172.0,96.0,70.0,1.0,35.0,1964.0,2.0,0.0,73069.0,99878.0,136369.0,43146.0,319.0,437.0,545.0,177.0,520.0,25.0,20.0,13.0,2.0,1.0,2.0,64.0,54.0,79.0,91.0,3.0,598.0,1.0,0.0,0.0
56660.0,3.0,9.0,86.0,3.0,6.0,15.0,28.0,15.0,14.0,42365.0,68.0,38949.0,78.0,1.0,45.0,28.0,6.0,17.0,44862.0,18312.0,19492.0,17703.0,16369.0,18104.0,13130.0,6632.0,11.0,9.0,21.0,26.0,6.0,62.0,18.0,26.0,13.0,30.0,9.0,31.0,12.0,11.0,3.0,75.0,72.0,83.0,76.0,61.0,70.0,2025.0,3.0,10343.0,14.0,21.0,27.0,34.0,1.0,2.0,2.0,2.0,88.0,2.0,5.0,4.0,3.0,3.0,2.0,67.0,3.0,44.0,3.0,1907.0,91.0,64.0,3.0,35.0,1964.0,4.0,0.0,111342.0,134216.0,164357.0,69046.0,360.0,448.0,544.0,218.0,519.0,26.0,21.0,13.0,90.0,39.0,7.0,60.0,51.0,75.0,85.0,35.0,2841.0,3.0,0.0,0.0
15235.0,3.0,5.0,89.0,1.0,4.0,13.0,27.0,12.0,10.0,9155.0,73.0,28734.0,79.0,1.0,42.0,26.0,6.0,15.0,34520.0,12966.0,13890.0,5415.0,7023.0,9730.0,8655.0,1074.0,10.0,7.0,21.0,21.0,5.0,62.0,17.0,23.0,13.0,27.0,9.0,29.0,13.0,11.0,3.0,75.0,72.0,84.0,76.0,61.0,69.0,354.0,2.0,1642.0,12.0,19.0,27.0,35.0,1.0,1.0,1.0,2.0,91.0,1.0,4.0,3.0,3.0,3.0,2.0,66.0,2.0,46.0,3.0,358.0,95.0,63.0,1.0,34.0,1963.0,3.0,0.0,72154.0,98492.0,134045.0,44758.0,302.0,413.0,518.0,173.0,491.0,26.0,21.0,13.0,10.0,4.0,5.0,61.0,51.0,78.0,90.0,8.0,1243.0,1.0,0.0,0.0
10096.0,3.0,1.0,98.0,0.0,0.0,10.0,22.0,8.0,10.0,1111.0,80.0,39353.0,84.0,0.0,58.0,24.0,2.0,17.0,46082.0,16337.0,15604.0,2558.0,4992.0,10481.0,11411.0,103.0,3.0,3.0,12.0,27.0,3.0,68.0,18.0,22.0,9.0,33.0,7.0,23.0,9.0,8.0,3.0,86.0,85.0,94.0,87.0,62.0,72.0,16.0,0.0,119.0,5.0,9.0,14.0,19.0,0.0,0.0,0.0,0.0,98.0,0.0,2.0,1.0,3.0,3.0,2.0,84.0,0.0,30.0,3.0,59.0,97.0,80.0,0.0,36.0,1965.0,1.0,0.0,75837.0,106569.0,148475.0,42671.0,355.0,498.0,614.0,193.0,588.0,24.0,20.0,13.0,0.0,0.0,1.0,68.0,60.0,83.0,93.0,1.0,289.0,0.0,0.0,0.0
66270.0,3.0,17.0,60.0,5.0,32.0,16.0,31.0,16.0,10.0,57530.0,68.0,22628.0,76.0,1.0,29.0,26.0,13.0,13.0,27194.0,10506.0,12239.0,7655.0,9715.0,9123.0,6789.0,12013.0,22.0,17.0,35.0,15.0,9.0,56.0,17.0,23.0,18.0,22.0,11.0,36.0,15.0,13.0,3.0,63.0,57.0,70.0,66.0,58.0,65.0,3707.0,6.0,13416.0,19.0,30.0,40.0,50.0,3.0,5.0,7.0,9.0,67.0,9.0,10.0,7.0,3.0,3.0,3.0,49.0,13.0,60.0,2.0,1873.0,92.0,48.0,4.0,32.0,1962.0,8.0,1.0,70107.0,95025.0,127478.0,47445.0,270.0,363.0,461.0,166.0,433.0,28.0,22.0,13.0,128.0,55.0,17.0,55.0,46.0,77.0,87.0,39.0,4440.0,4.0,0.0,1.0
47390.0,3.0,12.0,76.0,4.0,14.0,16.0,29.0,15.0,12.0,43916.0,68.0,29982.0,77.0,1.0,37.0,27.0,9.0,15.0,35021.0,13782.0,15431.0,11091.0,13236.0,13482.0,9815.0,6850.0,15.0,13.0,29.0,20.0,7.0,59.0,18.0,24.0,16.0,25.0,10.0,33.0,13.0,12.0,3.0,70.0,66.0,78.0,72.0,59.0,67.0,2245.0,4.0,9579.0,16.0,24.0,32.0,41.0,2.0,3.0,4.0,5.0,79.0,4.0,8.0,6.0,3.0,3.0,3.0,59.0,7.0,51.0,2.0,1685.0,92.0,57.0,3.0,33.0,1963.0,6.0,1.0,90839.0,116189.0,148307.0,59154.0,317.0,412.0,511.0,198.0,483.0,27.0,22.0,13.0,95.0,35.0,12.0,57.0,50.0,77.0,87.0,30.0,3702.0,4.0,0.0,1.0
40141.0,3.0,7.0,88.0,2.0,4.0,15.0,27.0,14.0,13.0,52864.0,70.0,38817.0,78.0,1.0,47.0,27.0,6.0,17.0,44888.0,18101.0,19048.0,14712.0,15047.0,17159.0,12905.0,5830.0,10.0,8.0,20.0,26.0,5.0,63.0,18.0,25.0,13.0,30.0,9.0,30.0,12.0,11.0,3.0,76.0,74.0,84.0,77.0,61.0,70.0,2189.0,2.0,10254.0,13.0,20.0,26.0,33.0,1.0,1.0,2.0,2.0,90.0,1.0,5.0,3.0,3.0,3.0,2.0,69.0,3.0,43.0,3.0,1594.0,92.0,66.0,2.0,35.0,1964.0,4.0,0.0,107331.0,131480.0,163271.0,66184.0,360.0,454.0,552.0,214.0,527.0,26.0,21.0,13.0,64.0,25.0,6.0,60.0,52.0,76.0,86.0,34.0,2400.0,3.0,0.0,0.0
43453.0,3.0,12.0,76.0,3.0,12.0,15.0,29.0,15.0,12.0,53512.0,69.0,28532.0,77.0,1.0,37.0,27.0,9.0,15.0,34011.0,13364.0,14901.0,10476.0,11618.0,11907.0,9207.0,6849.0,16.0,12.0,27.0,20.0,7.0,59.0,17.0,24.0,15.0,26.0,10.0,33.0,14.0,12.0,3.0,69.0,65.0,77.0,71.0,60.0,68.0,2671.0,4.0,11836.0,16.0,25.0,33.0,42.0,2.0,3.0,4.0,4.0,82.0,4.0,7.0,5.0,3.0,3.0,3.0,58.0,6.0,52.0,2.0,1257.0,93.0,56.0,3.0,34.0,1962.0,6.0,1.0,84588.0,109037.0,141926.0,54397.0,308.0,402.0,500.0,182.0,474.0,27.0,21.0,13.0,97.0,25.0,10.0,58.0,48.0,76.0,87.0,38.0,3168.0,3.0,0.0,1.0
11015.0,3.0,2.0,96.0,0.0,1.0,12.0,24.0,10.0,10.0,3014.0,77.0,34760.0,82.0,1.0,50.0,25.0,4.0,16.0,40797.0,14932.0,15108.0,4084.0,6368.0,11018.0,10408.0,326.0,5.0,5.0,16.0,24.0,4.0,65.0,18.0,23.0,11.0,30.0,8.0,26.0,10.0,9.0,3.0,82.0,80.0,91.0,83.0,61.0,70.0,70.0,1.0,507.0,8.0,13.0,19.0,26.0,0.0,0.0,0.0,1.0,95.0,0.0,3.0,2.0,3.0,3.0,2.0,77.0,1.0,37.0,3.0,164.0,96.0,73.0,1.0,35.0,1964.0,2.0,0.0,77096.0,106383.0,144963.0,46390.0,334.0,460.0,572.0,192.0,543.0,25.0,21.0,13.0,2.0,1.0,3.0,64.0,56.0,81.0,91.0,3.0,657.0,1.0,0.0,0.0
307635.0,3.0,20.0,70.0,8.0,25.0,18.0,31.0,19.0,14.0,277618.0,65.0,35587.0,75.0,1.0,38.0,28.0,10.0,16.0,40540.0,16967.0,19088.0,25115.0,23755.0,20034.0,12594.0,65380.0,18.0,16.0,30.0,22.0,9.0,59.0,19.0,26.0,17.0,27.0,10.0,35.0,13.0,12.0,3.0,69.0,65.0,75.0,71.0,59.0,67.0,16064.0,6.0,82181.0,19.0,27.0,34.0,42.0,3.0,5.0,6.0,8.0,71.0,8.0,10.0,8.0,3.0,3.0,3.0,58.0,13.0,52.0,2.0,9502.0,87.0,57.0,7.0,34.0,1963.0,7.0,1.0,120400.0,142374.0,169635.0,78914.0,353.0,431.0,524.0,229.0,496.0,27.0,22.0,13.0,618.0,374.0,17.0,56.0,49.0,74.0,83.0,185.0,7295.0,8.0,0.0,1.0
10577.0,3.0,1.0,97.0,0.0,1.0,11.0,23.0,9.0,10.0,1625.0,77.0,35107.0,82.0,1.0,53.0,25.0,3.0,17.0,41571.0,15056.0,14968.0,3462.0,5265.0,10218.0,10278.0,199.0,4.0,4.0,14.0,24.0,3.0,66.0,17.0,23.0,10.0,31.0,8.0,25.0,10.0,9.0,3.0,83.0,81.0,92.0,84.0,62.0,71.0,37.0,1.0,263.0,7.0,12.0,18.0,24.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0,1.0,3.0,3.0,2.0,79.0,0.0,35.0,3.0,112.0,97.0,75.0,0.0,35.0,1965.0,1.0,0.0,73005.0,101986.0,141042.0,42886.0,331.0,462.0,574.0,185.0,547.0,25.0,20.0,13.0,1.0,0.0,2.0,66.0,57.0,81.0,92.0,2.0,444.0,1.0,0.0,0.0
43029.0,3.0,13.0,71.0,4.0,17.0,15.0,30.0,15.0,11.0,44911.0,69.0,25887.0,76.0,1.0,34.0,26.0,10.0,14.0,30991.0,12053.0,13693.0,8718.0,10471.0,10529.0,8094.0,5744.0,18.0,13.0,29.0,18.0,8.0,58.0,17.0,24.0,16.0,24.0,10.0,34.0,14.0,12.0,3.0,67.0,62.0,75.0,70.0,60.0,67.0,2651.0,5.0,8305.0,17.0,27.0,36.0,45.0,2.0,3.0,4.0,6.0,78.0,5.0,7.0,5.0,3.0,3.0,3.0,54.0,8.0,55.0,2.0,1260.0,93.0,53.0,3.0,33.0,1962.0,6.0,1.0,77570.0,102191.0,134759.0,50511.0,291.0,386.0,484.0,175.0,457.0,28.0,22.0,13.0,97.0,26.0,12.0,57.0,47.0,76.0,87.0,28.0,3382.0,4.0,0.0,1.0
32019.0,3.0,6.0,90.0,2.0,3.0,14.0,27.0,14.0,13.0,41692.0,71.0,39402.0,78.0,1.0,48.0,27.0,5.0,17.0,45477.0,18221.0,19025.0,13561.0,14369.0,17037.0,13010.0,4431.0,9.0,7.0,19.0,26.0,5.0,63.0,18.0,25.0,13.0,31.0,9.0,29.0,12.0,10.0,3.0,77.0,75.0,85.0,78.0,61.0,70.0,1600.0,2.0,7947.0,12.0,19.0,25.0,31.0,1.0,1.0,1.0,2.0,91.0,1.0,4.0,3.0,3.0,3.0,2.0,71.0,2.0,42.0,3.0,1309.0,93.0,67.0,2.0,35.0,1964.0,3.0,0.0,106502.0,131281.0,163692.0,65410.0,363.0,459.0,558.0,216.0,533.0,26.0,21.0,13.0,46.0,18.0,6.0,61.0,52.0,76.0,87.0,27.0,2129.0,3.0,0.0,0.0
25072.0,3.0,4.0,94.0,1.0,2.0,13.0,25.0,12.0,13.0,23524.0,74.0,42727.0,80.0,1.0,52.0,27.0,4.0,18.0,48869.0,19247.0,19324.0,11352.0,12189.0,17467.0,13852.0,5878.0,6.0,6.0,17.0,27.0,4.0,65.0,18.0,25.0,12.0,32.0,8.0,27.0,11.0,9.0,3.0,81.0,79.0,89.0,82.0,61.0,70.0,564.0,1.0,8604.0,9.0,15.0,20.0,26.0,0.0,0.0,1.0,1.0,94.0,0.0,4.0,3.0,3.0,3.0,2.0,77.0,1.0,37.0,3.0,1187.0,94.0,73.0,1.0,35.0,1965.0,2.0,0.0,104924.0,132921.0,168469.0,65098.0,376.0,484.0,586.0,225.0,560.0,25.0,21.0,13.0,11.0,18.0,4.0,63.0,55.0,78.0,88.0,25.0,1388.0,1.0,0.0,0.0
27604.0,3.0,8.0,81.0,2.0,8.0,14.0,28.0,14.0,11.0,22976.0,71.0,28159.0,78.0,1.0,38.0,26.0,8.0,15.0,33705.0,12992.0,14290.0,8011.0,9231.0,10795.0,8809.0,3529.0,13.0,10.0,25.0,20.0,6.0,60.0,17.0,24.0,14.0,26.0,10.0,31.0,13.0,12.0,3.0,71.0,68.0,80.0,73.0,60.0,68.0,1045.0,3.0,5394.0,14.0,23.0,31.0,39.0,1.0,2.0,2.0,3.0,86.0,2.0,6.0,4.0,3.0,3.0,2.0,60.0,4.0,50.0,3.0,778.0,94.0,58.0,2.0,34.0,1963.0,5.0,0.0,78050.0,103395.0,137417.0,49824.0,302.0,403.0,503.0,177.0,477.0,27.0,21.0,13.0,36.0,13.0,8.0,59.0,49.0,77.0,88.0,20.0,2190.0,2.0,0.0,1.0
