Gender,ForeignWorker,Single,Age,LoanDuration,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,JobClassIsSkilled,CheckingAccountBalance,SavingsAccountBalance,YearsAtCurrentJob
1,0,1,50,8,604,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,0,63,12,1421,4,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,lt_0,lt_100,geq_1_lt_4
1,0,1,34,19,7116,4,2,2,1,0,1,0,0,0,0,1,0,0,1,0,1,lt_0,lt_100,geq_4
1,0,1,30,15,1416,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
1,0,1,26,15,1284,4,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,69,15,1330,4,4,2,1,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,36,34,6435,3,2,2,1,1,0,0,0,0,0,0,0,1,0,1,1,lt_0,lt_100,lt_1
0,0,0,29,10,7455,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,1,geq_0_lt_200,geq_500,lt_1
1,0,0,30,20,1356,4,4,1,1,0,1,1,0,0,0,0,0,0,1,0,0,lt_0,lt_100,lt_1
0,0,0,25,17,1407,4,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,lt_1
1,0,0,47,51,2144,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,24,14,1208,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,40,24,1865,3,4,1,1,1,1,0,1,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_500,geq_4
0,0,0,29,31,7552,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,lt_0,lt_100,lt_1
0,0,0,56,15,808,4,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,1,40,19,6304,4,3,2,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_4
1,0,1,29,14,2253,4,2,2,2,1,1,0,1,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,0,51,45,8010,2,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,60,10,1215,4,4,3,1,1,1,0,1,0,0,0,0,0,0,0,1,lt_0,geq_100_lt_500,geq_4
1,0,0,27,15,1465,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,lt_0,geq_100_lt_500,geq_4
1,0,1,22,41,13326,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,50,14,10298,4,4,1,1,0,1,1,0,1,0,0,0,0,1,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,25,16,2961,4,4,2,1,0,1,0,1,0,0,0,0,0,0,1,1,lt_0,lt_100,geq_1_lt_4
0,0,0,24,12,1755,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,lt_0,lt_100,geq_1_lt_4
1,0,1,24,13,6571,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,1,geq_200,lt_100,lt_1
1,0,1,37,24,1553,3,4,2,1,1,1,1,0,1,0,0,0,1,0,0,1,lt_0,geq_500,geq_4
1,0,1,35,19,1635,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,60,25,3539,3,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,geq_0_lt_200,geq_500,geq_4
1,0,1,40,14,8504,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,24,14,2362,1,3,2,2,0,1,0,0,1,0,0,0,1,0,0,1,geq_200,geq_500,lt_1
0,0,0,47,16,1246,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,1,geq_0_lt_200,geq_500,geq_4
1,0,1,26,22,4370,4,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,65,23,915,2,4,1,1,1,1,0,0,0,0,0,0,1,0,1,1,lt_0,geq_100_lt_500,geq_4
1,0,1,37,24,2762,1,4,1,2,1,1,1,0,1,0,0,1,0,0,0,0,lt_0,lt_100,geq_4
0,0,0,24,15,3267,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,lt_1
1,0,1,30,10,1786,4,4,1,1,0,1,0,1,0,0,1,0,1,0,1,1,lt_0,lt_100,geq_1_lt_4
0,0,0,49,44,12453,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,35,31,1525,4,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,lt_0,lt_100,lt_1
1,0,1,30,24,3607,4,4,2,1,1,1,0,1,0,0,0,0,0,1,0,1,lt_0,geq_500,geq_1_lt_4
0,0,0,28,24,7456,1,4,2,2,1,1,0,1,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_100_lt_500,lt_1
1,0,1,44,50,1905,3,4,2,1,1,1,0,1,0,0,0,0,0,1,1,1,lt_0,geq_100_lt_500,geq_4
0,0,0,35,7,3959,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,69,24,2259,1,3,2,1,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,24,36,8332,4,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,36,11,14246,4,4,1,2,1,1,1,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,lt_1
1,0,0,29,34,727,4,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,67,12,1375,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,27,37,13540,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,0,54,13,3948,1,3,2,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
1,0,1,48,10,1346,4,1,2,2,1,1,0,1,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_1_lt_4
1,0,1,40,11,1317,4,4,1,1,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,23,32,1437,3,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_100_lt_500,lt_1
1,0,0,39,15,5952,2,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,0,44,45,2711,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
0,0,0,28,23,10842,4,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,lt_0,lt_100,geq_1_lt_4
1,0,1,34,13,1352,4,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
1,0,1,52,14,1083,1,3,3,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,63,15,3074,4,4,2,1,0,1,0,1,1,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,65,5,991,4,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,74,36,1398,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,lt_0,lt_100,geq_4
1,0,1,41,22,837,2,4,1,1,1,1,0,1,0,0,0,0,0,0,0,1,lt_0,geq_500,geq_4
1,0,1,52,56,13026,2,2,3,2,1,1,0,0,1,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
