,population numeric,householdsize numeric,racepctblack numeric,racePctWhite numeric,racePctAsian numeric,racePctHisp numeric,agePct12t21 numeric,agePct12t29 numeric,agePct16t24 numeric,agePct65up numeric,numbUrban numeric,pctUrban numeric,medIncome numeric,pctWWage numeric,pctWFarmSelf numeric,pctWInvInc numeric,pctWSocSec numeric,pctWPubAsst numeric,pctWRetire numeric,medFamInc numeric,perCapInc numeric,whitePerCap numeric,blackPerCap numeric,indianPerCap numeric,AsianPerCap numeric,HispPerCap numeric,NumUnderPov numeric,PctPopUnderPov numeric,PctLess9thGrade numeric,PctNotHSGrad numeric,PctBSorMore numeric,PctUnemployed numeric,PctEmploy numeric,PctEmplManu numeric,PctEmplProfServ numeric,PctOccupManu numeric,PctOccupMgmtProf numeric,MalePctDivorce numeric,MalePctNevMarr numeric,FemalePctDiv numeric,TotalPctDiv numeric,PersPerFam numeric,PctFam2Par numeric,PctKids2Par numeric,PctYoungKids2Par numeric,PctTeen2Par numeric,PctWorkMomYoungKids numeric,PctWorkMom numeric,NumIlleg numeric,PctIlleg numeric,NumImmig numeric,PctImmigRecent numeric,PctImmigRec5 numeric,PctImmigRec8 numeric,PctImmigRec10 numeric,PctRecentImmig numeric,PctRecImmig5 numeric,PctRecImmig8 numeric,PctRecImmig10 numeric,PctSpeakEnglOnly numeric,PctNotSpeakEnglWell numeric,PctLargHouseFam numeric,PctLargHouseOccup numeric,PersPerOccupHous numeric,PersPerOwnOccHous numeric,PersPerRentOccHous numeric,PctPersOwnOccup numeric,PctPersDenseHous numeric,PctHousLess3BR numeric,MedNumBR numeric,HousVacant numeric,PctHousOccup numeric,PctHousOwnOcc numeric,PctVacantBoarded numeric,PctVacMore6Mos numeric,MedYrHousBuilt numeric,PctHousNoPhone numeric,PctWOFullPlumb numeric,OwnOccLowQuart numeric,OwnOccMedVal numeric,OwnOccHiQuart numeric,RentLowQ numeric,RentMedian numeric,RentHighQ numeric,MedRent numeric,MedRentPctHousInc numeric,MedOwnCostPctInc numeric,MedOwnCostPctIncNoMtg numeric,NumInShelters numeric,NumStreet numeric,PctForeignBorn numeric,PctBornSameState numeric,PctSameHouse85 numeric,PctSameCity85 numeric,PctSameState85 numeric,LemasSwornFT numeric,LemasSwFTPerPop numeric,PctUsePubTrans numeric,PolicCars numeric,PolicOperBudg numeric,unrelated_column_one,unrelated_column_two
281,2021,3.263112082805767,3.2389775108385894,93.03296694973508,2.5773673907689467,9.233401199545145,13.647455222162383,18.08202749327404,12.541447880947777,14.837528895422816,11977,99.0270541539585,42524,95.56612964641046,0.1796984771896648,41.66257713790871,14.086596301938481,-0.37181861408459804,11.767677219978887,67094,11828,39734,11343,-187,3383,9372,5078,7.8359329164566365,-0.5950455465283291,17.846954942678583,37.923701114217046,2.281869786054725,73.02011725177962,18.079200770328264,45.20637106039712,18.94884913039918,59.3450267640564,12.239387565267071,26.10776244371651,12.497065648458737,10.24591366640972,3.205868216136908,83.82796551082649,64.7422571744106,55.16992697671277,79.69891870510418,51.083652061100615,79.99755091600201,-602,1.3361886862275143,2426,-1.3599104570080414,14.720702717790866,48.52481859243284,73.26232435025784,2.3086616015977235,0.07504002417241429,2.0151082921678816,0.012822958881777202,38.364410857413475,-1.6488424169427383,4.332437728682547,2.1241565078889195,2.392384686587546,2.0789941657379023,2.394632076447063,72.90698580282393,2.037821366650755,44.83411905982405,3,1371,86.09502745116703,55.79478655354542,1.5938000207798213,19.075304421161242,1989,1.201522843569664,1.7053685332475967,115129,24204,57776,16320,287,263,926,164,316,29.288980745873527,22.99190361661241,11.055116176874668,35,13,3.045846129561613,63.16925691001877,29.044747987819697,93.85136997500008,81.8412808670768,27.87715144141651,4408.504283483992,-0.6910859957108473,1,0
282,33455,2.344012408429429,28.013520161802965,92.77315205017474,2.000536691027994,0.9263113919895963,9.114941394081743,29.710273282007027,13.588441997579567,11.036413342493038,17749,98.80664885553729,44007,57.981639586162956,0.20830198425999408,31.804861797651427,14.974371252467023,3.5482071934979853,15.220476826166799,23433,13874,16844,10550,2366,9686,9671,-1375,6.8562570720361204,10.690565833545945,-0.037881038622167296,26.88607871523616,4.261500351282235,63.053147424218935,27.6616084991592,21.087406908118663,7.138635368119891,34.21836819367114,14.32242345878212,26.49765949109,7.270593207448356,7.8310223440847855,2.794488323472674,79.55534802764728,69.04105415523676,75.60017085532824,85.77749416569907,68.1964787544913,77.9783909172436,-839,14.78799474258004,-4858,8.376901830968084,-5.140955441739632,19.873443420076526,17.00624232366914,0.030428960141162698,-0.40134722305733833,-0.5486289243264659,8.314976752329702,70.87145062817336,1.0621627979942854,6.55563198033309,6.945025086083829,2.0132241830779494,2.3781816128736954,1.8201690992868382,56.67164582353267,14.329733424615622,50.495491386630405,3,-288,98.90172887945364,70.90236174159945,0.5825496813798753,38.53463991911093,1963,0.44599987775806715,0.2724446995829921,255602,96047,62285,16183,412,268,307,159,1095,29.23084923288364,18.741289072982248,12.264653024060415,23,17,35.80870556158443,50.81283678685233,46.23303256003923,94.81292923154655,88.83723593503332,4.477365407002008,1880.4709793916475,3.099998629984649,1,1
283,2941,2.4203598640120774,6.837142811235293,87.40265239934077,0.3979085028760756,0.5106875613673355,19.34939903669418,27.454370571390914,8.921576193019725,20.817017259773106,12176,100.05124296356207,28514,86.41264422836417,0.5593648845473127,63.20570756860303,13.101351836032961,0.6928214742527965,18.26972806136738,37709,22111,18568,18205,7680,4,19158,516,8.638104434450488,1.3591108556292113,15.967842954475696,43.45812274455196,2.767544607269588,75.77448675364283,16.405796322322434,16.929061702165054,7.2983293853355296,27.781919763248997,18.96606058657307,41.72032137933582,11.79357589506353,9.717470362330051,3.0692848525232463,76.57148976221015,50.77453724341662,101.75285428624916,81.11429489886802,89.45755581826722,69.78260239958193,-424,1.4262496077332332,-159,4.109115686564088,4.27117822405161,44.90255321979507,39.494268371933224,0.7302863131677209,-0.007151951418164604,1.230662485207259,4.561300426596461,91.64004457514126,0.6101095357630287,22.940197389690034,0.8772059911212429,2.011398858914807,2.55923006441225,1.4777912465050846,79.32971561964777,3.7135922743104395,57.0083479928741,2,364,95.63391922224481,70.72435498485862,0.7568249762171081,33.40132550478209,1945,-0.37568507719289634,0.030462879551561378,50710,181567,35881,59986,253,381,738,140,567,25.433614715787215,24.825851279565676,10.615028763999796,-34,-2,39.21547817757521,75.93875914244634,63.46880886467648,69.41243839917311,89.09761636913835,21.45791758715187,765.479345562685,3.2264601578625705,0,0
284,18646,2.566794806064636,10.665476024843219,90.72457798247893,1.7422534814133956,11.303630015699623,11.911303667141182,26.16559453764714,13.29431996225269,13.995974534132086,32373,94.71208322954158,13117,79.14309042976377,0.27402094526356224,29.652031069418552,19.66755364022036,2.832406604507347,12.396229245979102,29977,15971,23899,19460,15599,8621,20167,2134,3.6243546802452276,5.625054144577931,11.401710846742983,20.94697850880646,8.765880693614577,62.19763364839933,25.905338074904982,10.338720512579643,8.882502782967007,32.84023998916804,7.133402372116635,31.949106783552086,11.988868058937307,9.309600703689998,3.090652676244788,77.81259209259979,68.11058298792014,61.02838842047916,81.97897129339702,60.599621639177144,83.34084134557737,288,5.731361330250474,28553,-2.979118144102565,26.277786172459486,42.56224123292488,33.88092868482076,0.1465610446216853,2.7701652654731816,0.3147721984197225,5.4257994077082,87.06858536837854,0.7957586669883658,28.416991111666803,1.9742008080548228,2.390315800823529,2.2746232925673384,1.7799904672370643,50.86824301703875,10.462275188124046,57.788082656577544,2,380,91.61430578236414,64.24065027262057,2.7880201040314163,53.77254267587024,1957,0.501723943618299,0.6514186103863385,102528,89247,45866,15072,570,683,1125,164,787,28.521500298993733,23.645653016234,11.496372027807563,53,17,1.9270008595098405,85.31174352975566,51.698117380933674,88.50899481762194,76.94079565522804,14.8609187339666,1874.9388072350453,0.8120443649902243,1,1
285,24180,2.302445960108632,12.661729034215611,90.46369445395462,1.3957641273952897,0.20209096106741953,15.497912342913901,30.729119761835168,13.31626845853476,13.117601070661156,78095,97.83549089227081,30415,74.75238135545716,1.6424401347088224,59.79196749646374,7.5237954527424975,0.38005583008121535,10.879091949134708,40340,12349,29993,10719,1283,2094,6576,-2421,8.303498273771458,6.665511029679901,1.5549222624800851,27.354507916953064,3.5387548369133013,73.85137561697921,9.460438277201396,10.458533552489367,6.744154111773089,62.09371124501335,13.687405922375776,26.371966335905338,12.241118999978754,2.24026067813375,3.0460150712194167,70.44253001708942,71.0071710326842,75.1468157369146,75.57524403859102,70.25640705729876,61.150080819758905,1063,1.200076511224604,-4205,-1.8289370036027943,7.876539914695619,3.6554334698533477,42.7026726169048,0.11256608337242043,13.397887120962633,0.9491514193956263,0.29834443059348176,84.51341459390493,-0.21511747017394767,9.174125914215345,1.5506554720030985,2.3369264193625146,2.928041188101831,2.309197623043226,63.892286006352585,1.1303187602392333,61.09020939920436,3,648,98.59323171636414,94.80261683935568,2.867215162418784,11.877552497642554,1964,1.1288874179658865,0.4337861592447935,212745,226349,175977,11622,183,321,220,171,415,29.36775045648633,26.655476655199095,13.13758770792832,54,28,5.441504597652394,69.83050459111548,53.06491353977778,83.14676143392876,92.70421594653716,10.91493248149619,2547.415390509703,2.142352650301803,1,0
286,76228,2.2995361849642157,2.666605034683199,85.34775840665984,-0.31474692163956175,24.45656377471866,18.869611964478267,22.31868357318824,10.088518216870032,15.603847850531352,-8121,97.90732986846677,17157,63.90462322739928,0.786685858211647,35.50019661523679,26.15991080731358,1.8079947424083649,25.803395598845356,31183,13626,22525,4582,-2484,2511,11116,1970,22.98480548393063,1.362190402990409,4.7304064918207605,29.275502915534915,7.598953956915565,73.37740579456009,13.974458054326169,12.424741341217167,6.403149689845436,54.42163571276814,8.614447229756578,37.63640357455951,8.152442950971984,7.080068021272318,2.955878550978285,70.94388434558832,51.563611660419916,61.811461726476026,67.10971664301752,72.23431643540887,74.66982473728949,806,0.20906498542512508,-3726,5.934302583313022,3.68954369328069,69.63917253079555,25.574593797488987,0.2459550895106864,0.6899608438493916,0.2197165839896627,2.085808482533079,59.15536330171065,0.14399636839087093,5.625135889331926,9.607911047907733,2.466030294897323,2.3577266060480113,1.874709588237653,68.02402147464237,1.873220610954331,54.6306590443636,3,856,95.45998433551837,81.10761860236019,0.8289649918745581,32.94870173194218,1944,0.6933887351854359,4.052742599632982,73088,103300,49549,47385,96,295,646,84,535,25.042812370059206,25.44290112161355,14.831811180656333,-6,-3,9.900054512590213,59.28489588836415,53.209019331662084,69.47829417372742,84.18896975934831,18.59037202924064,1811.0086254193425,1.983251831895858,0,0
287,22277,2.0420874048189996,10.610109964468416,85.52516771437772,0.5309051199526924,1.6098285755045028,7.826724247002188,33.145362399534285,8.888784754654385,20.642732416226874,-16376,101.33354310758074,-8777,81.04994736260274,0.6208894125960597,57.530379257110134,27.558815367927174,1.3543232296204755,12.518129857119662,30191,7464,19749,15529,607,15530,6784,4435,16.610467721036944,3.4823105525881575,19.986983457326918,82.90844011590902,4.180531892768466,64.02723878148075,9.339296847071598,14.36065057632803,3.3858352105239593,33.30768062057956,10.575041046541035,37.388273521214934,14.358640005284562,8.021047501735147,3.0188110121965614,54.51539968022007,64.77825153872172,71.9519997036806,77.33540339739241,71.45156687930779,84.15188058351073,447,0.17930510435457403,-662,18.55480284302976,-1.602234798994406,21.40687288585271,23.754142448260986,0.22382690894329524,-0.9050540781350502,-0.35518159369563496,0.6418634174963697,46.733001867802784,-0.15556701682457863,41.89150540870571,0.6474395205643901,2.3826043756358892,2.572346654010106,3.150234557500196,86.36832272836816,3.3437850388739827,23.624479042307616,3,331,94.33360669495818,70.33977061882135,1.2005150794948756,43.82201712270215,1976,-1.058985151219963,0.25844247701559303,27688,168342,78287,70674,102,563,1039,121,215,23.056692157864877,18.320062989788738,11.319041423128763,-2,-12,4.190701826626585,59.42569595393736,54.401875365869316,75.43262636725811,78.52586082320451,22.554002301656137,2503.9641208708017,1.3506479877777586,1,1
288,39739,2.6020981236093648,8.837116844318578,98.75906585833486,0.7465474139169918,16.047301260336674,2.722452744934891,27.69826623909197,8.168915320931868,20.578354269842606,10845,93.49043449303164,19316,88.2395414027532,-0.08666092378854556,60.90408828427314,6.092384344573681,0.683660104247704,20.274422026317083,41405,10701,13722,8218,5966,17677,17309,-3786,6.835888852259141,6.192238659619231,29.209724798882142,25.523882065006436,7.81844138705145,61.58869498595444,16.028670033738827,14.52643800472255,10.940047620720094,42.50065824853533,12.845842850134488,28.404576639287924,9.194226660772966,4.5120657183048625,2.762348727037861,43.751586475617,63.94319019879907,66.62561080467034,72.66206328470126,82.17149599579845,81.16635045539418,-40,13.601058211092383,6306,-2.3353903293094405,-4.889041217074152,25.779880453694602,45.230629180148554,-0.14916122847697397,-0.8274937221742267,0.12300331786685803,1.771319738792557,92.08456587250726,-0.168820649450519,4.001115144543887,0.642461389035363,3.087182445891409,1.3400971655013745,2.390701278186955,66.99839269150851,4.411984720686909,55.49782790328076,3,1397,96.35792068564331,62.851736077205686,1.7073808316159407,47.01918487191689,1957,-0.7360134461952259,1.3667343095368325,24321,57705,97058,21592,234,580,1083,433,199,23.87520156634779,31.535145263375632,10.90210438413617,21,24,3.345331439481299,79.39849483252641,33.929816266668766,81.4282629190755,90.25394435445112,18.2550705019879,6275.96645341708,2.0150201643720607,0,0
289,122788,2.1308294746228453,23.62737615529148,87.53585363955031,28.653971133267106,2.620997594737401,14.990305402024664,26.49911408848526,11.676391356721577,10.086412969365139,-96,98.55511554238785,21634,90.97887142798706,0.6260780289756853,26.33347739600735,24.73033974851201,0.36722099442418443,16.563031439557186,23552,8717,15036,17735,-5893,6088,10003,-2877,16.522600388482672,-0.46200085607907315,12.139252277614345,24.580232311814846,2.372641470942944,66.05261550770345,10.996427572004366,30.42566466695319,0.23691410878551622,27.518206052816865,8.334681714608573,17.5235832997048,16.639663834555606,10.365661803711536,2.9092361121687724,68.51772419314055,68.36442012815357,81.68165290483138,69.16144845946062,59.16748519560293,77.23316357331274,-688,14.126164074448244,-543,22.460213047566825,5.492477435431727,38.42495206699577,60.80361677347817,1.5790096355539385,0.8285056186021507,0.0813598677754026,0.8745036664076209,91.17189278851943,-0.2672907502642954,5.5467178899979075,1.0898622744626354,2.33309588764396,2.512621683629626,2.4020048075518314,81.71119251093344,3.4510859160268845,47.01775962983219,3,1093,94.5599800387034,61.007327946681244,0.16640344383500494,23.762231687116888,1965,0.3331956625133188,0.13137007968101866,76453,223500,23201,39084,421,415,505,98,213,27.913747730902124,20.28431133275322,14.702525963717124,51,-3,13.44126348308826,28.41218914459624,58.47390278721607,89.26596475820439,87.18529157716384,4.8932363903702925,3728.7174594830917,-0.6411839453599948,1,1
290,12367,2.531862828070399,0.6384639906984031,67.90326821852786,-0.2134040770403698,10.012790540547366,10.777420163718205,18.956891882403937,10.662662691776145,15.271503365573594,-347,97.92051913853936,10838,85.08945199185628,-0.08480212338513365,46.39978389258367,27.7479212490427,-0.8349895193163759,17.73901294308397,29171,18632,36591,4254,8247,13298,11386,1340,11.112162450117754,-1.2612814057536816,17.489397145238964,53.30578024251214,9.594233082624461,51.74987822738886,20.882576684478952,16.330034561034452,17.25211285599986,28.254798516139108,8.541651244308776,31.416955153713566,14.539904305476469,12.578553178760282,2.8248327601592167,88.19830556820766,40.966874249948305,68.7845107441585,58.25365217862013,63.78997817932668,72.5139970311994,-73,11.1629589820552,-5224,1.4890933691652255,7.886912847024949,39.113082353578115,31.951790644039857,-0.15283889756656777,-0.2834153114235624,-0.17619297422176428,1.2221084338213037,12.2241576559232,5.086630714161944,8.04826089114786,3.784144382182663,2.0435242145692314,2.3985437221428976,2.0009111418519527,58.190962687384186,2.5096535438348733,51.170900233087266,3,931,98.33145022018898,84.49631366314293,8.684582517867282,31.58747413667247,1971,1.0455497463601624,0.9628514114187687,68797,48964,45521,26476,239,434,774,263,727,29.881187805400764,20.404142920324567,12.633824248116298,131,142,8.144028055381053,75.40050014377314,54.74799552891268,67.24098073825184,94.03752069357434,-10.761619194351734,724.446486405008,0.6748231471955286,0,0
291,27258,1.8549023387537527,7.658858657850681,88.49416376260051,-0.5077200395106669,14.81382043893299,14.143022563451394,30.056799291295988,10.668818366999895,4.854277341633983,5459,97.51305991234068,20601,72.38643063356545,0.17661228853077598,30.067846399034156,22.580840891762243,2.205911270203435,13.025279077362667,33350,12914,17807,16872,15851,-1204,8581,-3256,2.023410963822929,7.007522054344035,16.610411928142494,19.825676772282243,9.377411206929313,55.37258042050032,18.7835009157789,12.572076372024469,8.803093717636797,20.64130448625594,12.749099374277076,29.515794376741088,14.602186552450306,11.202592152621946,3.182329236817523,41.96880389991461,80.54171629729105,95.32224984236527,83.4332913137883,66.0299596581186,55.441799793440545,345,9.205593938277856,-11354,6.466943913162872,2.4226845542645155,26.55868848747713,46.02617464171802,-0.21425285687333548,-0.21504534549992166,-0.4566406027334139,0.8495080912915589,100.5960345689942,0.211366568380209,5.147725145930601,1.8716579238484163,1.8793412420523343,2.9875126367827574,2.0041345452062216,69.2424481092032,1.0382262954888677,67.9173172126076,2,424,97.49941820089497,82.27211812095842,0.34303874106916116,21.33617410267904,1945,-0.9077260185416813,-0.17102185154812266,76837,269219,71554,17554,441,332,368,87,721,33.055092162076825,24.222058692363447,13.638370620800327,16,10,1.0281759503600045,53.258782807376626,59.89082434432434,69.91013882726728,88.20456438908906,17.88415358016892,1945.9130570092748,-0.5279607671236197,0,0
292,50016,2.9214866448558827,24.999541750500526,97.54243847633263,1.4149026926975548,1.8281921055251784,9.01894961224372,21.743390042048865,8.671962139714388,10.912508621733167,1723,97.34843457493888,10073,93.66738522185234,0.7613978050283666,69.4571655838626,45.924107073135644,1.371764378551056,9.800776713632647,23604,7567,18234,38290,-3286,26150,24116,14116,9.158494209327662,4.573501590730152,16.72021397800173,30.215328160509593,4.24588158888379,74.90611319068104,17.09162405832767,14.35253238583913,16.27664293743986,30.525940628824173,13.878616756290658,22.072311561654644,9.275739285821787,8.811765194604288,3.2805154673933368,99.20480208032171,69.50024255860639,84.88720715015701,87.80989098471869,64.37303612476835,71.73506552654776,830,3.1334073522813584,-5636,4.555625445539453,14.504764469893665,25.832177580285332,87.40710748598114,0.43531691607388584,1.1360271304321898,-0.028683246887072134,1.5552864246087927,96.40858387376944,2.6887569944246428,4.439951451556428,2.7490766869653376,2.6740696446144865,2.341629071025193,2.4027178473507322,41.53521469403505,5.201902290189903,72.50237165807499,3,1570,97.56973626316193,90.25484794186194,0.3881650375319799,84.41201314965451,1970,12.948683387562426,0.9982543570010367,281143,30339,63121,36540,484,150,1067,169,302,28.317015265493687,19.797762795237894,13.465241148115215,40,-15,8.036018749623878,79.83880312623106,55.67632727592176,76.64194007207264,85.46908380929428,17.00868556624023,407.84647853512206,2.479175469240176,0,1
293,31203,2.7288084392662335,12.373647028896011,92.93445072591331,0.0849160504494334,1.6970810098397886,11.545047707554925,20.808862512629123,10.799111534242073,5.737230122155764,28471,98.2290758657288,33124,95.85206641607361,3.1964210118999183,40.037360156796304,34.314883941866974,4.074214278052615,16.03932461001092,38284,9857,26642,-1847,-257,200,19388,1431,30.423803708903282,15.007912408707913,14.219188190433668,33.51698524327984,10.479294417512687,70.71709730448363,28.93060394969393,20.26064201495864,5.373100623815404,25.049658392817328,9.449908215612119,21.80822890404902,14.770784020599978,1.6117513718785057,2.7493053824199842,84.47926836812229,69.5268373380564,76.47156624720304,85.0316488938685,72.75892308540725,82.55925978469415,789,1.8443278241919552,-1607,10.420434025378833,0.2398415386716799,78.02503037013014,25.5844968747901,-0.33031108571659695,-0.23280609637022703,1.1079131541762854,0.7607607291431462,95.6268311269851,0.6321539322554184,6.5923332350539745,0.38314147676330457,2.4786008018420254,2.443828644365493,2.0205241481024077,71.16576135308023,1.0274230432966822,81.3689811298856,3,749,96.61174342291415,94.32167323154874,0.8540155431338197,37.01606356594458,1977,-2.0444576350588495,0.8064031110578049,284364,201800,197977,42663,251,202,296,116,225,25.603273188595914,23.168818747084703,13.698208411743352,-17,4,59.34756652171554,46.32230634165197,51.8819742602304,89.87376351360533,92.44961496248716,23.765572980740764,3883.46895419036,3.8310907819931,1,1
294,44094,2.4742498063767115,4.334463047899377,74.74415815240476,-0.6771983068855938,100.08347864153228,14.615985453878638,31.754993422032957,10.039857888269847,8.323497916975505,13496,102.15591804726567,17734,79.01485923388057,0.47535742350173205,42.37541782571129,9.709194226908496,13.09878709842198,20.477528345818236,26287,12349,24835,15794,-4053,21657,9495,2207,13.644928775339261,8.612412082688065,6.060563195403745,46.79460271662936,6.147344948092911,55.161417145130855,24.905800758957497,17.819925560590022,6.229114373646712,27.96364628143622,12.594016772265983,35.127832303442055,8.0977348909252,9.659339198976983,2.9124169161791498,79.19342771637184,41.64178758843928,89.38742852171778,91.04621318747093,48.82046774878141,59.98478251991437,-1113,2.7508796801860473,1300,9.760598138066364,26.080423500033874,52.82148414746682,60.44559910882614,1.0598930245428169,-0.15516080873128602,0.5538879402361877,1.0194414935093992,91.19451072948262,1.0917980634232136,7.502760602415461,3.773472574570485,2.408359441640048,2.6168471364293144,2.4192196344633556,65.11416648032348,1.543398218402303,55.33166470350357,3,17256,89.94438186397137,85.22191944769352,4.519266431816929,12.725022936277227,1969,4.209032462210773,1.329275813094782,101409,75646,29770,14263,132,561,644,301,262,25.188405705474857,23.80620852227298,12.89750291351114,35,22,22.939215494243925,60.838918943660765,39.5312634844225,79.31168742826671,87.95641798956865,-3.2373151310517994,1240.7842377317716,-0.7045539336151609,1,1
295,56898,2.514431609470015,4.459583198324381,83.80840090640231,0.3552955742807591,2.954699131867497,17.388122895739826,26.7539848902643,14.869372999632546,14.764570470431986,78161,101.22988793506364,16099,90.26105207766825,0.47978517090873923,37.664277330223555,15.27516706728241,0.1638846295042895,9.921752646092642,25595,14946,15038,10830,-809,-2356,16629,-1950,9.4318575202135,10.184325240230928,9.012526984734524,30.206827739292528,5.343044333824641,70.54630034859396,19.954775072236817,14.805130922965112,5.861213793831004,9.542669344469221,11.129619251733207,22.201167810129725,10.95660794556585,1.6956926536317791,3.039693257230905,67.52987777289978,77.28765967065613,70.12050049928433,71.29937518882228,52.56909172276177,65.35051666457687,5551,4.024092387481303,34135,-3.4481418592748554,-6.40528273440986,24.046658200657536,41.064664151043424,1.347336955701128,-0.35172059718859344,3.4794898981451943,0.9689200549722135,96.70119453596313,-0.39232562459920084,8.020613405315094,-0.7646503392071748,1.8749409189050215,2.549994239738164,2.0029410692887395,58.145545914734704,4.8958574738907705,56.369348146092676,2,1572,100.29073399123314,78.34960105177353,1.4714347317232819,42.634800119637134,1977,0.8617803638441093,0.16735927669442968,85844,94410,71437,27058,458,594,1051,160,406,29.10020669867148,17.711637317591038,11.11362847467411,31,8,3.0306846835420904,78.03873373014791,42.54791079926117,67.31079589447785,69.18727245459361,69.32177700531005,2289.6075733464513,1.5350081933768118,1,0
296,45687,2.4593908324236557,3.1228759488151785,97.80638354708051,0.2685135424862582,1.345927693480728,13.7615904857518,29.792534770840135,12.68326660170834,21.516261710202908,1586,95.41093148233793,27877,80.25172668239085,0.13675789672751687,10.546009118262681,13.10447660350374,4.161187282345226,13.22887411352876,89148,13414,11591,750,2225,-164,17233,-2088,13.939199773628006,-0.2587674130987665,22.4083424923545,69.99077200863935,16.74074732954091,59.47315627111065,16.797782819481313,16.22918735885122,3.794168773526372,33.29409737065915,12.08660430277864,29.388225577695827,5.824306700506888,8.540334814257857,2.8526197585990993,84.63398719944055,59.44545535431331,75.56505680085692,54.3765681471434,67.0284608379765,72.93544099330057,-787,1.6507594959098053,1449,31.62172110671091,19.01554740058182,27.071613310385253,57.90992747172065,0.10028576057596802,-0.20011316839516385,-5.373929593271262,2.356005214576939,92.59035861952364,-6.354463547855552,4.2103704507507675,3.0972917409565177,2.6216175995189284,2.4940476416943382,2.153314333993812,91.88400965361944,1.1337762804760778,64.121076639723,3,530,97.90265155353751,82.06610391162619,0.11654434554924364,28.761681406919188,1951,0.505035045461709,0.027917089634734382,113907,181163,66672,45618,699,373,493,90,290,25.588627672681614,18.82521646369653,12.492274391058723,39,3,0.4092753934481701,67.03166437499488,41.50498723870943,98.55173114785353,96.08717125354657,18.487019283313103,3473.876164751743,2.055265110555143,1,1
297,8218,2.2622626140681046,0.3127616483229404,69.51617515145347,9.157100014311377,1.6406844474211795,10.594369346355418,23.847983767017627,41.8245726989947,16.048068090062092,40403,55.925351459058355,10657,79.9943658537327,0.26007308656760797,9.300092384336239,25.7312687129596,8.215406229986913,16.08376141344924,61117,31213,15792,20529,-3171,-1943,29336,6560,13.053863269463594,4.22809448224699,34.20451130394309,45.701950690708074,2.1950760766335584,55.39528583047305,16.814957385052445,8.54573800905309,2.5722539026436078,55.959126225033344,7.949807321543741,22.14529484960076,15.970564865282519,3.35597414728829,2.910669784818082,72.00766733797897,84.60166075074457,90.85715252268946,80.923223159851,65.83170042332593,63.69678195502039,119,8.80449595825815,-518,3.436436137261956,32.52166424338841,13.750405739398534,59.87001283696717,1.4140259446021888,0.2323338292678015,0.5147624839388879,5.242743971916999,86.79165591753679,1.1132751919405806,3.4957445218092826,2.0431597938379853,2.2998290294551147,2.0939127652479512,2.079307172854241,24.219686708946313,2.160856073652994,65.48580497486289,3,206,91.70280271784947,30.08090549123566,7.333619154823744,18.29280077043431,1988,5.596457658294017,0.5795064743618707,40963,61875,37408,14367,256,601,1044,104,366,23.661516863327755,14.800878940329897,12.1048747304142,66,21,4.825988194506135,57.6131128358672,35.284450079653425,81.54067181851148,43.580307267747,8.26536034062957,1570.05599860565,-0.7455974257389126,0,1
298,-749,2.522853039942318,-0.4151014638793895,90.01506838102544,-9.373535557859476,1.566577113129797,12.141285895763431,32.0193693494058,5.571636723937221,11.542463082523795,66557,96.72387835769163,17802,85.16804100271818,0.4408477595759504,47.83588560441704,24.723350974791224,4.50853787251442,20.533481608948865,41795,14140,17790,3280,14310,852,6234,2464,2.757239846455047,4.684970214547799,5.11522675469261,20.175960654548717,3.9639067341079004,64.54982505478146,20.516664218522997,11.80914484930109,18.55881359605691,56.17552030091549,19.533771220570898,35.65984557480023,15.599927142403772,8.702414006524867,2.664375739998216,93.21949154577771,77.52087316630637,53.7815568053379,83.2465418647927,57.744979021358155,72.98657428822567,1542,1.6122078572348333,13340,5.800404109059903,-4.66217840015717,22.320468658199054,32.701051204670605,0.16130588564462123,-0.330606469314589,0.006502039842059437,4.965489889776874,96.90180293666862,0.8803627872716555,5.838262370511747,4.656066939249866,2.231346033142029,2.4122542902632507,1.825154019166979,59.27373122241361,0.7869408108739586,67.0287381949529,3,1154,93.99116304709803,73.87472647238853,1.676243440470281,48.15613821206322,1963,-0.6315315368806864,0.10457705220803323,50412,44156,63191,31556,101,295,778,190,483,25.590146825374823,21.6313531148839,11.355197272019543,30,17,4.96939298249646,76.3214057064869,79.2698174232032,89.03630011974448,78.6714413720955,-4.510231927519094,164.3952721671858,-1.1692628681809047,0,0
