Gender,ForeignWorker,Single,Age,LoanDuration,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,JobClassIsSkilled,CheckingAccountBalance,SavingsAccountBalance,YearsAtCurrentJob
0,0,0,22,50,7136,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,geq_0_lt_200,lt_100,lt_1
1,1,1,23,35,3082,4,4,2,1,0,1,0,0,0,0,0,1,0,1,0,1,geq_200,lt_100,lt_1
1,1,1,35,13,4057,1,4,1,2,0,1,0,0,0,0,0,1,0,1,0,1,lt_0,lt_100,geq_4
1,0,1,59,24,5977,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,38,49,13709,2,4,1,2,1,1,0,0,1,0,0,0,0,1,1,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,41,11,1434,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,62,35,8472,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,24,19,1527,2,4,1,1,0,1,1,0,0,0,0,0,0,1,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,25,24,3548,4,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,27,12,1019,4,4,1,1,1,1,0,0,0,0,1,1,0,1,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,47,11,1517,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_500,lt_1
0,0,0,59,15,7575,1,4,1,1,1,1,1,0,0,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
1,0,1,35,17,3973,2,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
1,0,1,37,60,8633,3,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
1,0,1,29,10,1643,4,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,50,32,6905,1,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,geq_200,geq_100_lt_500,geq_1_lt_4
0,0,0,25,18,2781,4,4,1,1,0,1,0,1,0,0,0,0,0,1,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,62,25,3798,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,0,34,13,2235,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_200,lt_100,lt_1
1,0,1,24,13,2910,4,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,0,29,12,1349,4,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,geq_0_lt_200,lt_100,geq_4
0,0,0,52,13,1354,1,2,2,1,0,1,0,1,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,32,53,7078,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_100_lt_500,lt_1
1,0,1,32,10,2288,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_500,lt_1
1,0,1,27,10,938,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,29,45,3738,2,4,2,1,1,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
1,0,1,34,24,6188,1,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,68,14,2270,1,4,2,1,1,1,0,1,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_4
1,0,1,56,13,1848,3,2,2,1,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_500,geq_1_lt_4
