age,two_year_recid,c_charge_degree,sex,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two
25,0,F,Male,6,2,0,0,1
24,1,F,Male,2,-2,1,0,1
45,0,F,Male,0,-1,0,0,1
37,0,F,Male,6,0,0,0,1
50,0,M,Male,0,1,0,0,1
24,0,M,Male,0,-1,0,0,1
63,1,M,Female,0,0,0,0,1
52,0,M,Female,4,2,0,0,1
32,0,M,Male,4,58,0,0,1
39,0,F,Male,0,3,0,0,1
26,0,F,Female,1,-1,0,0,1
27,1,F,Male,1,4,0,0,1
26,0,F,Male,5,-1,1,0,1
24,1,F,Male,1,3,1,0,1
41,1,F,Male,6,34,1,0,1
29,0,M,Male,0,2,1,0,1
30,0,M,Male,1,1,0,0,1
38,0,M,Female,1,1,0,0,1
27,1,F,Male,1,2,0,0,1
47,1,F,Male,7,3,1,0,1
20,0,F,Male,1,2,0,0,1
27,0,F,Male,24,0,0,0,1
26,1,F,Female,6,-1,0,0,1
23,0,M,Male,0,0,0,0,1
27,0,M,Female,0,1,1,0,1
32,0,F,Male,2,7,0,0,1
29,0,F,Male,0,27,1,0,1
44,0,M,Male,1,1,1,0,1
25,0,M,Male,15,-1,0,0,1
37,0,M,Female,0,-1,0,0,1
22,1,F,Female,1,1,1,0,1
33,0,M,Female,0,-2,0,0,1
25,0,F,Male,6,0,0,0,1
22,1,F,Male,6,16,0,0,1
34,0,M,Female,0,2,0,0,1
27,1,F,Male,2,4,1,0,1
46,0,M,Male,1,0,0,0,1
33,0,F,Male,6,-1,0,0,1
27,0,M,Male,4,1,0,0,1
29,0,M,Male,0,-1,0,0,1
29,1,F,Male,8,67,1,0,1
33,0,M,Female,0,0,0,0,1
53,1,F,Male,10,1,0,0,1
23,0,F,Male,0,2,0,0,1
31,0,M,Female,0,3,0,0,1
28,1,M,Male,7,1,0,0,1
22,0,F,Male,1,119,0,0,1
42,0,F,Male,0,3,0,0,1
49,1,F,Male,0,-2,0,0,1
36,0,F,Female,27,-2,0,0,1
30,1,F,Male,2,71,1,0,1
43,0,F,Female,0,9,1,0,1
21,1,F,Male,1,44,0,0,1
23,1,F,Male,5,7,0,0,1
32,0,F,Male,1,0,0,0,1
49,0,M,Female,0,2,0,0,1
20,0,M,Female,21,2,0,0,1
20,1,F,Male,2,3,1,0,1
57,1,F,Male,0,3,1,0,1
23,0,F,Male,2,11,0,0,1
52,0,F,Male,7,2,0,0,1
19,1,M,Female,0,1,1,0,1
37,0,F,Male,15,42,0,0,1
23,1,F,Male,4,0,1,0,1
26,1,F,Male,1,51,1,0,1
40,0,M,Female,0,1,0,0,1
35,0,M,Female,2,0,0,0,1
37,0,F,Male,1,0,0,0,1
18,1,F,Male,4,108,1,0,1
54,1,F,Male,1,12,0,0,1
40,1,F,Male,10,17,1,0,1
29,0,M,Female,0,0,1,0,1
42,1,F,Male,2,12,0,0,1
61,1,F,Male,3,63,1,0,1
31,1,F,Male,1,-1,0,0,1
23,1,F,Male,4,-2,1,0,1
29,0,M,Male,12,1,0,0,1
22,1,M,Male,19,54,0,0,1
28,0,M,Female,5,-2,1,0,1
58,1,F,Male,6,0,0,0,1
32,0,F,Male,6,-2,0,0,1
31,0,M,Female,3,1,1,0,1
48,0,F,Male,0,2,1,0,1
31,0,F,Male,0,-2,0,0,1
21,0,M,Female,0,0,1,0,1
34,1,F,Male,9,197,1,0,1
31,1,F,Male,4,93,0,0,1
23,0,M,Female,0,-1,1,0,1
47,0,F,Male,0,1,0,0,1
44,0,M,Male,1,44,0,0,1
47,0,M,Male,7,3,0,0,1
31,0,M,Female,0,-3,0,0,1
43,1,M,Female,3,0,0,0,1
19,1,F,Female,0,0,1,0,1
34,0,F,Male,6,0,1,0,1
26,1,F,Male,10,0,0,0,1
26,0,F,Female,22,1,0,0,1
34,0,M,Female,0,0,0,0,1
61,0,M,Male,9,1,0,0,1
28,0,M,Female,0,-1,0,0,1
31,1,F,Male,5,1,1,0,1
36,1,F,Male,6,99,1,0,1
29,0,M,Female,1,-2,0,0,1
33,0,M,Male,0,1,0,0,1
31,0,M,Male,2,1,0,0,1
24,1,F,Male,2,3,0,0,1
22,1,F,Male,3,7,0,0,1
34,0,M,Male,0,0,0,0,1
68,0,F,Male,1,-1,0,0,1
27,0,F,Male,2,29,0,0,1
32,0,M,Female,0,2,0,0,1
23,1,F,Male,10,80,1,0,1
31,1,F,Male,4,5,0,0,1
25,1,F,Male,1,16,1,0,1
20,0,F,Female,6,357,0,0,1
29,1,F,Male,6,26,1,0,1
28,0,M,Male,0,-2,0,0,1
24,0,M,Female,0,-1,1,0,1
40,0,M,Female,17,-2,0,0,1
43,0,M,Male,0,3,0,0,1
25,1,F,Male,1,2,1,0,1
26,1,F,Male,5,31,0,0,1
32,0,M,Female,0,0,0,0,1
24,0,F,Male,1,2,1,0,1
36,0,F,Male,0,-2,0,0,1
41,0,F,Male,1,-1,1,0,1
24,0,F,Female,3,0,0,0,1
27,0,M,Female,1,-2,0,0,1
35,1,F,Male,5,16,1,0,1
22,0,M,Male,0,1,1,0,1
40,1,F,Female,10,-1,0,0,1
21,0,M,Female,0,3,0,0,1
22,0,M,Female,1,3,0,0,1
58,0,M,Male,0,-2,0,0,1
25,1,F,Male,6,1,1,0,1
37,0,F,Male,17,-1,1,0,1
33,1,M,Male,0,-1,0,0,1
29,1,M,Male,8,-1,1,0,1
24,0,F,Female,12,-2,0,0,1
52,1,F,Male,4,99,1,0,1
36,0,M,Female,0,-1,0,0,1
30,1,F,Female,0,50,0,0,1
59,0,M,Male,1,-1,0,0,1
23,0,F,Male,1,20,1,0,1
60,1,F,Male,5,0,1,0,1
31,1,F,Male,20,12,0,0,1
33,0,F,Male,3,0,0,0,1
37,0,F,Male,17,10,1,0,1
28,0,F,Male,4,4,0,0,1
19,0,F,Male,1,-2,0,0,1
23,0,M,Female,0,1,0,0,1
24,0,F,Male,0,2,0,0,1
60,0,F,Male,9,1,1,0,1
28,0,F,Male,30,306,1,0,1
27,1,F,Male,1,-2,1,0,1
22,1,F,Male,1,0,1,0,1
40,0,F,Female,1,-2,0,0,1
24,0,F,Male,2,14,0,0,1
54,0,M,Male,0,69,0,0,1
23,0,F,Male,9,37,1,0,1
61,0,F,Male,2,2,0,0,1
35,1,F,Male,16,1,1,0,1
18,0,M,Female,0,2,1,0,1
27,1,F,Male,3,0,1,0,1
25,1,F,Male,6,2,0,0,1
21,0,F,Male,12,4,0,0,1
38,1,F,Female,0,2,0,0,1
25,0,F,Male,2,-1,0,0,1
41,0,M,Male,5,1,0,0,1
27,1,F,Female,2,2,1,0,1
26,0,F,Male,13,2,0,0,1
22,0,M,Female,0,2,0,0,1
23,1,F,Male,19,-3,1,0,1
30,0,F,Male,2,3,1,0,1
49,0,M,Male,0,2,0,0,1
62,1,M,Male,3,0,0,0,1
26,1,F,Male,7,-1,1,0,1
25,1,F,Male,3,0,1,0,1
49,1,F,Male,4,39,1,0,1
25,1,F,Male,1,130,1,0,1
32,0,M,Male,0,-1,0,0,1
22,0,M,Male,0,1,0,0,1
39,0,M,Female,0,1,0,0,1
57,0,M,Male,0,-1,0,0,1
22,0,F,Female,1,1,0,0,1
57,0,F,Male,0,7,0,0,1
44,0,F,Male,0,-1,1,0,1
27,1,F,Male,0,1,1,0,1
37,1,F,Male,8,43,0,0,1
50,0,M,Male,0,-2,0,0,1
40,1,F,Female,5,14,1,0,1
26,1,F,Male,1,1,1,0,1
28,1,F,Male,5,35,0,0,1
27,0,F,Male,7,40,0,0,1
54,0,M,Male,1,0,0,0,1
24,1,F,Male,3,13,1,0,1
25,0,F,Male,7,0,1,0,1
47,0,F,Female,0,-2,0,0,1
26,1,F,Male,9,-1,0,0,1
25,0,F,Female,1,3,1,0,1
23,1,F,Male,8,2,1,0,1
41,0,M,Male,0,-1,0,0,1
25,1,F,Male,2,0,1,0,1
21,1,F,Male,0,3,1,0,1
23,1,F,Male,7,65,1,0,1
40,0,F,Male,2,-1,0,0,1
40,1,F,Female,0,0,1,0,1
29,0,F,Male,0,11,1,0,1
39,1,F,Male,1,3,1,0,1
25,0,M,Female,0,0,0,0,1
36,0,F,Male,9,0,0,0,1
29,0,M,Female,5,-1,0,0,1
27,0,M,Female,1,0,0,0,1
30,1,F,Male,5,-1,0,0,1
32,1,M,Female,3,50,0,0,1
27,0,F,Male,6,4,1,0,1
41,1,M,Female,0,1,0,0,1
57,0,M,Female,0,0,0,0,1
59,1,M,Female,0,0,0,0,1
35,0,M,Female,0,-1,0,0,1
24,1,F,Male,3,-2,1,0,1
30,1,F,Male,1,22,1,0,1
45,0,F,Male,1,1,1,0,1
23,0,F,Male,1,1,1,0,1
28,1,F,Male,7,1,1,0,1
47,1,F,Male,5,11,1,0,1
38,1,F,Male,0,0,1,0,1
40,0,F,Male,0,14,0,0,1
48,1,F,Male,24,0,0,0,1
29,0,F,Male,3,38,1,0,1
44,1,F,Male,3,32,1,0,1
28,1,F,Male,4,62,1,0,1
26,1,M,Male,1,0,0,0,1
26,1,F,Male,5,0,0,0,1
36,0,F,Female,7,38,0,0,1
22,1,F,Male,2,37,1,0,1
36,0,M,Male,0,3,0,0,1
45,1,F,Male,9,1,1,0,1
46,1,F,Male,24,-1,0,0,1
27,1,F,Male,3,1,1,0,1
40,1,F,Male,6,342,1,0,1
22,0,F,Male,0,0,0,0,1
23,1,F,Male,5,15,1,0,1
23,1,F,Male,7,0,1,0,1
30,1,F,Male,9,1,0,0,1
28,1,M,Male,3,14,1,0,1
24,0,M,Female,5,2,0,0,1
27,1,F,Male,9,-1,0,0,1
36,0,M,Female,2,1,0,0,1
28,0,F,Male,3,-1,0,0,1
39,1,F,Male,0,3,0,0,1
32,1,F,Male,19,1,1,0,1
71,1,F,Male,15,2,1,0,1
49,0,M,Female,0,1,0,0,1
22,1,F,Male,1,2,0,0,1
22,0,F,Male,15,52,0,0,1
28,1,M,Male,10,1,0,0,1
23,1,F,Male,6,0,1,0,1
31,1,F,Male,2,-2,1,0,1
24,0,F,Male,27,0,1,0,1
27,0,M,Female,1,0,0,0,1
31,0,F,Male,0,1,0,0,1
30,0,M,Female,1,-2,0,0,1
43,0,M,Female,0,0,0,0,1
51,0,F,Female,3,-1,0,0,1
27,1,F,Male,6,1,0,0,1
46,1,M,Male,4,-2,1,0,1
31,0,F,Female,0,-2,0,0,1
39,0,M,Female,8,1,0,0,1
20,0,F,Female,3,2,0,0,1
23,1,M,Male,3,-1,0,0,1
37,1,F,Male,0,0,0,0,1
21,1,F,Male,3,-1,0,0,1
21,1,F,Male,4,3,1,0,1
26,1,F,Male,0,45,1,0,1
27,0,F,Male,1,-2,0,0,1
32,1,F,Female,11,226,1,0,1
23,0,F,Female,0,0,0,0,1
20,1,F,Male,13,0,1,0,1
40,1,F,Male,3,10,1,0,1
37,0,F,Male,2,-1,0,0,1
32,1,F,Male,1,1,1,0,1
28,1,F,Male,7,47,1,0,1
49,1,F,Male,5,-2,1,0,1
40,0,M,Female,0,2,0,0,1
34,0,F,Male,6,11,1,0,1
23,0,M,Female,1,0,0,0,1
20,0,F,Male,18,4,0,0,1
24,1,F,Female,3,-2,1,0,1
33,0,F,Male,11,0,0,0,1
32,1,F,Male,3,1,0,0,1
38,0,M,Female,32,0,0,0,1
22,1,F,Female,9,46,0,0,1
25,1,F,Male,9,0,0,0,1
29,0,F,Female,1,1,1,0,1
20,1,F,Female,1,0,0,0,1
37,1,F,Male,11,1,0,0,1
30,0,M,Male,1,-1,1,0,1
42,0,F,Male,2,179,0,0,1
23,0,M,Female,1,3,0,0,1
31,0,F,Male,2,-1,0,0,1
59,0,F,Female,0,1,0,0,1
46,0,M,Female,0,1,0,0,1
24,0,F,Female,3,29,0,0,1
20,0,F,Female,0,1,0,0,1
27,1,F,Male,12,2,1,0,1
33,0,F,Female,6,-2,1,0,1
40,1,F,Male,6,1,1,0,1
43,1,F,Male,4,28,1,0,1
23,0,M,Male,4,1,0,0,1
23,0,M,Male,4,106,0,0,1
22,1,F,Male,0,1,0,0,1
32,0,M,Female,0,1,1,0,1
31,1,F,Male,8,3,0,0,1
21,1,F,Male,0,2,0,0,1
27,0,F,Male,6,3,0,0,1
19,0,M,Female,0,-1,1,0,1
42,0,F,Male,1,107,1,0,1
37,1,F,Male,0,1,0,0,1
25,0,F,Male,0,-1,0,0,1
43,0,F,Male,2,2,0,0,1
31,0,F,Male,0,3,1,0,1
42,0,F,Male,12,6,0,0,1
24,0,F,Female,0,3,1,0,1
40,0,F,Female,8,307,0,0,1
26,0,M,Female,0,-1,0,0,1
37,1,F,Male,3,2,1,0,1
26,1,F,Male,8,16,0,0,1
29,1,F,Male,0,2,1,0,1
44,0,F,Female,5,-2,0,0,1
57,1,M,Male,0,17,0,0,1
33,0,F,Male,0,2,0,0,1
27,1,F,Male,4,0,0,0,1
72,0,M,Female,0,-9,0,0,1
33,0,F,Female,6,3,0,0,1
29,1,F,Female,4,146,0,0,1
43,0,F,Male,3,0,0,0,1
34,1,F,Male,1,-1,1,0,1
35,0,F,Male,0,-1,0,0,1
22,0,F,Male,1,0,0,0,1
55,1,F,Male,2,3,0,0,1
42,0,F,Male,0,3,1,0,1
24,0,M,Female,0,1,0,0,1
28,1,F,Male,5,18,0,0,1
71,0,M,Female,0,2,0,0,1
31,0,F,Female,4,0,0,0,1
20,0,F,Female,0,0,0,0,1
45,1,F,Female,8,0,1,0,1
24,0,F,Male,0,-3,1,0,1
22,1,F,Male,4,2,1,0,1
21,1,F,Male,3,68,1,0,1
60,0,F,Female,6,1,1,0,1
24,0,F,Female,2,0,0,0,1
22,0,M,Male,2,4,0,0,1
29,1,F,Female,4,2,1,0,1
41,1,M,Male,8,2,0,0,1
23,1,F,Male,27,2,1,0,1
48,1,F,Male,6,-2,1,0,1
29,0,F,Female,0,2,0,0,1
43,0,F,Female,1,-3,1,0,1
27,0,F,Female,0,0,0,0,1
25,1,F,Male,8,10,1,0,1
23,1,F,Male,1,36,0,0,1
44,0,F,Female,0,-2,1,0,1
31,0,M,Female,0,1,0,0,1
28,1,F,Female,5,11,0,0,1
62,0,F,Male,11,16,0,0,1
22,1,F,Male,2,1,0,0,1
47,1,M,Male,1,0,0,0,1
48,0,M,Female,3,-1,0,0,1
51,0,M,Male,0,-1,0,0,1
23,0,M,Male,3,2,0,0,1
19,0,M,Female,2,0,0,0,1
19,1,F,Male,1,3,0,0,1
37,0,M,Female,0,0,0,0,1
42,1,F,Male,1,-1,1,0,1
23,1,F,Male,3,90,1,0,1
58,0,M,Female,0,0,0,0,1
30,1,M,Male,6,-1,0,0,1
58,1,F,Male,9,14,1,0,1
26,1,F,Male,0,0,1,0,1
31,0,F,Female,18,-1,0,0,1
57,0,F,Male,0,-1,1,0,1
41,0,F,Female,5,-2,0,0,1
31,1,F,Male,1,2,0,0,1
24,1,F,Female,1,1,0,0,1
30,1,F,Male,4,58,1,0,1
18,1,F,Female,8,40,0,0,1
21,0,M,Male,0,1,0,0,1
30,0,F,Female,3,1,1,0,1
45,0,M,Female,1,2,1,0,1
28,0,F,Female,1,1,0,0,1
22,1,F,Male,2,2,0,0,1
58,0,M,Male,0,18,0,0,1
26,1,F,Male,4,16,0,0,1
21,0,F,Male,0,2,1,0,1
35,1,F,Male,6,172,1,0,1
32,1,F,Male,1,25,1,0,1
23,0,F,Female,1,1,0,0,1
44,0,F,Male,0,-1,1,0,1
40,0,M,Female,4,-1,0,0,1
43,0,M,Male,1,0,0,0,1
28,1,F,Male,5,236,1,0,1
32,1,F,Male,30,21,1,0,1
25,1,F,Male,3,2,1,0,1
51,0,M,Female,5,3,0,0,1
21,1,F,Male,2,2,1,0,1
21,0,F,Male,9,27,0,0,1
27,0,F,Male,10,0,0,0,1
23,0,M,Female,1,3,0,0,1
40,1,F,Male,8,0,1,0,1
30,0,M,Female,0,0,0,0,1
52,1,M,Male,0,1,0,0,1
23,0,F,Male,7,2,1,0,1
25,1,F,Male,1,-1,1,0,1
26,0,F,Male,0,2,1,0,1
52,0,M,Female,1,2,0,0,1
35,0,M,Female,0,2,0,0,1
40,0,M,Female,5,0,0,0,1
28,0,M,Female,1,1,0,0,1
22,1,F,Male,12,-1,1,0,1
28,0,F,Male,1,3,0,0,1
28,0,F,Male,1,9,1,0,1
63,0,M,Female,0,-2,0,0,1
26,1,F,Male,1,43,0,0,1
24,0,F,Female,16,4,0,0,1
