Gender,ForeignWorker,Single,Age,LoanDuration,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,JobClassIsSkilled,CheckingAccountBalance,SavingsAccountBalance,YearsAtCurrentJob
1,0,1,42,19,13352,4,3,2,1,0,0,0,1,1,0,0,1,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,26,7,1068,2,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,0,30,13,920,3,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,lt_0,geq_500,geq_1_lt_4
1,0,1,36,13,2640,4,4,1,2,0,1,1,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,28,30,2775,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,1,55,24,3507,3,4,1,2,0,0,1,0,1,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,42,19,13897,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,68,11,949,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,lt_0,lt_100,geq_4
0,0,0,27,12,1596,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,lt_1
1,0,1,37,34,3292,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_4
1,0,1,34,25,3686,1,3,1,2,0,1,1,0,1,0,0,0,0,1,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,32,51,10359,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,1,38,22,2648,4,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,geq_500,geq_1_lt_4
1,0,0,33,7,1171,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_4
0,0,0,34,7,1909,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,30,27,6738,2,4,1,1,0,1,1,0,1,0,0,0,1,0,0,0,lt_0,lt_100,geq_4
1,0,1,63,35,2148,3,2,2,2,1,1,0,1,1,0,0,0,1,0,0,1,geq_200,lt_100,geq_4
1,0,1,48,24,2976,4,3,2,1,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,39,31,1565,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,lt_0,geq_100_lt_500,geq_4
0,0,0,40,13,1529,4,3,1,1,0,1,0,0,0,0,1,0,1,1,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
0,0,0,34,12,1992,4,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,lt_0,geq_500,geq_1_lt_4
1,0,0,36,37,6745,4,1,1,2,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
0,0,0,29,40,7684,3,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,0,36,32,6894,2,2,2,1,1,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,1,0,29,18,2446,4,2,2,1,0,1,0,1,0,0,0,1,1,0,0,0,lt_0,lt_100,geq_1_lt_4
0,0,1,37,12,4390,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,32,50,6867,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,35,25,4057,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,47,9,1274,1,3,1,2,0,1,1,0,0,0,0,1,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,31,14,1199,4,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,32,23,1874,3,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,lt_0,geq_500,geq_1_lt_4
1,0,1,68,32,6894,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
0,0,0,42,16,1184,4,4,2,1,0,1,0,1,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,1,1,42,6,968,2,4,1,2,0,1,0,0,1,0,0,0,1,0,0,0,geq_200,lt_100,geq_1_lt_4
1,0,1,35,44,15020,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
0,0,0,42,19,1096,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,0,39,19,3642,1,4,2,1,1,1,0,0,0,0,0,1,0,1,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,1,1,26,19,4306,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
0,0,0,51,6,1278,3,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,55,34,1636,4,2,1,1,1,1,0,0,0,0,0,0,1,0,1,1,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,0,29,9,986,4,4,1,1,0,1,0,0,0,0,0,0,0,1,1,0,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,30,27,9956,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,46,56,10923,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,32,7,1094,4,3,2,1,0,1,0,1,0,0,0,0,0,1,0,0,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,0,53,11,1061,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,lt_0,geq_500,geq_4
0,0,0,31,16,2463,2,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_500,lt_1
1,0,0,60,10,439,4,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_4
0,1,0,28,34,2513,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,geq_0_lt_200,lt_100,lt_1
1,0,1,30,32,6266,4,2,1,2,1,1,1,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,23,10,1052,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,lt_1
1,0,0,42,25,8297,3,4,2,1,0,1,0,1,0,0,0,0,0,1,0,1,lt_0,lt_100,geq_1_lt_4
0,0,1,62,13,2259,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,37,35,7517,1,1,1,2,1,1,0,0,1,0,0,1,1,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,1,51,9,2404,3,4,1,2,0,1,0,1,1,0,0,1,1,0,0,1,geq_200,lt_100,geq_4
1,0,0,37,13,1044,4,4,1,1,0,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,63,12,2314,4,4,1,2,1,1,1,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,27,36,3084,3,4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
0,0,0,46,22,14947,2,4,2,1,1,1,0,1,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,0,27,9,737,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,geq_200,lt_100,lt_1
0,0,0,66,34,3599,3,3,2,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,62,9,3287,4,3,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,0,42,15,1264,4,4,2,1,1,1,0,1,0,0,0,0,0,1,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,39,12,9238,4,2,2,1,0,0,0,0,0,0,1,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
1,0,0,28,19,3493,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
1,0,1,42,10,1444,4,4,1,1,0,1,0,0,0,0,0,1,0,1,0,1,lt_0,geq_500,geq_1_lt_4
1,0,1,37,26,14579,1,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1,geq_0_lt_200,geq_500,geq_4
0,0,0,36,9,1207,3,3,2,1,0,1,0,1,0,0,0,1,0,1,0,1,lt_0,lt_100,lt_1
0,0,0,27,38,1969,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,1,37,37,4477,4,3,2,1,1,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,28,38,1691,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,51,10,366,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,geq_200,geq_500,geq_1_lt_4
0,0,0,29,20,3241,3,4,2,1,1,1,0,1,0,0,1,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,30,11,2658,4,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
1,0,0,44,11,1428,4,3,1,1,0,1,0,0,1,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,30,11,1416,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,geq_0_lt_200,lt_100,lt_1
1,0,0,35,24,8389,2,4,2,1,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,29,32,5651,4,4,1,1,0,1,1,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,0,30,38,2146,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,24,10,1806,3,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,1,50,14,1776,4,4,1,1,1,1,1,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,35,37,16206,2,1,1,2,1,1,0,0,1,0,0,1,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,34,32,1910,2,2,2,2,0,1,0,0,0,0,0,0,1,0,1,1,lt_0,lt_100,geq_4
1,0,1,33,10,3737,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,1,1,54,12,3528,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,geq_0_lt_200,lt_100,geq_4
0,0,0,27,10,11716,4,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,lt_1
1,0,1,37,10,4001,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,0,20,21,1087,4,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,1,40,11,3269,4,3,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,0,29,35,1615,4,3,2,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,1,1,46,21,2989,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,1,25,5,1781,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_1_lt_4
1,0,1,42,31,4202,3,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,40,38,2947,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,48,7,1965,4,3,3,2,0,1,0,1,0,0,0,0,1,0,1,1,geq_200,lt_100,geq_4
1,1,1,30,13,5178,2,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,51,19,5032,4,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,35,9,1312,3,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,lt_0,lt_100,lt_1
0,0,0,25,10,1522,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,35,8,1790,1,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,38,35,8649,4,2,2,1,0,1,0,1,1,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
1,0,1,50,24,3202,4,4,3,2,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,70,19,9127,2,3,2,1,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,69,11,3352,2,4,2,1,1,1,0,1,0,0,0,0,0,1,0,1,lt_0,geq_500,geq_1_lt_4
1,0,1,33,35,8044,4,2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,geq_200,geq_100_lt_500,geq_1_lt_4
0,0,0,29,9,458,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,geq_200,geq_500,geq_4
1,0,1,36,33,3346,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
1,0,1,28,18,10794,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,33,12,1514,4,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,1,32,24,1606,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
0,0,1,34,10,898,4,3,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,32,32,4240,2,4,1,1,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,23,25,8434,1,2,1,1,0,1,0,0,0,0,1,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,39,12,2628,4,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,23,10,2086,2,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,63,8,1864,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,geq_200,lt_100,geq_1_lt_4
1,0,0,35,12,1744,4,3,1,2,0,1,0,0,0,0,1,0,1,0,1,1,lt_0,lt_100,geq_1_lt_4
0,0,0,23,8,1090,4,4,1,1,0,1,1,0,0,0,0,0,0,1,0,1,lt_0,geq_500,lt_1
1,0,1,25,24,5784,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
1,1,1,69,17,2614,4,4,2,1,0,1,0,1,1,0,0,1,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,41,24,3134,4,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,23,38,3741,4,3,2,1,0,0,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,39,51,9450,2,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,lt_1
0,0,0,28,11,951,4,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,1,1,26,11,4144,2,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,38,13,1093,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,lt_0,lt_100,lt_1
1,0,1,45,14,1253,4,2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,62,10,1944,4,2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,41,14,1664,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,lt_0,lt_100,lt_1
1,0,1,31,13,3147,4,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,62,50,3085,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,29,35,7696,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,31,35,3963,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
0,0,0,35,9,2098,3,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
0,0,0,26,12,2194,2,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,geq_0_lt_200,geq_500,geq_1_lt_4
