age,two_year_recid,c_charge_degree,sex,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two
57,0,F,Female,0,0,0,0,1
36,1,F,Male,6,-1,0,0,1
31,1,F,Male,3,27,0,0,1
25,0,M,Female,0,-1,0,0,1
34,1,F,Female,0,0,1,0,1
34,0,M,Male,0,2,0,0,1
25,0,F,Male,0,1,1,0,1
28,0,M,Female,0,2,0,0,1
89,0,M,Female,18,0,0,0,1
25,0,F,Male,8,-2,0,0,1
42,0,F,Male,10,-2,0,0,1
48,0,F,Male,5,1,1,0,1
37,1,F,Male,1,225,0,0,1
40,0,M,Female,0,2,0,0,1
30,0,M,Male,1,0,1,0,1
46,1,F,Male,8,11,0,0,1
40,0,F,Female,0,-1,0,0,1
24,1,F,Male,1,52,0,0,1
41,0,F,Male,0,2,1,0,1
22,1,F,Female,5,16,1,0,1
36,0,F,Male,0,1,0,0,1
25,0,F,Male,0,-2,0,0,1
27,0,M,Female,0,0,0,0,1
28,0,M,Male,2,3,0,0,1
21,0,F,Male,3,26,1,0,1
23,1,F,Male,3,4,1,0,1
29,0,F,Male,0,1,0,0,1
27,1,F,Male,1,41,0,0,1
18,0,F,Male,0,4,1,0,1
32,1,M,Female,9,2,0,0,1
41,0,F,Female,1,-2,0,0,1
27,0,F,Male,4,3,0,0,1
21,0,M,Female,0,1,1,0,1
34,1,F,Male,4,34,0,0,1
33,0,M,Female,0,0,1,0,1
24,1,F,Male,9,-1,0,0,1
61,0,M,Male,13,7,0,0,1
23,0,F,Female,5,19,0,0,1
25,0,F,Female,2,1,1,0,1
40,0,M,Male,28,2,0,0,1
45,1,F,Male,6,-2,1,0,1
23,1,F,Male,9,3,0,0,1
27,0,F,Male,23,104,0,0,1
29,0,F,Female,0,10,0,0,1
48,0,M,Female,2,0,0,0,1
38,0,M,Female,0,1,0,0,1
37,1,F,Female,0,1,1,0,1
40,0,M,Female,4,3,1,0,1
48,0,M,Female,0,0,0,0,1
26,0,M,Female,0,2,0,0,1
47,0,M,Female,0,-1,0,0,1
22,0,F,Male,0,1,0,0,1
39,0,M,Female,1,-2,0,0,1
21,1,F,Male,3,11,1,0,1
39,1,F,Male,11,24,1,0,1
22,1,F,Male,10,274,1,0,1
49,1,F,Male,1,8,1,0,1
60,0,F,Male,6,0,0,0,1
23,1,F,Male,6,1,1,0,1
45,0,M,Female,1,2,0,0,1
26,0,F,Male,0,-1,0,0,1
29,0,F,Male,0,-1,0,0,1
50,0,M,Male,0,-2,0,0,1
41,0,F,Male,2,4,0,0,1
41,0,M,Female,3,44,1,0,1
25,0,M,Female,8,4,0,0,1
23,1,F,Male,4,2,0,0,1
45,0,M,Male,0,-3,0,0,1
20,0,F,Male,1,1,0,0,1
21,1,F,Male,23,16,0,0,1
24,0,F,Female,1,-1,1,0,1
29,0,M,Female,0,0,0,0,1
20,1,F,Male,0,0,0,0,1
38,1,F,Male,1,338,1,0,1
51,0,M,Female,0,0,0,0,1
41,1,M,Female,3,34,0,0,1
47,0,M,Female,0,1,1,0,1
24,0,F,Male,5,1,1,0,1
22,1,F,Female,5,2,1,0,1
22,0,F,Male,0,-2,0,0,1
44,0,M,Female,0,0,0,0,1
43,0,M,Female,0,-2,1,0,1
32,0,F,Female,2,1,0,0,1
54,0,M,Male,0,-1,0,0,1
28,1,F,Male,14,6,1,0,1
28,0,M,Male,0,2,0,0,1
38,0,M,Female,0,1,0,0,1
31,1,F,Male,1,26,0,0,1
27,1,F,Male,1,52,1,0,1
23,1,F,Male,0,1,1,0,1
51,0,M,Female,0,0,0,0,1
18,1,F,Male,5,66,1,0,1
27,0,M,Female,0,-1,0,0,1
25,1,F,Male,3,20,0,0,1
24,1,F,Male,3,0,1,0,1
25,0,F,Male,18,2,1,0,1
22,1,M,Male,1,1,0,0,1
44,1,F,Male,2,-1,0,0,1
35,0,F,Female,8,0,0,0,1
26,1,F,Male,25,1,0,0,1
30,0,M,Female,1,3,0,0,1
42,0,F,Male,1,-2,0,0,1
24,0,M,Female,5,-1,0,0,1
31,0,M,Female,0,2,0,0,1
36,1,F,Male,5,2,0,0,1
46,1,F,Male,10,-1,1,0,1
32,0,F,Male,0,85,0,0,1
33,1,F,Male,0,-1,1,0,1
47,0,M,Male,0,2,0,0,1
29,0,M,Female,0,2,0,0,1
29,0,F,Male,0,4,1,0,1
35,1,F,Male,1,7,0,0,1
48,0,F,Female,0,-2,0,0,1
62,0,F,Male,2,0,0,0,1
42,1,F,Male,11,3,1,0,1
52,0,M,Female,0,-1,0,0,1
24,0,F,Male,3,0,0,0,1
40,0,F,Male,1,-1,1,0,1
20,0,F,Female,1,3,1,0,1
52,1,M,Male,0,4,1,0,1
44,0,F,Male,3,18,0,0,1
51,0,M,Female,12,0,0,0,1
30,0,F,Female,0,-1,0,0,1
35,1,F,Male,3,53,0,0,1
46,0,F,Female,6,-3,0,0,1
38,0,F,Male,1,2,0,0,1
29,1,F,Male,6,3,0,0,1
37,0,F,Male,0,1,1,0,1
41,1,F,Male,5,2,0,0,1
53,1,F,Male,5,1,1,0,1
22,1,F,Male,5,-1,1,0,1
55,0,M,Female,0,1,0,0,1
26,0,F,Female,5,21,0,0,1
38,0,F,Male,1,0,0,0,1
32,1,F,Female,1,4,1,0,1
24,1,F,Male,13,-1,0,0,1
40,1,F,Male,3,2,0,0,1
49,0,M,Female,0,1,0,0,1
35,1,F,Male,11,2,1,0,1
25,1,F,Male,5,0,0,0,1
48,1,F,Male,1,24,0,0,1
23,0,F,Male,1,-1,1,0,1
37,0,F,Male,5,406,0,0,1
23,1,F,Male,9,55,0,0,1
49,1,M,Female,0,137,1,0,1
29,0,M,Female,1,-2,0,0,1
54,0,F,Male,15,3,0,0,1
23,0,F,Male,6,4,0,0,1
29,0,F,Male,0,18,1,0,1
42,0,M,Female,0,2,0,0,1
26,1,F,Male,6,13,1,0,1
31,0,M,Female,4,-1,1,0,1
26,1,F,Male,6,1,0,0,1
31,0,F,Female,1,2,1,0,1
23,1,F,Male,3,0,0,0,1
48,0,M,Male,1,1,0,0,1
31,1,F,Male,7,46,0,0,1
29,1,F,Male,5,2,0,0,1
40,0,F,Male,18,261,0,0,1
46,0,M,Male,1,4,0,0,1
32,0,F,Male,1,13,1,0,1
32,1,F,Male,15,1,1,0,1
26,0,F,Male,0,2,0,0,1
45,0,M,Female,0,-2,0,0,1
45,1,F,Male,11,2,1,0,1
27,1,F,Male,1,38,1,0,1
20,0,F,Male,1,-2,1,0,1
40,0,F,Male,0,3,0,0,1
24,0,F,Male,3,1,0,0,1
28,1,F,Male,17,-1,1,0,1
34,0,F,Male,0,0,1,0,1
55,0,F,Male,0,0,0,0,1
28,0,M,Male,1,18,0,0,1
38,0,F,Male,1,1,0,0,1
36,0,M,Female,5,3,0,0,1
28,1,F,Male,9,0,0,0,1
27,0,F,Female,3,2,0,0,1
55,0,M,Male,0,18,0,0,1
25,1,F,Male,1,1,0,0,1
36,0,M,Female,0,2,0,0,1
36,0,F,Male,1,7,0,0,1
55,1,F,Male,3,1,0,0,1
26,1,F,Female,2,114,1,0,1
22,1,F,Male,4,-1,1,0,1
25,0,M,Female,0,1,0,0,1
24,1,F,Male,17,0,1,0,1
41,0,F,Male,1,55,1,0,1
24,0,F,Male,0,287,1,0,1
23,0,F,Male,1,0,0,0,1
23,0,M,Male,3,-3,0,0,1
40,0,M,Female,0,0,0,0,1
25,0,F,Female,0,1,1,0,1
28,1,M,Male,1,2,0,0,1
55,0,F,Female,1,-1,1,0,1
29,0,F,Male,2,-3,0,0,1
26,0,M,Female,0,2,0,0,1
38,0,F,Male,6,-3,1,0,1
61,0,M,Male,0,1,0,0,1
61,1,F,Male,13,-2,1,0,1
23,0,F,Female,3,1,0,0,1
51,0,F,Male,2,254,1,0,1
21,1,F,Male,5,1,1,0,1
51,1,F,Male,0,18,0,0,1
19,1,F,Male,5,0,0,0,1
41,1,F,Male,1,33,0,0,1
32,1,M,Female,0,0,0,0,1
40,0,F,Female,0,-1,0,0,1
43,0,M,Male,0,0,0,0,1
43,0,M,Male,1,1,0,0,1
30,1,F,Male,5,97,1,0,1
52,0,M,Male,0,-2,0,0,1
23,1,F,Male,7,39,0,0,1
50,0,M,Female,0,1,0,0,1
50,1,F,Male,1,2,0,0,1
31,1,F,Male,3,0,0,0,1
35,1,F,Male,14,-7,1,0,1
30,0,F,Male,1,-2,0,0,1
33,0,M,Male,0,-2,0,0,1
46,0,F,Female,3,45,0,0,1
23,0,M,Female,0,3,0,0,1
46,0,M,Female,0,3,1,0,1
22,1,F,Male,6,2,0,0,1
32,0,M,Female,5,41,0,0,1
23,1,F,Male,5,26,1,0,1
25,1,F,Male,1,0,1,0,1
32,1,M,Male,9,-1,0,0,1
25,1,F,Male,6,1,1,0,1
33,0,M,Female,0,0,0,0,1
26,0,M,Male,1,0,0,0,1
36,1,F,Male,0,1,0,0,1
50,0,M,Male,6,3,0,0,1
22,1,F,Male,1,0,1,0,1
19,0,F,Female,0,3,0,0,1
28,0,F,Male,0,-2,0,0,1
31,0,F,Female,0,1,1,0,1
41,0,F,Male,1,0,0,0,1
43,0,M,Male,21,4,0,0,1
28,0,M,Female,0,-1,0,0,1
23,1,F,Male,0,1,1,0,1
22,1,F,Male,3,6,1,0,1
40,1,F,Male,0,37,0,0,1
28,1,F,Male,6,-1,1,0,1
24,1,F,Male,2,0,1,0,1
26,0,F,Male,1,2,0,0,1
60,0,M,Female,0,0,0,0,1
22,1,F,Male,2,0,0,0,1
23,0,F,Male,2,3,0,0,1
34,0,F,Male,1,1,0,0,1
25,1,F,Male,1,14,1,0,1
42,0,F,Male,1,0,0,0,1
25,1,F,Female,0,46,1,0,1
21,1,F,Male,1,102,0,0,1
22,1,F,Male,1,10,1,0,1
37,0,M,Female,0,-1,0,0,1
23,0,M,Female,2,1,0,0,1
27,1,F,Male,5,1,0,0,1
48,0,M,Female,3,175,0,0,1
40,1,F,Male,27,2,0,0,1
22,0,M,Female,0,-1,0,0,1
23,0,M,Female,1,3,0,0,1
42,0,F,Male,11,1,0,0,1
34,1,F,Male,6,0,1,0,1
24,0,F,Female,6,0,0,0,1
85,1,F,Male,17,375,1,0,1
27,1,F,Male,12,1,1,0,1
33,0,F,Male,3,-1,1,0,1
30,0,M,Female,1,0,1,0,1
31,1,M,Male,1,2,0,0,1
31,1,F,Male,18,29,1,0,1
27,0,F,Female,1,-2,0,0,1
36,0,M,Female,0,3,0,0,1
29,0,M,Male,1,1,1,0,1
22,1,F,Male,4,12,1,0,1
29,0,M,Female,0,0,0,0,1
27,1,F,Male,5,232,1,0,1
38,0,F,Male,9,0,1,0,1
31,1,F,Male,6,0,0,0,1
22,0,M,Female,0,2,0,0,1
37,1,F,Male,5,0,1,0,1
56,1,F,Male,0,1,0,0,1
45,1,F,Female,8,0,0,0,1
33,1,F,Male,2,3,1,0,1
25,0,M,Male,0,2,0,0,1
55,0,M,Female,0,1,0,0,1
41,0,M,Female,0,1,0,0,1
26,1,F,Female,4,112,1,0,1
30,0,F,Male,5,13,0,0,1
44,1,F,Male,11,2,1,0,1
29,0,M,Male,1,-3,0,0,1
32,1,F,Male,2,11,1,0,1
37,0,M,Female,0,0,0,0,1
29,1,F,Male,0,175,1,0,1
19,0,F,Female,1,-1,0,0,1
60,1,F,Male,8,65,1,0,1
54,0,F,Female,0,3,0,0,1
30,0,F,Male,11,0,0,0,1
35,0,M,Female,0,1,0,0,1
49,0,F,Female,0,-1,0,0,1
22,0,M,Female,0,0,0,0,1
22,0,M,Male,1,2,0,0,1
27,1,F,Male,5,45,0,0,1
39,1,F,Male,0,0,0,0,1
31,1,F,Male,8,-1,0,0,1
44,0,M,Female,0,0,0,0,1
30,0,F,Male,4,83,0,0,1
24,1,F,Male,7,2,0,0,1
37,1,F,Male,5,0,0,0,1
22,0,M,Male,0,-3,0,0,1
22,1,F,Male,9,23,0,0,1
64,0,M,Female,0,-1,0,0,1
27,1,F,Male,13,104,0,0,1
23,1,F,Male,0,-2,1,0,1
22,1,F,Male,1,-1,0,0,1
24,0,M,Female,0,0,0,0,1
46,0,M,Female,0,-2,0,0,1
24,1,F,Male,0,105,1,0,1
21,1,F,Female,9,1,1,0,1
40,0,M,Female,5,-1,1,0,1
24,0,F,Male,1,3,0,0,1
35,1,M,Female,0,2,1,0,1
21,0,F,Male,8,2,1,0,1
19,0,M,Female,0,0,0,0,1
22,1,F,Male,0,3,0,0,1
43,0,M,Male,0,1,0,0,1
55,1,F,Male,11,-2,1,0,1
23,1,F,Male,5,321,1,0,1
29,1,F,Male,3,29,1,0,1
35,0,F,Female,0,50,0,0,1
26,0,F,Male,8,-1,1,0,1
25,0,F,Male,6,3,1,0,1
46,0,M,Female,0,0,1,0,1
32,1,F,Male,1,12,0,0,1
22,1,F,Male,10,43,1,0,1
45,0,F,Male,1,-1,1,0,1
50,0,F,Female,0,10,0,0,1
30,1,F,Female,3,299,0,0,1
42,1,F,Male,0,30,0,0,1
26,0,F,Male,1,12,0,0,1
33,0,M,Female,0,-2,0,0,1
24,0,F,Male,8,-1,0,0,1
23,0,M,Male,5,-2,0,0,1
28,0,F,Male,1,1,0,0,1
20,0,M,Male,4,-2,0,0,1
32,0,M,Female,1,146,0,0,1
42,0,F,Female,0,2,0,0,1
25,0,M,Female,0,0,0,0,1
25,1,F,Male,2,2,0,0,1
31,0,F,Male,3,-2,1,0,1
46,1,M,Male,4,1,0,0,1
19,0,F,Male,1,2,1,0,1
32,0,F,Female,15,1,0,0,1
31,1,F,Male,0,1,1,0,1
32,1,F,Male,11,3,1,0,1
26,0,M,Male,5,1,1,0,1
41,0,F,Male,9,1,0,0,1
31,0,F,Male,3,13,0,0,1
30,0,F,Male,0,1,1,0,1
28,1,M,Male,3,-1,1,0,1
29,1,F,Female,2,27,1,0,1
22,0,F,Female,1,2,1,0,1
24,0,F,Male,0,-3,0,0,1
26,0,M,Male,0,0,0,0,1
27,1,F,Male,3,26,0,0,1
33,0,M,Female,0,0,0,0,1
32,0,F,Male,3,30,1,0,1
68,0,F,Male,1,57,0,0,1
33,0,F,Female,13,1,0,0,1
50,0,M,Female,0,-2,0,0,1
38,0,F,Female,0,21,0,0,1
32,1,F,Male,11,1,1,0,1
43,1,F,Female,7,3,0,0,1
23,0,F,Male,17,2,1,0,1
38,0,F,Female,8,63,0,0,1
37,1,F,Male,5,-2,1,0,1
48,0,M,Female,1,2,0,0,1
29,0,M,Female,1,-1,0,0,1
22,0,F,Male,0,2,0,0,1
26,0,F,Female,0,1,0,0,1
24,0,F,Female,5,-2,1,0,1
60,0,F,Female,0,0,0,0,1
22,0,F,Male,3,43,0,0,1
30,0,M,Female,0,0,1,0,1
69,0,F,Male,3,209,1,0,1
47,0,F,Female,1,-3,0,0,1
31,0,F,Male,0,3,0,0,1
27,1,F,Male,10,28,1,0,1
51,1,F,Male,6,4,0,0,1
17,1,F,Male,1,4,1,0,1
67,0,M,Female,0,-1,0,0,1
45,0,F,Male,2,0,0,0,1
63,0,M,Female,0,0,0,0,1
25,0,F,Female,1,2,0,0,1
51,1,F,Male,6,0,0,0,1
46,0,F,Male,3,1,1,0,1
33,0,F,Female,0,0,0,0,1
51,1,F,Male,5,40,1,0,1
35,1,F,Male,2,22,0,0,1
21,1,M,Male,11,44,0,0,1
29,1,F,Male,0,0,1,0,1
44,0,M,Female,0,1,0,0,1
29,0,F,Female,1,1,1,0,1
31,0,M,Female,7,4,0,0,1
23,1,F,Female,0,4,0,0,1
24,1,F,Male,1,-1,1,0,1
30,1,F,Male,1,61,1,0,1
27,1,F,Male,3,-1,0,0,1
21,1,F,Male,3,2,0,0,1
38,1,F,Female,1,-2,1,0,1
24,1,F,Male,5,54,0,0,1
61,1,F,Male,1,-2,1,0,1
26,1,F,Male,3,1,1,0,1
48,0,M,Male,0,2,0,0,1
40,0,F,Male,0,5,0,0,1
26,1,F,Male,5,0,1,0,1
30,0,F,Male,0,2,1,0,1
71,0,F,Male,11,2,0,0,1
32,1,F,Male,0,52,1,0,1
50,0,F,Male,32,1,1,0,1
24,1,F,Female,2,-2,0,0,1
21,0,F,Male,5,79,0,0,1
54,0,M,Female,0,-1,0,0,1
40,1,F,Male,0,3,0,0,1
38,0,F,Female,1,-2,0,0,1
22,1,F,Male,10,1,1,0,1
20,1,F,Male,15,51,1,0,1
26,1,F,Male,1,-1,0,0,1
45,0,M,Female,0,2,1,0,1
24,1,F,Male,6,0,0,0,1
26,0,F,Male,14,11,0,0,1
31,0,F,Male,10,0,1,0,1
33,1,F,Male,1,9,1,0,1
41,0,M,Male,0,1,0,0,1
31,1,F,Male,1,5,1,0,1
25,0,M,Male,4,2,1,0,1
63,1,F,Male,0,4,0,0,1
29,0,F,Male,5,-1,0,0,1
24,0,F,Female,0,-1,0,0,1
39,0,M,Female,2,0,0,0,1
52,0,M,Female,6,36,0,0,1
36,0,F,Male,4,118,0,0,1
37,1,M,Male,7,2,0,0,1
30,1,F,Male,18,1,1,0,1
33,0,F,Male,0,-3,1,0,1
35,0,M,Male,8,-3,1,0,1
45,0,M,Female,4,1,0,0,1
47,0,M,Female,0,-1,0,0,1
29,0,M,Female,0,1,0,0,1
28,1,F,Male,4,1,1,0,1
33,1,F,Male,18,192,1,0,1
27,1,F,Male,1,68,0,0,1
19,0,M,Female,0,1,0,0,1
21,1,F,Male,1,610,1,0,1
25,1,F,Male,0,121,1,0,1
58,0,F,Male,6,1,0,0,1
31,1,F,Female,3,2,0,0,1
26,1,F,Male,0,185,1,0,1
53,1,F,Male,6,2,1,0,1
23,1,F,Male,6,3,0,0,1
39,0,M,Female,0,0,0,0,1
31,0,F,Male,0,4,0,0,1
18,0,F,Male,6,2,0,0,1
61,0,M,Male,2,0,0,0,1
18,1,F,Male,8,121,1,0,1
30,1,F,Male,6,44,0,0,1
47,0,M,Female,0,2,0,0,1
39,1,F,Male,8,106,1,0,1
64,1,F,Male,3,-2,1,0,1
56,1,F,Male,5,0,0,0,1
68,0,M,Male,1,8,0,0,1
35,1,F,Male,2,-3,1,0,1
47,0,M,Male,0,1,0,0,1
40,0,M,Female,0,18,0,0,1
31,0,M,Male,0,1,0,0,1
40,0,F,Male,12,2,0,0,1
54,0,M,Male,5,-1,0,0,1
20,1,F,Male,1,10,1,0,1
29,1,M,Female,0,0,0,0,1
29,1,F,Male,11,80,1,0,1
28,0,F,Male,10,7,0,0,1
61,0,F,Male,1,0,1,0,1
28,0,F,Female,5,0,0,0,1
31,1,F,Male,11,1,1,0,1
39,0,F,Male,3,-1,0,0,1
28,0,M,Female,3,1,0,0,1
58,1,F,Male,19,3,0,0,1
24,0,F,Male,1,-2,1,0,1
33,1,F,Female,9,2,1,0,1
67,0,F,Male,27,-3,0,0,1
53,0,M,Female,0,2,0,0,1
23,0,F,Male,0,32,1,0,1
30,0,F,Male,5,1,1,0,1
52,1,M,Male,5,4,0,0,1
29,1,F,Male,9,62,1,0,1
39,1,M,Female,3,3,0,0,1
32,1,M,Male,1,-1,0,0,1
34,0,F,Male,11,-1,0,0,1
29,1,F,Male,1,31,1,0,1
44,0,F,Male,1,1,0,0,1
25,1,F,Male,6,2,1,0,1
53,0,F,Male,1,3,0,0,1
42,0,F,Female,10,160,0,0,1
20,0,F,Male,9,3,1,0,1
33,1,F,Male,1,2,0,0,1
60,0,M,Female,0,1,0,0,1
38,1,F,Male,0,1,0,0,1
24,0,F,Female,0,0,1,0,1
40,0,M,Female,0,0,0,0,1
22,0,M,Female,0,3,0,0,1
51,1,F,Male,0,0,1,0,1
18,1,F,Male,5,3,0,0,1
29,1,F,Male,3,303,0,0,1
25,0,F,Male,15,-3,0,0,1
27,1,M,Male,5,2,1,0,1
25,0,M,Male,3,3,1,0,1
29,0,F,Male,14,-2,0,0,1
49,1,F,Male,6,8,0,0,1
51,0,F,Male,3,1,1,0,1
22,0,F,Female,0,4,0,0,1
22,0,M,Female,2,0,1,0,1
44,1,F,Male,5,-1,1,0,1
29,0,M,Male,0,-2,0,0,1
29,0,M,Male,0,2,1,0,1
27,0,F,Female,0,1,0,0,1
40,0,M,Female,0,1,0,0,1
26,0,M,Female,0,0,0,0,1
46,1,F,Male,19,119,1,0,1
21,0,M,Female,0,-3,0,0,1
22,0,F,Female,10,4,0,0,1
27,0,F,Female,6,1,0,0,1
44,0,F,Male,0,2,1,0,1
57,0,M,Female,0,-3,0,0,1
22,1,F,Female,1,1,0,0,1
30,0,M,Female,17,-3,0,0,1
27,0,F,Female,5,1,0,0,1
31,1,F,Female,3,0,1,0,1
22,1,F,Male,0,-2,0,0,1
35,1,F,Male,2,38,1,0,1
86,0,M,Female,23,-3,0,0,1
43,0,F,Female,11,0,0,0,1
21,1,F,Male,0,76,0,0,1
23,1,F,Male,0,1,1,0,1
28,0,F,Male,11,2,0,0,1
22,1,F,Male,1,1,1,0,1
37,1,F,Male,3,1,0,0,1
28,1,F,Male,10,2,1,0,1
32,0,F,Male,6,17,1,0,1
25,0,F,Male,0,2,0,0,1
38,0,M,Female,2,-1,1,0,1
40,0,M,Female,0,98,0,0,1
22,0,M,Female,0,-2,0,0,1
57,0,F,Female,2,1,0,0,1
30,0,F,Male,1,-1,0,0,1
43,1,F,Male,0,-1,0,0,1
25,0,F,Female,0,0,0,0,1
35,0,F,Female,18,0,0,0,1
22,1,F,Male,6,11,1,0,1
26,0,M,Male,0,0,0,0,1
29,0,M,Female,0,0,0,0,1
55,0,F,Male,8,1,0,0,1
40,1,F,Male,0,26,0,0,1
42,1,M,Male,0,1,0,0,1
35,1,F,Female,3,0,1,0,1
33,0,F,Male,11,-7,0,0,1
23,0,M,Male,0,3,0,0,1
28,0,F,Male,0,3,0,0,1
57,0,F,Male,1,1,1,0,1
31,1,F,Male,1,2,0,0,1
33,0,M,Male,1,1,1,0,1
28,1,M,Female,1,1,1,0,1
24,1,F,Male,1,-2,0,0,1
22,0,M,Male,0,36,0,0,1
28,0,F,Male,2,2,1,0,1
49,0,M,Female,0,0,0,0,1
37,1,F,Male,1,2,0,0,1
28,1,F,Male,5,36,0,0,1
42,1,M,Male,0,0,0,0,1
48,0,F,Female,6,0,0,0,1
32,0,M,Female,0,-1,0,0,1
48,0,M,Female,0,0,0,0,1
29,1,F,Female,0,1,1,0,1
28,0,F,Male,10,44,1,0,1
51,0,M,Male,1,2,0,0,1
66,0,F,Female,0,-1,0,0,1
23,0,M,Female,27,0,1,0,1
19,1,F,Male,4,3,1,0,1
31,1,F,Male,14,2,0,0,1
38,0,M,Male,0,2,0,0,1
73,0,F,Male,0,0,0,0,1
27,0,F,Female,2,0,0,0,1
28,1,F,Female,0,-1,0,0,1
21,1,F,Male,0,48,0,0,1
24,0,F,Male,3,1,0,0,1
25,0,M,Female,0,1,0,0,1
27,1,F,Male,9,3,1,0,1
24,0,F,Male,16,1,1,0,1
26,1,F,Male,16,3,1,0,1
28,0,F,Male,1,1,0,0,1
34,0,F,Male,1,-2,0,0,1
26,0,M,Male,18,0,0,0,1
31,1,F,Male,6,135,1,0,1
76,0,F,Male,3,2,0,0,1
34,1,F,Male,0,3,1,0,1
22,0,F,Female,14,-3,1,0,1
25,0,M,Female,0,2,0,0,1
48,0,F,Female,0,0,0,0,1
25,1,F,Male,3,314,0,0,1
39,0,F,Male,6,2,0,0,1
29,0,F,Female,5,-6,0,0,1
47,0,M,Male,0,0,0,0,1
56,1,F,Male,5,-31,1,0,1
22,0,M,Male,8,13,0,0,1
33,0,M,Female,3,-1,0,0,1
42,1,F,Male,7,2,1,0,1
33,0,M,Male,20,0,0,0,1
57,0,M,Female,0,1,0,0,1
32,1,F,Male,10,1,0,0,1
38,0,M,Male,0,2,0,0,1
22,1,F,Male,4,3,1,0,1
22,0,F,Male,5,1,0,0,1
27,0,F,Male,3,2,1,0,1
43,0,F,Male,6,0,0,0,1
49,0,M,Male,22,2,0,0,1
28,0,M,Female,0,1,0,0,1
67,0,M,Male,10,0,0,0,1
26,1,F,Male,3,0,1,0,1
28,1,F,Male,5,23,0,0,1
26,0,F,Male,1,2,1,0,1
42,0,M,Male,1,0,0,0,1
22,0,F,Female,0,2,0,0,1
22,0,M,Female,0,3,0,0,1
70,1,F,Male,33,11,1,0,1
18,0,M,Female,9,0,1,0,1
35,0,M,Female,0,2,0,0,1
55,0,F,Female,2,0,0,0,1
25,1,F,Male,1,-1,1,0,1
49,0,M,Female,0,0,0,0,1
44,1,F,Male,0,226,1,0,1
39,0,M,Female,30,1,0,0,1
54,0,F,Female,0,0,0,0,1
29,1,F,Male,0,-2,1,0,1
54,0,F,Male,7,44,0,0,1
26,0,F,Male,3,123,0,0,1
25,1,F,Male,1,0,0,0,1
26,0,M,Female,0,-1,0,0,1
44,1,F,Female,8,1,0,0,1
31,0,M,Female,0,13,0,0,1
34,0,M,Female,1,20,0,0,1
20,0,F,Female,1,1,1,0,1
50,0,F,Female,5,2,1,0,1
23,1,F,Male,3,2,0,0,1
23,1,F,Male,20,38,1,0,1
40,0,M,Female,0,3,0,0,1
59,0,M,Female,0,0,0,0,1
33,0,M,Female,0,-2,0,0,1
27,0,F,Female,8,3,1,0,1
45,0,F,Female,1,-2,0,0,1
30,1,F,Male,3,-1,0,0,1
49,1,F,Male,2,5,0,0,1
64,1,F,Male,6,1,1,0,1
37,0,F,Female,1,33,1,0,1
31,1,F,Male,1,4,0,0,1
19,0,M,Female,13,3,0,0,1
35,0,M,Female,0,-1,0,0,1
30,0,F,Male,1,2,0,0,1
22,1,M,Male,1,23,0,0,1
28,0,M,Female,0,0,0,0,1
36,0,M,Female,0,25,1,0,1
25,1,F,Male,0,133,1,0,1
31,0,F,Male,1,-1,0,0,1
27,0,M,Female,0,0,0,0,1
