Gender,ForeignWorker,Single,Age,LoanDuration,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,JobClassIsSkilled,CheckingAccountBalance,SavingsAccountBalance,YearsAtCurrentJob
0,0,0,38,33,8305,4,4,1,2,0,0,0,0,1,0,0,1,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,20,9,4999,4,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,63,40,9896,2,4,1,2,0,1,0,0,0,0,1,0,1,0,1,1,lt_0,geq_100_lt_500,geq_4
0,0,0,29,31,11961,4,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,geq_200,lt_100,lt_1
0,0,0,26,11,5825,2,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,0,45,69,3949,4,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
1,0,0,39,63,9458,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
0,0,1,47,33,11633,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,34,37,4627,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,26,29,5084,2,3,2,1,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,35,40,6573,4,4,1,2,1,1,0,0,1,0,0,0,1,1,0,0,lt_0,geq_500,geq_1_lt_4
1,0,0,44,16,6318,4,4,1,1,1,1,0,1,0,0,0,0,1,0,0,1,geq_200,geq_100_lt_500,geq_4
1,0,0,41,23,8759,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,36,67,1142,4,4,1,2,0,1,0,0,0,0,0,0,1,1,0,0,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,27,7,4601,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,geq_0_lt_200,lt_100,geq_4
1,0,0,31,37,2909,2,4,1,1,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
1,0,1,29,22,895,2,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,28,27,6180,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_500,lt_1
0,0,1,44,7,1080,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,0,50,23,21757,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,33,25,10330,2,4,1,1,0,1,0,0,0,0,0,0,1,1,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
0,0,1,55,13,2934,4,4,1,1,1,1,1,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,38,6,1104,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,lt_0,geq_500,geq_1_lt_4
1,0,0,39,18,5262,4,2,1,1,1,1,0,0,1,0,0,0,1,1,0,1,geq_0_lt_200,lt_100,geq_4
0,0,1,85,20,2798,4,4,1,1,0,1,0,1,1,0,0,0,1,1,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,1,28,8,4638,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_1_lt_4
1,0,0,29,64,9491,4,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,1,29,18,3962,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,lt_1
0,0,1,72,12,1267,2,3,1,1,1,1,0,1,1,0,0,0,1,0,0,1,geq_200,lt_100,geq_4
1,0,1,33,10,2431,4,3,2,2,0,1,0,1,0,0,0,0,1,1,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
0,0,0,33,25,3997,4,3,1,1,0,0,0,0,1,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,1,55,13,2303,4,4,1,2,0,0,1,0,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,0,57,27,926,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,0,19,23,8790,1,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,22,11,11499,4,4,1,1,0,1,0,0,1,0,0,0,1,0,1,1,lt_0,lt_100,geq_4
1,0,1,68,7,11796,4,4,1,2,0,1,0,1,0,0,0,0,1,1,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,23,8,2652,2,4,1,2,1,1,0,0,0,0,0,0,1,1,0,1,geq_0_lt_200,geq_500,geq_4
1,0,0,28,67,5954,2,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,1,33,30,5733,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_4
1,0,0,53,15,3042,3,4,1,2,1,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
0,0,0,59,13,2812,4,2,1,2,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_500,geq_4
0,0,1,39,38,3607,2,3,1,2,1,1,0,1,0,0,0,0,1,1,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,31,16,3312,3,4,1,1,1,1,0,0,0,0,0,1,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,1,19,59,6160,4,4,2,2,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,42,38,2555,3,2,1,2,0,1,0,1,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_4
1,0,0,56,69,5922,4,4,1,1,0,1,0,0,1,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,32,18,4786,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,0,39,40,9958,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,27,18,5980,2,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,43,41,2187,4,3,2,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_500,geq_4
0,0,0,29,28,5961,4,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,27,49,5731,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
0,0,1,62,69,5029,4,2,1,2,0,1,0,0,1,0,0,0,1,1,0,1,lt_0,lt_100,geq_4
1,0,0,26,32,1461,1,4,2,2,0,1,0,1,1,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,0,55,46,12244,3,1,2,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,44,23,2137,4,4,1,2,1,1,0,0,1,0,1,0,1,0,0,0,geq_0_lt_200,geq_500,geq_1_lt_4
1,0,1,44,15,4593,1,4,1,1,0,1,0,0,0,0,1,0,1,0,1,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,32,5,4185,4,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,46,10,3652,2,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,geq_4
1,0,1,26,25,11256,4,3,2,1,1,1,0,0,0,0,0,0,1,1,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,28,20,9702,4,4,1,2,0,1,0,0,0,0,0,0,0,1,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,43,65,2212,4,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,50,7,9180,4,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,36,13,8411,4,3,1,1,1,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,1,25,25,12420,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,0,67,23,2360,1,4,1,1,0,1,0,1,1,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
0,0,1,52,37,10257,4,4,1,2,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,40,68,5246,4,4,1,2,0,1,1,0,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
1,0,1,26,15,2172,3,4,1,1,1,1,0,0,0,0,0,0,1,1,0,1,lt_0,lt_100,geq_4
0,0,1,29,18,11336,2,4,1,2,1,0,0,0,0,0,0,0,1,0,0,1,lt_0,geq_500,geq_1_lt_4
1,0,0,35,32,3957,4,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
1,0,1,48,27,3243,4,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,geq_0_lt_200,geq_500,geq_4
1,1,1,22,59,2930,4,4,1,2,0,0,0,0,0,0,1,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,32,21,4164,4,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
1,0,1,54,45,4903,4,4,2,1,1,1,0,0,0,0,0,1,1,0,0,1,lt_0,geq_500,geq_1_lt_4
1,0,1,64,44,2721,4,4,1,2,1,1,1,0,1,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,57,27,1671,4,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
1,1,0,30,37,3718,4,4,1,2,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,31,20,2948,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,36,26,8479,4,3,2,2,0,1,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_4
0,0,1,33,7,9651,2,4,1,1,1,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
0,0,1,29,41,5638,1,1,2,2,0,1,0,1,1,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,31,31,2960,2,4,1,2,1,1,1,0,0,0,0,0,1,1,0,1,lt_0,lt_100,lt_1
1,0,0,35,52,10591,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,33,17,9860,1,2,5,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,41,21,8141,4,4,2,2,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,1,61,53,11017,4,3,2,2,0,1,0,1,0,0,0,0,1,1,0,1,geq_0_lt_200,lt_100,geq_4
1,0,0,31,0,5340,2,3,2,1,1,0,1,1,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
0,0,0,35,16,6158,4,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,38,30,2905,4,2,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
1,0,0,46,22,3062,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,39,19,1172,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,geq_4
1,0,1,27,26,2692,4,4,1,1,1,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,25,40,11290,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,36,17,3945,4,4,1,1,0,1,1,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,35,30,1998,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,1,32,21,1461,4,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
1,0,1,23,15,3201,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,32,33,9751,2,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,57,56,2892,4,1,1,2,1,1,0,1,0,0,1,0,1,1,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,0,27,31,2993,3,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,31,15,3720,2,4,2,2,0,1,0,0,1,0,0,0,1,1,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,27,20,4985,4,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,0,30,28,4988,3,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
0,0,0,28,18,2519,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,29,5,9209,2,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,30,37,5517,4,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,1,24,64,2390,4,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,geq_0_lt_200,lt_100,geq_4
0,0,1,77,9,6016,3,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,27,40,3822,2,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,32,47,421,2,4,2,1,0,1,1,1,0,0,0,0,1,0,0,0,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,0,75,14,2856,1,3,1,2,0,1,0,0,0,0,0,0,1,0,1,1,lt_0,lt_100,geq_4
1,0,1,28,14,3196,2,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_4
0,0,0,22,9,2316,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,1,40,71,9685,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,lt_1
0,0,0,38,27,2382,2,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,0,47,9,4590,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,34,39,2612,4,2,1,2,1,1,0,0,0,0,0,0,1,1,0,1,lt_0,lt_100,geq_4
0,0,0,34,35,8891,4,4,2,1,0,1,0,1,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,1,36,42,19263,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,24,21,4400,3,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,lt_0,geq_100_lt_500,geq_4
1,0,0,52,22,3724,2,4,1,1,0,0,0,0,1,0,0,0,1,1,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
1,0,1,73,39,5392,4,4,1,2,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,1,43,62,4077,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,0,36,61,1485,4,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,1,32,26,2352,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,19,20,6049,4,2,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,lt_1
1,0,0,30,18,3079,3,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,1,31,48,9639,4,4,1,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,lt_1
1,0,0,26,20,2920,3,4,1,1,0,1,0,1,1,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,0,33,18,1404,4,4,5,2,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,40,57,12373,2,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,geq_500,geq_4
1,0,0,22,5,10756,1,4,2,2,1,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
0,0,0,53,11,1343,4,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,geq_500,geq_4
1,0,1,42,20,2753,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,0,57,24,1631,4,2,1,2,1,1,0,1,0,0,0,0,1,1,0,0,geq_0_lt_200,lt_100,geq_4
1,0,1,29,40,6843,2,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
1,0,0,41,32,6110,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,28,27,4818,4,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,30,2,3586,4,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,28,4,2349,3,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,geq_500,geq_4
1,0,1,26,0,2173,1,4,1,2,0,1,0,0,1,0,0,0,1,1,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
0,0,0,43,17,2017,2,1,2,2,0,1,0,0,1,0,0,0,0,0,0,1,lt_0,geq_500,geq_4
1,0,0,52,15,5627,4,4,1,1,1,1,0,0,0,0,0,0,1,1,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,1,24,25,10942,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_4
0,0,1,44,16,4365,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,geq_4
1,0,1,43,8,8781,1,4,1,1,1,1,0,0,1,0,0,0,0,1,0,1,lt_0,lt_100,geq_4
0,0,1,47,46,2686,2,2,2,1,0,1,0,1,0,0,0,1,1,0,0,1,lt_0,lt_100,lt_1
1,0,1,30,9,1309,4,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,lt_1
1,0,0,34,14,9646,2,4,2,1,0,1,0,0,1,0,0,0,1,1,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,37,7,5394,4,2,1,2,1,1,0,0,0,0,0,0,1,0,1,1,lt_0,lt_100,geq_1_lt_4
1,0,0,33,52,2221,4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,1,33,20,857,4,4,1,2,0,1,0,1,0,0,0,0,1,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
1,0,1,24,37,2803,2,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,69,31,3037,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,lt_100,lt_1
1,0,1,54,37,11273,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,geq_1_lt_4
1,0,0,24,11,4289,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,lt_0,geq_500,geq_1_lt_4
1,0,0,66,43,596,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,geq_200,lt_100,geq_1_lt_4
1,0,0,38,37,5535,1,3,1,2,0,1,0,0,0,0,0,0,1,1,0,1,lt_0,geq_100_lt_500,geq_4
0,0,0,37,41,2142,4,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,lt_0,lt_100,geq_1_lt_4
0,0,0,38,9,5417,2,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,51,21,1767,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,lt_100,geq_4
1,0,1,31,7,2945,1,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,32,25,3096,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,lt_0,geq_100_lt_500,geq_1_lt_4
0,0,1,18,27,2677,3,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,geq_0_lt_200,lt_100,lt_1
1,0,0,63,42,5197,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
1,0,1,28,36,1255,4,4,1,1,1,1,0,1,0,0,0,0,0,0,0,1,geq_200,lt_100,lt_1
1,0,0,19,24,2605,4,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,64,13,2940,4,4,1,1,1,1,0,1,1,0,0,0,1,0,0,1,lt_0,lt_100,geq_1_lt_4
1,0,1,35,42,1511,4,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
1,0,1,63,11,5820,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,28,4,6840,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,geq_0_lt_200,geq_100_lt_500,geq_1_lt_4
0,0,0,27,25,11052,2,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_4
1,0,1,32,11,1860,4,4,1,1,0,1,0,0,0,0,0,1,1,0,0,1,geq_0_lt_200,geq_500,geq_1_lt_4
0,0,1,20,31,6235,4,4,1,2,0,1,1,0,0,0,0,0,1,1,0,0,lt_0,lt_100,geq_1_lt_4
1,0,1,80,17,9856,4,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
0,0,0,31,10,1801,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,lt_0,lt_100,geq_4
1,1,1,29,19,4085,4,4,1,1,1,1,1,1,0,0,0,0,0,1,0,1,lt_0,lt_100,geq_1_lt_4
1,0,0,30,44,12079,2,3,1,2,0,1,0,1,0,0,0,0,1,0,0,1,geq_200,lt_100,geq_1_lt_4
1,0,0,55,16,5002,3,4,1,1,0,1,0,0,0,0,0,0,1,0,0,1,lt_0,lt_100,geq_4
