"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"0","0","0",27,16,5347,3,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",36,56,10215,3,2,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","1","0",40,29,2093,1,1,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",36,5,2734,3,2,3,2,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",47,17,1617,3,4,3,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",66,14,4617,3,4,3,1,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",48,19,6112,3,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",50,9,1406,3,3,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","geq_200","geq_100_lt_500","geq_4"
"1","0","0",19,21,500,3,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",23,18,2415,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",24,43,9457,3,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",52,24,4724,2,3,2,1,"0","0","1","0","0","0","0","0","0","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",62,38,3084,4,4,3,2,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",25,12,3370,4,1,3,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",26,36,3690,2,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",40,12,4831,3,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",42,14,2780,3,4,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",26,8,3481,2,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",21,21,5092,4,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","1","0",23,22,4706,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",23,30,1473,4,3,1,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",34,9,6226,1,1,1,2,"0","1","0","0","0","0","0","1","1","0","0","0","geq_200","lt_100","lt_1"
"1","0","1",32,15,884,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",49,26,3601,4,3,4,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",30,25,9745,1,2,1,1,"1","1","0","0","0","0","1","0","1","0","1","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",59,40,1756,3,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",47,35,2589,4,3,3,1,"1","1","0","1","1","0","0","1","0","1","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","0",64,39,5932,3,2,2,1,"0","1","0","0","1","0","0","0","0","1","0","0","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",22,7,728,3,4,2,1,"0","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",43,13,739,3,3,2,2,"0","0","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",49,62,1702,3,1,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",27,27,9162,3,3,2,2,"0","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",30,22,3397,3,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",39,61,14474,2,3,2,1,"0","1","0","0","0","0","1","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",38,22,805,4,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",27,5,2978,3,2,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",37,7,1850,4,3,4,1,"1","1","0","1","0","0","0","0","0","0","1","1","lt_0","lt_100","lt_1"
"1","0","0",39,28,2312,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",30,8,924,3,2,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,20,2905,2,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"0","0","0",40,21,656,2,2,3,2,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_4"
"0","0","0",29,13,1964,3,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","1",52,46,5647,4,3,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",40,29,9850,4,2,2,1,"1","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",21,22,6577,2,2,1,2,"0","1","1","0","0","0","0","1","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",36,10,1175,1,3,2,2,"0","1","0","1","0","0","0","0","1","0","0","0","geq_200","lt_100","geq_4"
"1","0","0",28,33,2556,3,3,2,1,"1","1","0","1","1","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",31,25,4670,4,1,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",22,23,5466,3,1,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",59,12,4835,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",51,27,9860,1,4,3,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_100_lt_500","lt_1"
"1","0","1",33,67,11634,2,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",23,40,4494,3,3,1,1,"0","1","0","0","0","0","1","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",27,15,2035,3,3,2,2,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",30,52,1144,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",53,8,2892,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",21,12,11030,4,3,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",48,59,16429,2,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",30,26,8793,2,3,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",29,21,1380,4,3,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",67,10,2448,4,3,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",29,34,6810,4,3,2,2,"0","1","0","0","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"0","1","0",35,21,894,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",49,22,1450,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"0","0","0",61,52,11085,3,4,2,1,"0","1","1","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",24,43,3873,3,2,3,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",24,13,2834,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",24,23,3284,2,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",40,28,3670,3,3,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","1",42,27,10754,1,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",36,8,2196,3,3,2,1,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",30,28,8609,4,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",57,29,6119,3,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","0",20,16,3553,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",28,32,4467,4,1,2,1,"0","1","0","0","0","0","0","1","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",24,21,3111,2,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","0",33,13,2646,4,3,3,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",69,10,749,1,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_200","lt_100","geq_1_lt_4"
"0","0","0",30,21,4143,2,2,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",60,11,550,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","geq_500","geq_4"
"1","0","0",42,35,1675,3,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",43,19,5195,3,3,3,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,7,1084,3,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",57,32,4024,4,2,2,1,"1","1","1","0","1","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",33,58,11052,1,2,2,1,"0","0","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",51,17,3992,4,3,3,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",35,10,3059,2,2,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,5,1920,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",39,26,9167,4,2,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",20,59,5779,3,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",35,16,9550,3,4,3,2,"1","1","1","0","1","0","0","1","0","1","0","1","lt_0","geq_500","lt_1"
"1","0","0",48,13,9065,2,1,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","geq_200","lt_100","lt_1"
"1","0","1",69,63,7195,3,3,2,1,"1","0","1","0","1","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",26,7,2968,2,2,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",36,27,5386,2,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",23,23,6592,4,2,1,1,"1","1","1","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",44,12,1990,2,3,1,1,"0","1","0","0","1","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",46,25,1182,2,4,3,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",47,36,2558,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",27,29,4575,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",22,23,3156,4,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",55,56,5571,2,3,2,1,"0","0","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",35,6,924,3,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",33,28,1793,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",23,69,5112,3,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_200","lt_100","lt_1"
"1","0","1",31,19,8891,2,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",51,9,1939,3,4,3,1,"0","1","0","1","1","0","0","0","1","1","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",33,49,1643,2,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",32,38,1235,1,2,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",29,40,5253,4,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",42,6,2407,3,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",33,37,3551,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",62,18,3161,3,4,1,1,"1","1","0","0","0","0","1","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",59,41,3906,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",53,39,4164,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",61,46,5963,3,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",33,24,4927,4,3,1,1,"1","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",70,28,3390,3,4,2,2,"0","0","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",24,26,8257,2,2,3,1,"0","1","0","1","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",24,37,2734,3,2,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",42,26,9857,3,4,1,1,"1","1","0","1","0","0","1","0","0","1","0","0","lt_0","lt_100","lt_1"
"0","0","0",65,39,9421,4,1,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","1","0",26,43,12676,1,3,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",60,26,1977,3,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","geq_100_lt_500","geq_4"
"1","0","1",75,10,751,1,4,2,1,"0","1","0","1","1","0","0","0","0","0","1","0","geq_200","geq_500","geq_1_lt_4"
"1","0","1",42,6,1958,2,1,1,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",27,25,9643,1,2,2,2,"1","1","1","0","0","0","0","0","1","0","1","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",31,38,14557,2,1,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",41,19,4708,2,3,3,1,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",42,19,1990,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",29,17,8830,4,3,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",43,32,7153,2,1,2,1,"1","1","1","0","1","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",26,35,2571,3,3,2,1,"0","1","1","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",38,40,5643,1,3,3,1,"1","1","0","1","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",22,28,3056,4,2,2,1,"1","1","0","0","0","0","0","1","1","1","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","0",61,19,5098,4,3,1,1,"1","1","0","0","1","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",30,13,3242,1,3,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",22,12,1185,2,3,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",21,29,3078,3,3,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",19,17,4678,3,4,2,1,"1","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",63,27,2210,1,4,1,1,"1","1","0","0","0","0","0","0","1","0","1","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",41,6,1596,3,2,1,2,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",33,35,6222,4,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",22,10,6729,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","1","1",65,18,2603,2,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",42,57,13506,2,3,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",23,21,2689,4,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",57,18,7770,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",34,11,978,3,3,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",45,19,4840,3,2,2,1,"0","1","0","0","0","0","1","0","0","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",29,12,7098,2,2,3,1,"0","1","0","1","1","0","0","0","1","0","0","0","lt_0","geq_500","geq_1_lt_4"
"1","0","1",59,13,5542,2,3,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
