Gender,ForeignWorker,Single,Age,LoanDuration,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,JobClassIsSkilled,CheckingAccountBalance_geq_0_lt_200,CheckingAccountBalance_geq_200,CheckingAccountBalance_lt_0,SavingsAccountBalance_geq_100_lt_500,SavingsAccountBalance_geq_500,SavingsAccountBalance_lt_100,YearsAtCurrentJob_geq_1_lt_4,YearsAtCurrentJob_geq_4,YearsAtCurrentJob_lt_1
-0.037210402745203375,-0.10534236932654203,0.3656198013181383,0.20386944373081758,-0.2751501870948075,-0.47838936275538946,-0.3035686244642563,-0.12535174350390949,-0.1128568600577782,-0.2550945252826306,0.4404671583538771,-0.11784308548458307,-0.12240244382630101,-0.25558287556787124,-0.17988581771104784,-0.33813199169006825,-0.20358214398252344,-0.4021373127298485,-0.049343401502400505,0.17922038280780966,-0.3597812461146878,-0.3869516294584516,0.10593404798397538,0.21116987967999712,-0.14890609260621543,0.4259946082691949,-0.08171730545548772,-0.01038075064778346,0.24231476065332144,0.33503019249399185,-0.12794006681790665
-0.2609349300094311,0.2254159386898743,0.3519843066371197,-0.3905192016618089,-0.1605741252315641,-0.062161849706415424,-0.11420310669425311,-0.16183551154828954,-0.3790035849438851,0.11412807281349935,0.4742163468788863,-0.5973967820374654,-0.27751539029145306,0.03663492521927988,0.4658721812304737,0.1059964255083464,-0.110619742403423,0.5744723752352323,0.030558009870491374,-0.16720096794649222,0.21749481854121988,0.15870721668679852,-0.7290935545661805,0.02489209695911577,0.2519207783550566,0.26010995921903246,-0.15348795442202473,-0.030534626554581314,0.036038636906746246,-0.130086570633226,0.43645958569420024
-0.039974043262072136,-0.00048413860082958336,-0.21712348080795094,-0.14208660410567914,0.13634916601901106,-0.47956368773077696,-0.27771673903178756,-0.1918780071749803,-0.18494757695452899,-0.164987023119752,0.15964976765165834,0.19619325160757387,0.13961515310422778,-0.22895315162982088,0.8205778114258376,0.1892753686843908,-0.13640977750122868,0.11904242636848111,-0.1316122715228996,-0.3172453692826175,0.5073092237346051,0.3400029871014944,-0.23776311467569375,-0.2253489854903241,0.09661576981192942,-0.008712218231389297,0.3571119275127463,0.22361450891564177,0.5244761024865249,0.3657092859298107,0.02312647013832109
0.5182724111808754,-0.22176260116961116,-0.3291382794393657,0.20129131702921574,-0.25115988976163295,0.0014697754883302892,-0.4417901781916252,0.12033683510597286,0.42466402607779,-0.07820856980998737,0.08763265112701225,0.27531953135147014,0.04282561513103464,-0.26107846442526944,0.6741810026080602,0.1839124524525515,0.03832456474533111,0.20687069021197657,-0.16557394402209327,-0.05342698001377432,-0.3331939721452379,0.21489421864267466,-0.07986250822501383,-0.1426501181197743,0.2480881813686138,0.6904806623055482,-0.024413974653351676,0.21798521133399285,-0.2116564551944112,-0.34269930910937085,-0.2677362119202507
0.07575282487643628,-0.007348828675885384,-0.6813710499951581,-0.03041502256542428,0.08589923551769266,0.27705736444545476,-0.25344426149563487,-0.2585810079780164,-0.1674733815973795,0.18915366552758398,0.1729710471854318,0.3037021925865628,0.1135007281205862,0.4331554722601431,0.12770696618244162,0.14427142158363354,0.14882228546498222,0.04950308931470244,0.30666238146486774,0.5001043143639571,-0.141233787392364,0.4639271308160368,-0.019554096674625276,0.20665267851616362,0.27669236886841164,-0.06529345341895632,-0.4437162483122682,-0.1261637367073649,-0.19865575325844206,0.019115320717964603,-0.18900884386508418
-0.060708554541550455,0.008830503818491561,0.05923143962930263,-0.11399710336242216,0.25807504894014793,0.10237941518395932,0.6248137471128488,-0.1471072095443318,-0.2827871074160888,0.0040304686852809185,-0.4777857685195627,-0.2152667938953287,0.03383235269696145,-0.18037994774575306,-0.11461406227275954,-0.27662728189739083,-0.34001738061036785,0.4312825534539453,-0.11848265911186188,-0.4517342918136258,0.3915784974744384,0.20135055724572307,0.03290104766445799,0.29829487215365963,0.21863082755944266,-0.021909413840760512,0.4626474174837747,0.042257978077421286,-0.25451662285013243,-0.5499384516174803,-0.4493403708491595
-0.08526442581596204,0.5115502102088502,-0.07765338304796666,-0.5165800031276193,0.13262181034486956,-0.05003983631537182,0.42022006144716567,0.29903019547311854,-0.34652071272151447,0.43945631623963993,-0.03879072053877031,0.11738408798573945,-0.023442506785557485,0.6398954380110832,-0.08838779284237915,-0.4893362573886579,-0.39342266725911346,-0.3764789279073044,0.11670992085167757,0.023704231115939476,-0.21238643439195512,0.17764995141238907,0.3499845581969477,-0.13656919773303533,0.49745083395245615,-0.4215419585163366,0.2298280079603358,0.031417859776979085,0.112408962629754,0.29356338138428356,-0.026709191420113097
0.30979233631799447,0.04444044073143723,-0.04098330076713932,-0.27890808858359667,0.32247002495761434,-0.27539412511582384,0.3097456947572009,-0.43095497868264115,0.39308257804291064,-0.08004990905787739,0.1594212860896064,0.7293243077965315,0.008779856025463101,0.03664299929250105,0.6509889523111501,0.048692413281323524,0.30940382507141057,0.06365759905412696,0.6080595609853523,-0.31695022890327923,-0.23143005344477072,0.13667495141314887,-0.6571899669625137,0.062221211605655316,0.5441618201544108,0.13229650918180813,-0.590771912201538,-0.054015373317651376,0.4529878570173128,-0.5500059739092832,-0.35007876684653055
-0.5777479772619856,0.3688393206907262,-0.04339669441558579,0.300612001837288,-0.23649069599987582,-0.43679323857538777,0.14395145102469747,-0.1009719116403682,0.07180177815844793,0.20453467413571594,0.269681300058637,0.0024164931440836986,0.15956458413633998,-0.04142306694716089,0.6507716924175037,-0.1306784434787376,-0.16534624029719208,-0.3011766985579089,0.09306974826181823,-0.4402812604449648,-0.0275777482604084,0.13508404813837097,0.04986987754857062,0.3043042705079421,-0.4096076068242523,0.5408509140432377,0.7159149125241303,0.3612198920044927,-0.25118493484854654,0.057260284391342176,-0.1349731541016291
-0.26476431756984536,-0.12071319619510057,-0.26824411379204605,0.11346809947901079,0.025402584483363605,-0.23674389824303071,-0.07751888795862301,0.18388199237311492,0.14047250788583748,-0.21202376434414963,0.11735002837062276,-0.21379647428351908,0.1708482987032308,0.06718891770181448,0.18358642074152864,-0.0433529101004107,0.04307643265773045,0.20319688043419032,-0.05395029733442526,0.45602983821118714,0.12888216354127452,0.42752271048926066,0.3070797360679115,-0.04445996000089426,0.18505761108597515,-0.1434088962481597,0.2454419424494355,-0.010540424822558939,0.14414665309738278,0.5808228703172899,-0.6129527855210412
-0.1541929783491886,0.4549392666634522,0.5750586485928332,0.3274802641734644,0.2554502847614724,0.7182319879442568,0.1910845921735293,0.2709775447475843,0.15579751390538016,0.6868751155383951,-0.1281227353854968,0.41433706407847304,-0.00438029342265577,-0.23231116410941985,0.46271384798679177,0.14291445213946233,-0.4862305433815117,-0.37897571419215365,-0.46783771139102887,0.22444562049126368,-0.04403998352839375,0.23195409357230123,-0.07763611258332646,0.04621255178637688,-0.11757422315418606,-0.3442623911384122,0.01828382661931614,-0.6112134625213533,-0.23916474265384702,-0.205833429247239,-0.10814771918154424
0.157037410306165,-0.5241097121855779,-0.2966781561777692,-0.42089133083738445,-0.33978385298519764,0.3438187962275782,0.08667495114228133,-0.2992026277726635,-0.33396235425444304,0.17295783589312339,-0.31903219980169534,0.3602080984953047,0.13559746179084484,-0.3221391759989548,0.3394816553859772,0.14152397421941926,-0.02413017642976382,0.08809708655191566,-0.17569402678969578,0.20832950089700236,-0.20318933034673853,-0.42314970786430517,-0.22623232929027662,0.01846661149776377,0.0729282610065306,0.1018470850688953,0.009628623353199606,-0.1230734609036298,-0.07944036251404721,0.037591424326628174,0.025271892546140026
0.11293807280024043,0.15131532479711576,-0.1529100622664106,-0.2890317462938,0.7316852771535786,0.07319779810109771,-0.22460820126680542,-0.3006044285268932,-0.5032624927945537,0.10602576365726178,0.09082913058829925,0.08973669242756437,-0.7946987769556707,-0.3398063887492015,0.3467835494974842,0.3138202254832579,0.17002304290197248,-0.15808112761715507,0.5759900186822456,-0.2890752383645179,-0.4574885500651554,0.14847337147150186,-0.28781966028892364,0.5466951130787382,-0.44831772084241783,0.07669796768711543,-0.15801922571937643,0.2298871822059019,0.43334188507473315,-0.1647745341201932,-0.16042097841792066
0.18579835975660247,-0.2643044348576946,0.20814343351879627,0.1858973465317513,0.11882736774250872,-0.08222118451889862,-0.3613737178096326,-0.23862363224410177,-0.3526022662432902,-0.3998079431154221,0.11998550682299372,-0.5366455150870104,-0.18927123843690694,0.2837624717433822,-0.0235400165386058,-0.1844003237248488,-0.5847801485632809,0.26946747885988037,0.28643831896942146,0.016287771556164444,-0.06871526346067101,0.25954018797393263,-0.12571330265164118,0.1621336597052875,0.5683960246228839,0.20215053383269424,0.39094968265255586,0.4862429958567358,0.04478039924742032,0.3030982530833899,-0.4186225898399755
-0.22152704437231127,-0.488976142259672,-0.16730332220471378,-0.4345619974130985,0.14450547707833242,-0.4413200824668708,0.025273591060840362,-0.08313406128856109,-0.9787797920418082,-0.20460775673183762,-0.2790418755226709,-0.06638265372330387,-0.07657742024214453,-0.22149291109239747,-0.18602973660797273,-0.18901111218005429,0.7329652606659394,0.1797255703217151,-0.20707430858466708,0.034940231747907696,0.09873175244871908,0.4474319815961149,0.2606574311133348,-0.33247228055724204,-0.3079209107893001,-0.0660099614828483,0.7737031135071814,-0.17937671021720267,-0.368095625357853,0.25519410529179476,-0.23295647764717917
0.0856512280828927,-0.44070823894915545,-0.19031006997288172,-0.33773446972159954,-0.2179777273495424,-0.42054622177015794,-0.1804426595632375,0.08359093588991108,-0.2863749155204752,-0.24075805774973286,0.25797703229958996,-0.440268968928097,-0.4344789417159537,-0.07781037363248444,-0.18792043545020018,-0.14272719188530447,-0.11078081784718041,0.09149897019089986,-0.12195565496433149,0.41490198606264134,-0.07463648638327401,-0.07245538978299795,0.04545334681432543,0.2930674033378824,0.5241815498478257,0.2530046805026639,-0.18150580369802008,-0.2670769372307171,0.05903360787255763,0.23802068414599675,0.4190030840804973
0.0585708433079921,-0.6166827815322212,-0.272589168303159,0.021586469608369668,-0.40631391072010514,-0.18002809863673874,0.34003512516525203,-0.06292753365985557,-0.34885966218054787,0.1353038509802478,0.2071595063247434,-0.5206081787584826,0.18490219176735798,0.1626530489400116,-0.15607060201159897,0.08947074489691921,0.18165757086438045,-0.01318830582874474,-0.4556944524428183,-0.03227651197739924,0.006957739902456988,0.12296079806531655,0.10261005739802917,0.28724923330466207,0.05449615209871334,-0.23648476913797062,0.2447189867864824,-0.511759556613214,0.004062616208078697,0.28384910737413416,0.3561952060879181
-0.20922233328905604,-0.3398951094013521,0.06729730370989792,-0.08294242889157816,0.051901357262236124,0.06424538490207415,0.38784373225383834,0.20281577251757196,-0.0758039553029285,-0.12793982953144625,0.07108826412923672,-0.539101638979966,0.3382333539582863,0.48618683139964525,0.394102761864851,-0.4878488862154261,0.39529800346413807,0.0656419894884687,-0.39521394379448743,0.0806536356146359,0.14511301900436802,-0.6611864457798138,0.39541922707798816,-0.6815431402277107,-0.25135092614759974,-0.09311058513953728,0.4776190238323618,-0.484894865762335,0.24931047427505865,0.14459627013368057,0.009495610005894873
0.06683750885979023,-0.08162849769365486,0.08682697534136881,0.390287529342474,-0.04274141693293695,0.25422026425732436,-0.006463493811604116,0.461098987351516,-0.3007271822187664,0.27580121966213916,0.07129310451829309,0.008241644210552079,-0.07503464276876945,0.24127410698844046,0.24732267530722102,0.10130873878748768,-0.03734629678348659,0.014532238065725888,0.18668273354835777,0.10629161725252871,0.5953229619626285,-0.2059592145716642,0.16223492127819766,-0.33740905763890483,0.20268552791009767,0.5323644362937504,-0.11027704756956087,0.2717144173488442,0.5882732113767974,0.021860713689537258,-0.6001194743257109
0.09270623532634738,0.03355144773736019,0.39223750205745683,-0.3655187068764809,0.8174048078988431,0.3686289478089767,0.12304941669651187,0.5867280207660848,0.09171781645850782,-0.7004383866747977,-0.15492971719815515,-0.6080085370645363,0.5948351330260795,0.0961203913213876,-0.4875219794201793,-7.12353017344103e-05,-0.27642099767184636,-0.39092536132293104,-0.025117325671561493,-0.0208374471977201,0.2056856692412945,0.005734883886140308,0.08757467894879839,-0.36295326573640063,0.4534469140362096,-0.6587900055079448,-0.18189020770899908,0.20670078730497782,-0.23969944147670136,0.43185556710329587,0.030229748877900527
-0.27882395623218736,0.11103551342449673,-0.3783234508889622,0.5180114555556262,-0.0654431965872367,0.9574233017690053,-0.40529691410624125,0.33743848967442597,0.3994343280400812,0.18100370299421067,-0.5411193456140765,-0.53684332308119,-0.049729011892670906,0.07731893989925927,0.2105162422293804,-0.387132166716804,-0.42147520345818795,-0.19565407287504633,-0.3305967176041904,-0.19222483052684872,0.21427596168912968,0.6167518773258559,0.10192782724230927,-0.016481637797636603,0.0046371557463581,0.47868120618859833,0.03720485850015857,-0.17707314509205005,-0.5655994777291921,0.2413940995287207,0.06928094276182611
0.12697288266086781,0.4626601515326773,0.14871886448705596,0.26138648470303455,-0.2719237833145078,-0.36457515541584923,-0.25589707639663134,0.11419960995398544,-0.10316761399069281,0.06842223838353194,0.14744294996151613,-0.014756889461759595,-0.12534350281220527,-0.17261819783656543,0.140614993820607,-0.19666718796045937,0.20394214517962345,-0.08236220312897335,-0.09570581664422684,-0.15499291168705803,-0.5358832700946975,0.4780919160974366,-0.11958368427912952,0.13272617709042409,0.565507940092698,-0.13656513162061082,0.09825477409174097,-0.2267735966911801,-0.29819012679813667,-0.5586976933192443,-0.33375025095572514
0.1306202811438721,0.36797380833271875,0.29436022143075535,0.048500509763818145,0.04783599917780534,0.17583701587734712,-0.7034043343038812,0.39676631081373237,-0.02371321031211247,-0.16442986250522101,-0.18348061924557232,0.09172829953284259,-0.2862789371119754,-0.3664745851008322,0.24572250978295063,-0.2741805038967933,-0.5654531671402796,-0.4919124314418447,-0.10641391856629014,-0.45621110423686645,-0.6249690538633111,-0.1350732955578773,-0.20913229645662854,-0.25887199120211773,-0.14985694649636055,0.38078893488489995,-0.31620196593297134,-0.27806338878282094,0.4501411290014698,-0.008681299506373412,0.32073846543535695
0.07537219799669263,0.15739731427438075,-0.5237913403791954,0.03492282603278433,0.18643419476295672,-0.07345848099200969,0.2569289731785514,-0.09477623757418425,0.3524565358252088,-0.26147354057659855,0.4288392340689598,0.25122058164190286,-0.23411445992250696,0.29821326753605193,0.05478026390621247,-0.16354438719538172,-0.3132997608655717,0.1598151526555749,-0.0016095617957827997,0.0006934301069172113,-0.348200506822355,-0.09094340770644263,0.00885055284982482,0.18375050588450162,-0.22160814898491177,0.14755607800833767,0.011383061930053026,-0.8896818222928949,0.6084850305365517,-0.08438581533146795,0.40938441812599075
0.05063690363228176,-0.08300913153964223,0.378197094937432,0.15136349830029505,0.2841905565917292,-0.08630219727209179,0.1640605845253605,0.2284773169114774,-0.49643217233718084,0.14723037038891723,-0.01689588358262468,0.027125826762914574,-0.3123903229549556,0.3632086920987944,0.018045269365607856,-0.12949990403973913,-0.3620766512320173,-0.3989100960126233,-0.06272618036894995,0.29622030764281804,-0.19772018015798393,-0.4549979311646508,-0.03035205982377346,-0.04083244409390184,0.293651826061689,0.40025269909341926,-0.2540052144930809,-0.05402458534741354,0.4744318936184447,-0.2091771644348386,0.27002144140876055
-0.10728201936537492,0.39933867683432334,-0.425695206431784,-0.4804507149087264,-0.4573824353259476,0.044206240432430426,0.04796621690181152,0.1561412539863805,0.07537789933858444,-0.17860450872841335,-0.4495935530275856,0.08429551400662572,0.12064753208605133,-0.030774254735456075,-0.3681897177662173,0.36753842600522685,-0.11060598678921371,-0.06333143322018316,-0.003924080369885339,0.34095292164352686,-0.43896146951166787,0.17995425610947705,0.037811049542880684,-9.815431567402942e-05,0.11813698632465792,-0.0267097662562236,0.22532578254999122,-0.3574827338244387,0.038792404604254906,0.35095081570919645,0.15561660604811192
-0.024286687880595834,0.1995954475546632,-0.48785313306187894,0.12044872427625905,0.10707403306698586,0.06268660231477093,-0.1652334549657651,-0.2964226794338091,0.22525731406544908,0.47984542845538497,0.5680103463033292,-0.3848478524128013,0.7111329379173414,-0.4561072872183149,-0.39354753897242867,-0.05731092073267177,-0.30945453690152114,-0.2826751910762117,-0.017531090212711674,-0.4908398879391034,0.5673568949654902,-0.06562603147885467,0.27210186253178853,0.7412751380792388,-0.26473831702878403,-0.1372741264698468,0.013230584816330307,0.2963127009442247,0.34715072546662895,-0.08113885795553029,-0.17683112247968363
0.07220038153301538,0.030422982035805242,0.006768027189371606,0.2531490012273368,-0.12908563177987875,0.07620333100002992,0.4799686996182314,0.33235126749386895,0.45338627307332025,-0.2702433146309234,-0.8141274714137691,0.40846550991592956,-0.11036069003645155,0.18735139548290228,0.24701647736343368,0.07514055122085028,0.38986323840124026,-0.06949147087002301,-0.5017313092343707,0.6455593903427385,-0.16765418404296237,-0.15196579370182378,-0.45331407162515336,0.26058478932427054,-0.00046144623358418657,-0.2074730911746875,0.1287981879502276,-0.025629669926577527,-0.7710872553819248,-0.4905738202354084,-0.18739534531389412
0.17729426542609572,0.5924482969561501,0.18621882482679425,0.024469831232541976,0.1456631150644691,0.0551417561653614,-0.39038674225822195,0.12927053354972468,-0.3438809875135435,-0.37130085541177116,-0.032378958223551274,-0.2918973236827673,-0.3956697884972083,-0.7567597780132941,0.20436066927227586,0.4405844736891665,-0.4349081687268644,-0.14139431571155422,-0.06799880450112594,0.35178582174676043,0.28160327665490303,-0.14941742007776948,0.1859161059069097,-0.25103790960327554,-0.5233023497549928,-0.13398624675212226,0.011791837018892954,-0.24920472584075867,-0.0673903089562011,-0.23269016395908215,-0.003192798533489291
0.09066978241134016,0.05969330786319045,-0.29257478777748386,0.10097925194678689,0.15118591644847887,-0.5412228335570127,-0.299327385983013,-0.5461566308425105,0.09570605243535855,0.12351281917430332,-0.3166032252769057,0.0179044705047619,-0.10331386013706569,0.06894237335658368,0.4268445464134859,-0.12143766421692354,-0.09251189336273799,0.0279020109728462,-0.01294641030330579,-0.05206765147803501,-0.979799222527946,-0.13737160382149527,-0.4345758251073142,0.14346271531058116,-0.3330394151507819,0.3759453656563354,-0.31029358660999723,0.08330264282565382,-0.35264300307166857,-0.4522133750643339,-0.12189489505840861
0.0343756025890428,0.710891067690257,0.01774271348197641,0.1324079127417594,-0.023481358175617275,0.33150210509350225,-0.3256613013752311,0.06751180756995709,0.12512651978139927,0.26646028885462425,-0.2452922443940146,0.020284130842149802,-0.22915552899888472,0.24776608045061163,-0.06790138440159992,-0.002258369638621527,0.3603428065508522,0.11426164285174392,0.24815879247079675,-0.619167745385845,-0.18476526974321617,0.33370721214917803,0.26932600342653346,0.1451198951864208,0.39638372682788386,-0.14287031939231448,0.36953795727900723,0.16578316650530608,-0.047606878741920926,0.22569731254930855,-0.37715625454602697
-0.09889565135950548,0.7336769619495339,0.41459305655889583,-0.5466932644499537,-0.36076081115426556,-0.10746691971485668,-0.01721820292887602,0.16648444674468338,0.01935014844749632,0.07823726295476971,-0.2039865332988731,0.09168300041984243,0.12501291713072224,-0.26876897373137326,0.06250528608310171,0.3337108887601316,0.5412889079025747,0.17559823090325363,-0.612833572730613,0.3021439044338399,-0.33825722544709586,0.35128247039018196,0.0018973312061823623,-0.1640820489915341,-0.144440725565206,0.1357756140452574,0.22025788284595307,-0.00689291964118171,0.06547217062882639,-0.08551369870997794,0.32647112262871264
0.10235830621322885,-0.09673781824431923,0.1792651341118439,0.20666359775652832,-0.10958685110475617,0.2250540546515959,-0.1050441989076704,0.19358270422095958,0.5167085381719009,-0.04865853007201482,0.21182609812932912,-0.6288097737203638,0.4628482831090265,-0.15244116098905278,0.15845932568664117,0.0815617807754462,0.2405511749702035,0.2647326579568672,-0.46494617775391434,0.6342723477526017,0.020570624692672693,-0.2069920854611166,-0.16138857137212018,-0.1478631779085584,-0.14717434323353523,0.43085341952721795,-0.05672838327402341,0.22966047336410783,-0.4911076510466953,-0.2882111898422005,-0.05637438415591361
-0.3208166784251431,-0.3527818751282689,0.32166485717351045,0.21469473202727118,-0.4703986483021865,0.30511055035846973,0.012555270400366574,0.5523581931098872,-0.14384180834150384,-0.1317306587058323,-0.13953862261335628,-0.1652739866196135,0.20552072320486256,0.04426874489646467,-0.2208476710227266,-0.16840605153762708,0.48976539409482,0.20339289309202754,-0.0963947719698159,-0.17888778647967024,-0.3219782419145305,-0.03830174083918535,-0.07059324482009263,-0.6758167816763802,-0.10855453926366317,-0.23501577563770495,-0.06397901548707485,0.1837751266094622,0.26931192295827217,0.2113220236157325,-0.30870409455868636
0.45009421523346665,0.15531686432813005,0.6920493435766887,0.2971555236578114,-0.4796691220810362,-0.4499272124959111,-0.6644606716591616,0.10558895812119293,-0.10703512525494975,0.505977795328094,-0.2677893510031696,-0.11332582333400536,0.11410964976591856,0.8063875877023406,0.1775641402557318,-0.38555882795597224,0.19821010189673316,0.032662913861268156,0.2939428920109401,0.06701428521234505,0.295264204783852,-0.3085607993988421,-0.0007992573039933391,0.3598948000584574,0.022480116115544433,0.06399444160498796,-0.407589432349359,-0.011812721952680147,-0.11704957473524838,-0.13971669845365245,-0.4182529229272053
