"population.numeric","householdsize.numeric","racepctblack.numeric","racePctWhite.numeric","racePctAsian.numeric","racePctHisp.numeric","agePct12t21.numeric","agePct12t29.numeric","agePct16t24.numeric","agePct65up.numeric","numbUrban.numeric","pctUrban.numeric","medIncome.numeric","pctWWage.numeric","pctWFarmSelf.numeric","pctWInvInc.numeric","pctWSocSec.numeric","pctWPubAsst.numeric","pctWRetire.numeric","medFamInc.numeric","perCapInc.numeric","whitePerCap.numeric","blackPerCap.numeric","indianPerCap.numeric","AsianPerCap.numeric","HispPerCap.numeric","NumUnderPov.numeric","PctPopUnderPov.numeric","PctLess9thGrade.numeric","PctNotHSGrad.numeric","PctBSorMore.numeric","PctUnemployed.numeric","PctEmploy.numeric","PctEmplManu.numeric","PctEmplProfServ.numeric","PctOccupManu.numeric","PctOccupMgmtProf.numeric","MalePctDivorce.numeric","MalePctNevMarr.numeric","FemalePctDiv.numeric","TotalPctDiv.numeric","PersPerFam.numeric","PctFam2Par.numeric","PctKids2Par.numeric","PctYoungKids2Par.numeric","PctTeen2Par.numeric","PctWorkMomYoungKids.numeric","PctWorkMom.numeric","NumIlleg.numeric","PctIlleg.numeric","NumImmig.numeric","PctImmigRecent.numeric","PctImmigRec5.numeric","PctImmigRec8.numeric","PctImmigRec10.numeric","PctRecentImmig.numeric","PctRecImmig5.numeric","PctRecImmig8.numeric","PctRecImmig10.numeric","PctSpeakEnglOnly.numeric","PctNotSpeakEnglWell.numeric","PctLargHouseFam.numeric","PctLargHouseOccup.numeric","PersPerOccupHous.numeric","PersPerOwnOccHous.numeric","PersPerRentOccHous.numeric","PctPersOwnOccup.numeric","PctPersDenseHous.numeric","PctHousLess3BR.numeric","MedNumBR.numeric","HousVacant.numeric","PctHousOccup.numeric","PctHousOwnOcc.numeric","PctVacantBoarded.numeric","PctVacMore6Mos.numeric","MedYrHousBuilt.numeric","PctHousNoPhone.numeric","PctWOFullPlumb.numeric","OwnOccLowQuart.numeric","OwnOccMedVal.numeric","OwnOccHiQuart.numeric","RentLowQ.numeric","RentMedian.numeric","RentHighQ.numeric","MedRent.numeric","MedRentPctHousInc.numeric","MedOwnCostPctInc.numeric","MedOwnCostPctIncNoMtg.numeric","NumInShelters.numeric","NumStreet.numeric","PctForeignBorn.numeric","PctBornSameState.numeric","PctSameHouse85.numeric","PctSameCity85.numeric","PctSameState85.numeric","LemasSwornFT.numeric","LemasSwFTPerPop.numeric","PctUsePubTrans.numeric","PolicCars.numeric","PolicOperBudg.numeric","unrelated_column_one","unrelated_column_two"
13864,2.83,1,78.23,0.62,5.81,11.38,20.4880608888855,13.25,39.7571809555319,44603,0,43148,91.9264290592656,0.2,49.2087211750743,23.9730992340064,4.31,21.42,48198,15640,14386,14870,7191,17620,11782,2104,4.68644477557857,3.83,21.2469222189983,27.9457928397173,4.59404525925172,62.61,17.9420750209115,27.255078342307,9.6407851426412,37.17,7.52,29.01,8.27853442496465,8.89993758239318,3.15965894808061,82.4449770227494,76.1871339703646,89.0178616350377,81.5707783342238,65.24,71.1,31,1.81,296,10.7044289069848,13.1908733326569,26.5327584721769,34.81,0.07,2.42438357825391,1.32,0.499886427963308,92.54,0.915505040225107,3.03,1.74400566881057,2.55678948249668,2.96,2.8818467872357,76.01,0.866881925060104,32.1277310468769,3,406,94.5537438382596,82.8278682461785,2.54834374710995,21.6143351465433,1981,0.704659999226375,0.612079411204904,247047,62215,200896,111738,423,231,653,309,575,24.8,22,13.7534302773109,7,0,3.95573649101425,77.5659676404918,46.1819456996427,78.78,89.24,30.7,639.680075738222,18.09708463819,"0","1"
139739,2.65,0.21,41.0198974805434,5.54876630248036,37.5133979003807,15.8937693284359,27.23,15.4901496400001,14.3391129541118,0,100,23442,76.1610901451437,0.669575334175801,29,38.5109896757097,11.81,9.9,28980,9559,15140,7061,12335,8804,9422,9353,9.8,20.8183279006463,30.7,13.4493626402955,8.4439881121181,55.7076368235797,32.15,20.6544578091358,8.74,20.6009750878019,12.64,33.918260375876,14.92,17.2875498223173,3.13,61.16,63.9075430227467,76.9777636765673,81.28,50.41,50.26,1330,12.6513059400457,100,21.87,28.6045358307559,46.7,37.61,1.78,9.98,8.76,2.17397938786695,50.1084137942378,7.68586899078451,10.3811649247593,2.08,2.9909540493569,2.5,2.29949115776457,48.89,4.94250674913948,57.0965450769694,2,7425,89.1408794404853,70.285241667099,6.82616664850153,40.7521727191183,1976,23.63,0.49,41500,59604,66560,51580,268,387,445,205,785,25.8,24.2,11.3,248,10,21.0484729086763,75.9984594673733,35.25,83.84,91.8819646014281,3.94770265642243,6183.01362727848,3.38,"0","0"
12668,2.32,0.278183978174347,84.8565448712348,0.834535984431083,7.69293026927859,21.6960460719963,25.3108332009893,11.5931100115203,7.16,41495,0,54364,94.9005162466162,0.47,49.9722095139907,35.93,1.37532993640363,12.04,45339,19337,21334,14416,15461,11422,10150,1240,5.89,4.36541481883032,35.42,41.7232089161019,5.74,72.23,21.5721402294724,21.6765698747151,8.71,26.1809774535988,4.35466540369671,31.2423527198347,10.1367806020379,9.91437658417737,3.36,88.1517955516791,78.266226582313,97.1,79.4482102194677,59.7970694109083,69.5939184603374,361,0.499313057529119,6707,6.32319269732572,22.38,22.4581141363612,49.3926889581761,5.34946461418411,0.297262748875655,4.217921111295,1.45800713658333,90.0669854296744,1.55,3.7617668345718,4.57916272453886,2.32,3.93,3.39830456277511,86.1640943785167,3.27,16.4965296584779,2,419,94.7702968304139,63.3802265158994,1.11,16.9654664405854,1980,3.13808604370182,0.114922336780777,54500,70613,360500,45544,784,578,612,187,464,27.5,22.7077711033635,11.7,0,0,11.9166551138142,73.3,52.1725726197381,70.26,40.64,12.0683692289982,4137.77238277335,0.0407134819154938,"0","0"
39556,2.61523729225,0.610881268928448,94.22,0.698117757240932,0.71,15.57,29.35,19.7585189789037,10.3695783648143,39757,100,25065,74.79,0.448967399448156,34.91,31.82,10.26,12.09,32260,12682,13596,4538,5934,8624,9481,5231,13.95,20.79,36.26,9.87127778004855,5.67804833253225,59.72,22.4594296164562,32.5938337702677,20.56,18.75,11.24,49.7351230702922,10.33,10.9219290773943,2.93430645631005,64.1719846178219,73.56,62.98,72.4267993273959,65.22,72.2581924166282,823,2.55,2078,24.9434406693776,30.8081176203986,38.57,49.4490875592828,0.767715914696455,0.894206224009395,1.05414042475323,0.3,93.8654570858181,2.48,3.51472021192312,1.93,2.37,2.68,2.09,53.25,1.64013767731686,54.400155582428,2,887,92.43,40.24,4.48,31.1474674365669,1952,6.29,0.322598293498158,70600,60336,80276,28025,247,376,387,147,493,25.8,20.6,12.883445644627,65,1,5.67,62.8439793563883,49.91,84.23,90.9,45.4,2002.32589739611,0.97,"0","0"
50533,2.63969721320551,4.03,70.7067005783692,0.87,15.9529257552885,10.2794866209524,21.2178984508578,19.6307589116785,21.9360679026647,42606,100,19986,83.1428507468353,0.334355940429959,27.14,14.6911623967066,4.95,22.5234650672902,34142,16288,24619,7678,14331,12814,11827,4814,31.46,6,23.89,29.0294566784496,4.72551593432824,35.44,4.36,17.9094239560165,3.57,18.2199776276403,11.2147303645468,42.3617984422886,14.9791010670364,11.0379667324736,2.91,67.96,74.4608665679931,88.73,59.11,63.3737091076281,67.09,508,2.44,4127,26.3890474927612,21.3316605052647,26.640548226051,46.266574440704,4.26313119988888,5.21,4.99248877136502,3.64,78.3777334480888,3.75,2.27289641997544,1.47,2.25998801903333,2.74415469139349,2.08,48.16,6.90379479605239,62.26,2,5158,92.79,65.2009896682296,0.17,23.83,1964,0.728983239700707,0.12,65800,228600,500001,40600,284,413,648,255,630,28.1,23.0776076819593,14.4004247713058,0,6,8.28,25.29,49.8867929653327,45.7806068932591,68.741304932201,7.39843190587126,2260.6,3.45,"0","0"
38109,2.42614446265933,5.62748953059937,56.74,0.3,9.05142273021709,13.53,26.0035954951122,13.44,13.5424206325955,27478,100,32133,75.17,0.617134515956665,45.56,19.59,23.4663165422203,12.56,33217,10731,15839,11206,12836,13237,4780,5533,18.1819880301164,20.214007232051,23.5163449248873,19.6154547439826,8.57192718788361,74.6425838439726,11.8032456560309,26.5972589264034,18.8703929141443,24.6860084074301,10.69,28.56,13.7,11.77,3.44,70.157478251541,64.1840922175022,50.3148288041074,75.1304126986116,60.6509285467615,81.35,1565,6.97,560,22.5157249194353,32.53,30.9529787704907,53.9321674732305,5.54094107726589,0.15,0.39,9.89,36.4319980604,18.11,7.12569886548445,22.1822695234389,2.52,2.64317887349054,1.98,61.0258366978137,6.74,67.1028130986076,3,3721,91.2,48.4873340429738,2.05,17.67,1973,11.4459975023738,0.44,41900,30919,69000,38200,179,271,769,154,637,32.3,18.5,12.8,254,18,1.69,21.2295049176505,40.44,75.1962057956308,88.86,12.7786178327476,1755.14903618285,0.21,"0","1"
14207,2.44473149507772,9.607458236857,56.9141810779693,0.32,1.01651157051791,15.0594869395252,24.9490296875592,11.1378551978571,12.282188027231,10640,0,32475,67.64,1.11912286938168,32.0788919088244,35.3946220700505,3.37682435218866,18.87,23448,12362,14758,15000,8564,11134,6943,3012,18.85,16.36,48.48,11.8000805276679,6.84,65.5970703306934,8.41958128582686,15.3926134011336,20.05,27.3907270686825,7.92706081084907,40.53,12.65,12.7501537135663,3.17,65.0309611816984,63.69,84.6034551527817,76.51,57.0484316810965,59.758106115479,291,2.48487847388101,339,8.51486623601988,3.18092162833549,29.9006964760926,52.1429173796345,0.08,0.0636528786333899,0.350924707651138,0.74,18.22,2.21,4.1566562798433,6.71942006456355,2.39979925008491,2.40318187749945,2.4071669869187,74.0685368715785,6.70331142338458,53.15,3,511,86.1192785510824,40.5,1.97332774908748,66.237574604551,1959,13.6419125929475,0.453735026004724,39900,48000,117174,36120,133,523,336,117,268,27.9824847698212,24.9396257183515,12.8,0,2,1.9290326386597,84.58,55.7483327988628,87.1,83.3981596465254,12.4,1790.4,2.11666212633718,"1","1"
39560,2.33231622683117,9.62064569929614,89.1834618562864,0.635601310937976,1,14.1664411707222,24.74,10.3157891500679,15.32,14949,100,16038,74.5916375255484,0.78,29.8104666150548,33.41,7.91718558419728,21.29,30812,15131,13754,6784,7868,13416,11689,3717,21.5136201601879,14.996579293635,22.83,15.9205985953923,8.53,47.75,43.15,21.5475995388596,15.902371325378,20.8720358403865,11.9672029443675,33.01,18.98,12.63,2.88,61.04,65.4201470857036,77.44,71.93,63.3480061886832,69.4,302,1.28,174,9.17856063264422,30.4688597944681,21.0728424511664,70.58,1.13741450510453,0.2,1.05,0.16,97.6517904195034,0.233869647580044,1.94,1.44,2.4583652599738,2.63605952739483,2.21365401459159,52.71,3.57,57.2206766265654,2,1893,92.85,62.76,1.72,42.4436130788123,1965,8.48,0.45,40800,48270,63357,34489,126,255,355,156,305,26.3,23.4,12.9,19,1,1.25639910929991,44.4318428611833,52.408998306361,85.13,90.3020781847796,6.67068659424161,1331.5,0.12,"1","1"
12809,2.54,1.16542848229253,97.4545092124601,0.721463896310888,1.32013474567949,13.41,18.07,12.2720416389219,14.1016644038982,11523,42.0500939869493,34150,67.6173550447449,0.71,60.9190377173759,35.78,3.61,18.5827420756718,60420,52621,17341,19828,25704,25242,31829,610,3.14,1.6185749771446,9.41744711093605,32.5217563334107,3.14710626448194,60.1852307517105,11.64,20.6821519744583,10.0988569602168,49.5944892354317,8.32,24.46,8.79695748707745,6.28,3.00485763727299,86.58,77.83,92.5842970822123,85.52,56.6915600807251,72.32,31,0.259803760678818,834,9.11192463508807,8.45725991251801,11.88,28.17,0.437489905239393,0.76,1.01,4.18,85.67,1.32239994693237,3.55,1.50089802306145,2.46,2.65170533624866,2.31,93.0913324042068,0.45,36.3,3,259,95.0538990611956,68.8557640506661,0.42470699918534,12.8927984055923,1966,0.101195954663369,0.22,61641,141998,191722,89000,419,790,663,354,583,26.4,23.9180325408078,13.2468923757241,0,0,1.39847286408457,37.0669549561292,63.5185978933734,68.0945712223059,92.21,13.1773446032157,408.40557147311,1.84,"0","1"
47080,2.87174140243791,20.83,85.18,1.08858999306336,13.5466571385227,14.8240476724009,34.0319424882066,11.91,4.58,0,100,32775,93.03,0.78,43.46,13.9119291758956,1.49,9.67,53759,16631,20519,12988,7697,17165,8081,2782,4.74135011350581,5.11246287704135,9.09514641101162,36.1141838311777,4.54,79.61,14.9662045677193,18.7874791170129,8.15248133371274,28.4638346452639,11.1952701019434,25.6075400710354,13.9876881442374,12.0354890066634,3.17,78.9,75.6087559299544,90.3063023805587,76.97,73.2690384124778,71.65,1126,1.38264980726255,6372,15.6798838908551,60.36,31.21,41.4391493028961,1.09,1.87371499461122,2.81,4.08437800940902,83.96,0.584096720800735,3.14766816777798,2.24019001616475,2.75302414027043,2.96,2.62673871953972,70.1212120369108,6.23,42.3230310388856,3,2692,90.9349677603645,58.5526643596015,1.35,10.9428942743968,1978,1.67,0.113310727053322,65400,72230,96771,31300,419,581,528,179,510,23.6877428316356,20.5,12.9989348038721,0,88,2.24572956906011,29.2093876312037,43.7599565535039,70.36,81.8381863661793,15,2281.5,1.48232605906824,"1","1"
71714,2.53834293861873,3.58,72.0687427565192,2.2874491347357,0.21,13.73,24.2666635285815,28.0837806116976,7.53,38156,100,30240,75.9378555917926,0.866094493734029,46.7213927159055,33.1,2.55,21.21,48660,14442,12508,10903,18076,6000,0,4894,7.63871777462928,6.39,29.51,28.7960345393388,4.28269230563814,66.2432873223536,11.4671976853721,19.86,3.74865770071279,32.8973912695982,8.54083291663478,20.9114044637047,8.63,9.62,3.28877223983407,76.33,73.449669913426,89.94,79.63,66.973555958375,74.4090150785632,300,8.37,177,0,17.6895183383782,25.9004302473118,55.5722947640034,0.692299305923904,0,8.86928716329858,5.8944068523248,97.93,0.4,5.53008468421642,1.45106663238723,2.6724540039897,2.64,2.5,55.57,1.56472279971,59.7846939932322,3,216,96.08,84.43,1.80283781811129,19.6856307948691,1955,1.1787492060056,0.550620034912912,153980,204741,198716,186654,244,477,863,331,788,27.7736130687408,22.0105906175294,12.9,24,0,12.3197777971874,75.0048809130769,48.6813952292316,90.3381726792517,88.59,6.01723205752981,5844.45314161992,6.79,"1","0"
