"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"0","0","0",19,17,2686,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",20,32,1276,3,2,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",35,18,1426,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","1",41,38,8839,3,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",26,20,5059,2,1,3,1,"1","0","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",39,10,3546,4,3,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",30,8,2405,4,1,2,1,"1","1","0","1","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,8,1765,3,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",36,35,5051,1,2,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",51,21,3072,2,1,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",21,12,3396,2,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",21,20,3728,2,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"1","0","1",56,22,7330,2,4,4,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",46,51,3261,3,3,2,2,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",26,5,3660,3,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",39,45,2633,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",29,5,2239,3,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",71,10,642,3,3,4,1,"0","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",39,13,1861,2,4,1,2,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",67,23,1521,4,4,3,2,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",33,15,677,3,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",53,10,3134,1,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",53,8,3887,2,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",43,17,4548,3,4,2,1,"1","1","0","1","0","0","0","0","0","1","1","1","lt_0","geq_500","geq_4"
"0","0","0",42,22,4802,1,3,2,1,"1","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",28,23,302,3,3,1,1,"0","1","0","0","0","0","1","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",73,8,5135,1,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",19,40,250,4,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",26,18,1307,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",22,15,2483,3,4,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",41,23,9929,3,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","1","0",26,12,1459,2,2,3,1,"0","1","1","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","1","1",23,10,3198,4,2,2,1,"0","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",31,37,11576,2,4,2,1,"1","1","0","1","0","0","0","0","0","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",31,23,3238,4,3,3,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,41,12539,4,2,2,1,"1","1","0","0","0","0","1","0","0","1","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"0","0","0",29,40,2098,3,2,1,1,"1","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",36,11,1134,4,3,3,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","1","1",52,11,455,2,3,2,2,"0","1","0","1","0","0","0","0","1","1","0","0","lt_0","lt_100","lt_1"
"1","0","1",55,55,12194,3,3,1,1,"1","1","0","0","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_4"
"1","0","1",39,16,3234,3,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","1",48,24,2367,4,2,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",43,7,1955,3,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",29,13,1714,4,2,2,1,"1","1","0","0","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",47,27,2677,4,4,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",25,29,1079,2,2,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",39,17,8227,3,4,2,1,"1","1","0","1","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",37,14,2995,3,4,3,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",47,13,777,2,1,2,2,"0","1","1","0","0","0","0","1","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",37,36,3179,4,2,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",50,13,1428,3,1,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",50,21,3184,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",59,50,10390,1,2,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",31,13,5280,2,1,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",45,19,5787,1,2,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",72,22,947,3,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,36,2384,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",50,5,6763,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",23,28,2062,2,3,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",32,5,5529,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",23,23,5201,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",41,11,792,2,2,3,2,"1","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","1",22,32,3412,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",52,43,5605,3,3,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",35,29,4884,3,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","1",65,18,2681,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",49,52,3051,3,3,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",39,15,965,1,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
