age,two_year_recid,c_charge_degree,sex,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two
23,1,F,Female,1,4,True,1,0
37,0,M,Male,0,3,False,1,0
46,0,M,Female,1,3,True,1,0
49,0,M,Female,3,-1,False,1,0
46,0,F,Male,7,2,True,1,1
28,0,M,Male,3,5,True,1,0
26,1,F,Male,0,1,True,0,1
50,1,F,Female,1,1,False,1,1
34,0,M,Male,1,4,False,1,0
32,0,F,Male,13,-3,True,1,1
23,1,F,Female,0,-2,False,1,1
19,1,F,Male,0,0,True,1,1
27,0,F,Male,1,3,True,1,0
25,0,F,Male,2,0,False,0,0
24,0,M,Male,1,3,False,1,1
24,1,F,Male,0,-2,False,0,0
27,1,F,Male,5,35,True,1,0
42,1,F,Female,0,-1,False,0,0
38,1,F,Male,3,2,False,0,0
16,1,F,Male,0,1,False,1,0
59,1,F,Male,0,4,True,1,1
38,0,F,Male,0,-1,False,1,0
22,1,F,Male,1,2,True,1,1
33,0,F,Female,13,1,True,1,1
21,0,F,Male,2,3,True,1,1
39,1,F,Male,0,1,True,1,1
43,0,M,Male,0,4,True,0,0
25,1,F,Male,1,122,True,1,0
47,0,F,Male,1,47,True,1,0
33,0,F,Female,0,3,False,0,1
28,1,M,Male,0,3,False,1,0
25,0,F,Female,0,-3,False,1,0
51,1,F,Male,1,1,True,0,1
19,1,F,Male,1,3,False,1,0
37,0,F,Male,0,0,True,0,1
20,0,M,Male,2,0,True,1,0
20,0,F,Female,0,1,True,1,0
22,0,F,Male,1,-1,True,1,0
28,1,F,Male,1,0,True,1,0
33,1,M,Male,8,0,False,0,0
27,1,F,Male,2,4,True,0,0
19,1,F,Male,3,14,True,1,1
28,0,M,Male,0,1,False,1,0
21,0,F,Male,13,4,False,1,1
27,0,F,Male,5,2,False,0,0
32,1,F,Male,2,19,False,0,1
27,0,F,Male,11,3,True,1,0
30,1,F,Male,1,4,True,0,0
19,1,F,Male,1,0,False,0,1
26,1,F,Male,11,3,False,0,0
30,0,F,Male,13,-1,False,1,1
32,1,M,Male,0,2,False,1,1
59,0,F,Male,0,2,False,1,0
19,0,F,Male,23,0,True,0,0
38,1,F,Male,1,1,True,0,1
35,0,M,Female,2,2,False,0,0
24,0,F,Male,0,3,True,0,1
27,0,F,Male,1,2,True,0,1
93,0,F,Male,1,1,True,0,1
18,1,F,Male,0,3,True,1,0
32,0,F,Male,6,-4,True,1,0
30,1,F,Male,1,5,False,0,0
25,0,F,Male,2,4,False,0,0
27,1,F,Male,0,0,False,1,0
57,0,F,Female,0,2,True,1,0
27,0,F,Male,7,-2,True,1,0
25,0,F,Female,1,3,False,0,1
19,1,M,Male,0,1,True,0,1
55,0,F,Male,0,-2,False,0,1
40,1,F,Male,1,0,True,1,1
20,0,F,Male,0,5,False,1,0
22,1,F,Male,8,1,True,1,0
33,0,M,Female,1,-1,False,1,0
18,1,F,Male,8,1,False,1,0
41,1,F,Male,1,3,True,1,0
31,0,F,Male,4,3,True,0,0
34,1,F,Male,6,2,False,0,0
24,0,F,Male,2,1,True,1,0
24,1,M,Male,1,14,True,1,0
24,0,F,Female,0,13,False,1,0
18,1,F,Male,14,-2,True,1,1
24,1,F,Male,14,4,True,0,0
26,0,F,Male,3,2,False,1,0
26,0,M,Male,1,2,False,1,1
44,0,F,Female,10,-3,True,0,0
32,1,F,Male,2,111,True,0,1
21,1,F,Male,1,0,True,1,0
32,0,M,Male,0,2,True,1,0
38,0,F,Female,0,4,False,0,1
29,0,F,Male,1,1,True,1,1
23,0,F,Male,1,-3,False,1,0
57,0,M,Male,1,3,False,1,0
35,0,F,Female,1,14,False,0,0
34,0,F,Male,3,3,True,1,1
25,0,F,Female,0,1,True,1,0
30,1,F,Male,13,4,True,1,1
26,1,F,Male,2,8,False,0,0
36,0,F,Female,0,0,False,1,0
33,0,F,Male,4,-1,True,0,1
28,1,F,Male,12,1,True,1,0
36,1,F,Male,0,1,True,1,1
35,1,M,Male,7,0,False,1,0
36,1,M,Male,2,0,False,1,0
37,1,F,Male,0,4,True,0,0
33,0,F,Female,1,2,True,0,0
29,1,F,Male,1,-1,False,0,1
28,0,M,Male,0,1,False,1,0
23,0,F,Male,5,4,False,1,1
63,0,F,Male,4,41,False,0,1
25,0,F,Male,10,-2,True,1,0
43,0,F,Female,0,21,False,1,0
31,0,F,Male,2,3,True,0,0
17,1,F,Male,2,2,True,1,0
59,0,F,Male,0,0,False,0,1
35,0,F,Male,0,29,True,1,0
24,0,F,Male,0,3,False,0,0
44,0,M,Male,0,3,True,1,0
27,1,F,Male,1,3,True,1,0
23,0,F,Male,0,51,True,1,0
33,1,F,Male,0,0,True,1,1
24,1,M,Male,0,4,False,1,1
34,0,F,Male,1,0,True,0,0
39,1,F,Male,10,153,True,0,1
29,0,F,Male,0,4,False,0,0
26,0,F,Female,1,3,True,1,0
26,0,F,Male,5,1,True,0,0
21,1,F,Male,27,2,False,1,0
33,0,F,Male,6,1,False,1,1
38,0,M,Female,19,-1,True,1,0
35,0,M,Female,1,51,True,1,0
46,0,F,Male,0,1,False,0,0
40,0,F,Male,6,-1,True,0,1
43,0,F,Female,0,21,True,1,0
25,0,M,Male,0,118,False,0,1
25,1,F,Male,1,-2,False,1,0
17,1,F,Male,7,3,True,0,0
22,1,F,Male,5,-1,False,1,0
28,0,F,Female,10,3,True,1,1
27,0,F,Male,13,0,True,1,0
34,1,M,Male,9,0,False,1,1
52,0,F,Male,3,0,True,1,0
22,0,F,Male,0,-1,True,1,0
20,1,M,Male,1,5,False,0,0
48,0,F,Male,5,0,True,1,0
30,0,M,Male,1,113,False,0,0
24,0,F,Male,0,0,True,1,0
19,0,F,Male,0,-1,False,1,1
35,1,F,Male,0,0,True,0,0
21,0,F,Male,2,4,False,1,0
62,0,F,Male,0,-2,False,0,0
33,1,F,Male,1,0,False,0,0
58,1,F,Male,0,4,False,0,0
35,1,F,Male,2,128,True,1,0
25,0,M,Male,7,4,True,0,0
27,0,F,Female,1,2,False,0,0
56,1,M,Female,3,-1,True,0,1
23,0,F,Male,1,3,True,0,0
38,0,M,Male,7,1,False,1,0
21,0,M,Male,0,2,False,1,0
17,0,F,Male,7,7,True,1,0
31,1,F,Male,9,45,False,1,0
41,1,F,Male,10,0,True,1,0
38,0,F,Female,7,48,False,1,0
28,0,F,Male,2,-1,False,0,1
30,0,F,Female,0,1,False,1,0
22,1,F,Male,2,2,True,1,1
22,1,M,Male,4,-2,True,1,0
34,0,M,Male,7,1,False,1,0
27,1,F,Male,0,27,False,1,0
24,1,M,Male,4,3,True,0,0
63,0,F,Male,0,4,True,1,0
17,1,F,Male,5,15,True,0,0
28,0,M,Female,8,2,True,1,0
23,0,F,Male,1,12,True,1,0
29,1,F,Male,0,2,False,0,0
45,0,F,Female,0,3,False,0,0
22,0,M,Female,3,1,False,1,0
35,1,F,Male,0,0,False,0,0
53,1,F,Male,8,2,False,0,0
68,0,F,Male,5,1,True,0,0
37,1,M,Male,3,2,True,0,1
19,1,M,Male,1,-1,False,1,1
25,0,F,Female,0,1,True,1,0
21,0,F,Male,0,3,False,0,1
25,1,F,Male,13,2,False,1,1
25,1,M,Male,0,2,True,1,1
27,0,M,Male,1,2,True,1,0
29,0,F,Female,13,3,True,1,0
34,0,F,Male,0,2,False,1,0
33,1,F,Male,3,4,True,1,0
25,1,F,Female,1,0,True,0,0
26,1,F,Male,2,0,True,0,1
36,0,F,Male,0,1,True,1,0
22,0,F,Male,2,43,False,1,1
25,0,F,Male,0,0,True,1,0
29,0,F,Male,1,3,False,1,0
18,0,F,Male,3,2,False,0,0
21,1,F,Male,5,4,False,1,0
18,0,F,Female,0,-1,False,1,0
20,1,F,Male,1,13,True,0,0
32,0,F,Male,1,0,True,1,0
33,0,M,Male,9,1,False,1,1
28,0,M,Female,0,4,False,1,0
65,0,M,Male,7,2,True,0,0
57,1,F,Male,36,1,False,1,0
42,1,F,Male,10,0,True,0,0
19,1,F,Male,0,0,True,0,1
30,0,M,Male,0,3,False,1,0
24,0,F,Male,0,1,True,0,0
30,0,F,Female,1,1,False,1,1
32,0,F,Male,1,2,True,0,1
25,0,M,Male,1,0,True,1,1
15,1,F,Male,2,1,False,1,1
28,1,F,Female,0,3,True,1,0
26,0,F,Female,2,0,False,1,0
25,1,F,Male,2,4,True,1,0
19,1,F,Male,1,14,True,0,0
23,1,F,Male,0,17,False,0,1
23,1,F,Male,5,1,True,1,1
48,1,F,Male,0,3,True,1,1
21,1,F,Male,11,-3,True,1,1
28,0,F,Male,5,1,False,1,0
29,0,M,Male,0,5,False,1,0
34,1,F,Male,11,-2,True,1,0
36,1,F,Male,1,0,True,0,1
28,1,F,Male,2,0,True,0,1
31,1,M,Male,1,0,True,0,0
29,1,F,Male,7,3,False,1,1
32,1,M,Female,0,0,True,1,1
41,0,F,Female,0,4,True,1,0
26,0,F,Male,1,-2,True,0,0
32,1,F,Male,1,3,True,1,0
22,1,M,Male,0,3,True,1,0
21,0,F,Female,1,4,True,0,1
24,0,M,Female,0,3,False,1,0
33,0,F,Male,0,-1,True,1,0
22,1,F,Male,1,0,False,0,0
27,1,F,Male,1,-2,True,1,1
57,0,F,Male,1,9,True,0,0
35,0,F,Male,4,-2,True,1,1
61,0,M,Male,4,1,True,1,0
59,0,M,Male,1,2,False,1,1
45,0,M,Male,17,87,True,1,1
45,0,F,Female,1,2,False,0,0
21,0,F,Male,1,-2,True,0,0
56,0,M,Female,1,2,True,0,1
37,1,F,Male,0,11,False,0,1
25,0,F,Female,0,3,False,1,0
18,0,F,Male,0,4,False,0,1
18,1,F,Male,7,0,True,1,0
24,1,F,Male,7,2,True,0,0
19,0,M,Male,0,4,True,1,0
22,0,F,Male,5,1,False,1,1
25,1,F,Male,1,2,True,1,0
41,1,F,Male,1,0,False,1,0
28,0,F,Male,4,0,False,1,1
60,0,F,Male,1,8,True,1,1
62,0,F,Female,0,1,False,0,1
61,1,F,Male,0,-1,True,0,0
33,1,F,Female,0,-1,True,1,1
42,0,F,Male,13,-1,True,0,0
44,1,F,Male,0,3,True,1,0
43,1,F,Male,1,0,True,1,1
56,1,F,Female,10,3,False,0,0
30,0,F,Female,0,5,True,1,1
23,1,F,Male,1,3,True,1,1
27,1,F,Male,0,3,True,1,1
26,1,F,Male,4,2,True,1,0
19,0,M,Male,2,1,True,1,1
28,0,F,Male,0,2,False,1,1
30,1,F,Male,0,1,True,1,0
23,1,M,Female,12,3,True,1,1
33,1,F,Female,3,-1,True,0,1
25,0,F,Male,0,5,False,0,1
66,0,F,Male,0,-2,True,1,0
32,0,F,Male,2,34,False,0,0
32,1,F,Male,1,1,True,1,0
20,1,F,Male,1,13,False,0,0
33,0,F,Male,0,43,True,1,0
40,0,F,Male,1,0,False,0,0
26,1,F,Male,1,4,True,0,0
19,0,F,Male,6,105,False,1,0
29,1,F,Male,1,-1,True,0,1
57,0,F,Male,1,-1,True,0,0
23,1,F,Male,1,1,True,1,0
31,0,M,Female,0,3,True,1,0
25,0,F,Male,0,1,False,1,1
25,1,F,Male,2,4,True,1,0
27,1,F,Male,11,49,True,1,0
52,0,F,Male,1,4,False,0,0
29,0,F,Male,0,3,False,0,1
91,1,F,Female,13,1,True,1,0
35,0,F,Female,2,3,False,1,1
35,0,F,Male,11,2,True,1,0
33,1,F,Male,3,59,True,1,0
35,0,M,Male,0,1,True,1,1
24,0,M,Male,7,0,True,1,0
24,0,M,Male,0,3,False,1,0
20,0,M,Male,1,1,False,1,1
28,0,M,Male,1,3,True,0,0
24,1,F,Male,9,3,True,0,0
41,1,F,Male,0,2,True,1,1
29,0,F,Female,0,-1,False,1,0
44,0,M,Male,1,0,False,1,1
26,0,F,Male,0,0,True,1,0
30,0,F,Male,0,-1,False,1,0
63,0,F,Male,1,32,False,0,0
20,0,F,Male,1,-1,True,1,0
25,1,F,Male,0,3,False,0,0
48,0,F,Female,1,0,False,0,0
17,1,F,Male,3,4,True,1,1
32,0,M,Male,6,-2,False,1,1
20,1,F,Female,0,2,True,1,0
19,1,F,Male,12,10,True,1,1
19,0,M,Male,7,1,True,1,0
41,0,M,Male,10,0,False,1,0
23,0,F,Male,0,4,True,1,1
43,0,F,Male,1,0,True,1,0
24,0,F,Male,0,-2,False,1,0
23,0,F,Male,0,0,True,1,1
27,0,F,Male,1,0,False,1,0
22,0,M,Male,0,4,False,1,0
35,1,F,Male,1,1,True,1,0
32,1,F,Male,1,3,True,1,0
27,0,M,Male,1,1,True,1,1
27,1,F,Male,12,1,True,1,0
32,0,F,Male,2,-2,True,1,1
36,0,M,Male,0,4,False,1,1
29,0,F,Male,0,-2,True,1,0
29,0,M,Male,0,4,False,0,1
17,1,M,Male,0,-1,False,1,1
50,1,F,Male,11,1,True,1,1
34,0,F,Male,3,-3,True,1,1
17,0,M,Male,1,3,True,0,0
36,0,F,Female,4,1,False,1,0
31,0,F,Female,0,4,True,1,0
32,0,F,Female,1,1,True,1,0
46,1,F,Male,1,-1,False,0,0
20,1,F,Male,0,2,False,1,0
22,0,F,Female,0,1,False,1,1
27,1,F,Male,0,31,False,0,0
40,0,M,Female,1,2,True,1,0
22,1,F,Male,2,-2,False,0,0
19,0,F,Female,2,-1,False,1,1
24,0,F,Male,0,4,False,0,0
28,1,F,Male,0,3,True,0,1
24,0,M,Male,1,1,True,1,0
27,0,M,Male,7,3,True,1,0
26,1,F,Male,8,27,True,1,0
29,1,M,Male,1,4,True,1,0
23,1,F,Male,0,2,True,1,1
20,0,F,Male,1,1,True,1,0
18,1,F,Male,0,3,True,0,0
26,1,M,Male,0,0,False,1,1
26,1,M,Female,1,-2,False,1,1
30,1,F,Male,10,4,False,1,0
21,1,F,Male,0,0,False,1,1
33,1,F,Female,1,1,True,1,0
56,0,F,Male,0,-2,True,1,0
42,1,F,Male,1,2,True,0,0
28,0,F,Male,0,-1,True,1,1
29,0,M,Male,0,-2,True,1,0
46,0,F,Female,0,50,False,1,1
21,0,F,Male,8,0,True,0,1
19,0,F,Male,21,-2,True,1,0
29,1,M,Male,0,3,True,0,1
49,1,F,Male,13,0,False,0,0
20,0,M,Male,0,3,False,1,1
27,0,F,Male,3,0,False,1,1
24,1,M,Male,12,-1,False,1,1
16,0,M,Male,5,-3,False,1,1
17,0,F,Male,0,4,False,1,1
44,0,F,Male,0,4,False,1,0
38,0,F,Male,0,1,False,0,0
38,0,F,Female,0,1,False,0,1
20,1,F,Male,2,286,True,1,1
19,1,M,Female,2,49,False,1,1
44,0,M,Male,1,106,True,1,0
21,1,F,Male,0,1,True,1,0
24,0,F,Male,6,-1,True,1,1
35,0,M,Female,0,4,False,1,1
40,1,F,Male,2,21,True,0,0
18,1,F,Male,10,17,True,1,1
22,0,F,Male,0,1,False,1,1
25,0,F,Male,0,1,True,0,0
47,0,F,Male,0,0,True,1,1
18,0,F,Male,9,-1,False,1,0
40,1,F,Male,13,3,False,1,1
25,0,F,Male,8,2,True,1,1
28,0,M,Female,0,1,True,0,0
39,0,F,Male,2,4,False,0,0
35,1,M,Male,0,1,True,1,1
20,1,M,Female,0,4,True,0,1
34,0,F,Male,1,17,True,1,0
22,0,M,Male,0,4,False,1,0
44,1,F,Male,1,3,True,1,0
20,0,M,Male,2,5,False,1,1
46,1,M,Male,1,0,True,1,1
29,0,F,Female,0,3,False,1,0
24,0,F,Male,0,-1,False,0,0
39,1,F,Male,4,1,True,1,1
39,1,F,Male,10,-1,True,1,0
27,1,F,Male,0,1,True,1,0
26,1,F,Male,0,2,True,1,1
25,1,F,Male,1,0,True,1,0
26,0,F,Male,0,2,True,0,0
25,0,M,Male,1,2,False,1,0
30,0,F,Male,0,2,False,0,1
31,1,F,Male,0,3,True,1,0
60,0,M,Male,0,4,True,0,0
23,0,F,Female,1,-2,False,1,0
29,0,F,Male,1,-2,False,0,0
22,0,M,Female,1,37,False,1,0
20,0,F,Male,0,5,True,0,0
20,0,F,Male,3,1,True,1,1
36,0,F,Male,9,4,True,1,0
37,1,F,Male,1,1,True,0,0
26,0,M,Male,0,-3,False,1,0
36,1,F,Male,12,3,True,1,1
49,0,M,Male,4,0,False,0,0
24,1,F,Male,0,0,True,1,0
16,0,F,Male,1,5,False,0,0
23,0,F,Male,3,2,True,1,1
24,0,M,Female,2,19,False,1,1
21,0,M,Male,1,95,True,0,0
29,0,F,Male,0,0,True,0,0
36,0,F,Female,21,-1,True,1,1
29,1,F,Male,6,-1,True,1,0
45,0,M,Female,0,2,False,1,0
21,0,M,Male,2,-1,False,1,0
22,0,F,Male,1,0,True,1,0
30,0,F,Male,0,1,False,1,1
18,0,F,Male,2,0,False,1,1
33,0,M,Male,2,1,True,1,1
38,0,F,Male,1,1,False,1,0
26,0,F,Male,11,5,True,1,0
28,0,F,Female,1,-2,True,1,1
26,1,F,Female,2,1,False,0,1
21,1,M,Male,1,2,True,1,1
41,0,F,Male,5,-2,True,0,0
27,0,F,Male,0,0,False,1,1
32,0,M,Female,0,-1,False,1,0
33,0,F,Female,0,0,False,1,1
33,1,F,Male,0,0,True,1,0
47,1,M,Male,8,2,False,0,0
18,0,M,Male,9,0,False,1,1
20,1,F,Male,14,4,True,1,1
29,1,M,Male,11,2,True,1,0
39,0,F,Male,0,2,True,1,0
18,0,F,Male,0,3,False,1,0
19,0,M,Male,10,0,True,0,0
20,0,M,Male,7,-1,False,1,0
21,1,F,Male,8,9,True,0,1
52,0,M,Female,0,0,False,1,0
23,1,F,Male,4,20,True,1,1
44,1,F,Male,1,-1,True,1,0
23,0,F,Female,2,-1,True,1,1
23,0,F,Male,0,25,True,1,1
19,0,F,Male,0,3,True,0,0
20,0,F,Male,0,0,False,1,0
23,1,F,Male,0,0,True,1,1
61,0,M,Female,0,-2,True,1,0
72,0,F,Male,8,-1,False,0,0
37,0,F,Male,0,0,True,1,0
25,1,M,Male,2,4,True,0,1
37,1,F,Female,1,2,True,0,0
21,1,M,Female,1,-2,False,1,1
36,0,F,Male,10,4,False,0,1
56,0,M,Male,0,-1,False,1,1
26,0,M,Female,0,3,False,0,1
45,1,F,Male,2,5,True,1,0
47,0,M,Male,2,2,True,1,1
19,0,F,Male,4,2,False,1,1
22,0,F,Male,1,2,True,1,0
18,0,M,Female,4,0,False,0,1
68,0,F,Male,0,2,True,1,0
36,1,F,Female,2,13,True,1,0
52,1,F,Male,5,0,False,1,0
18,0,F,Male,2,68,True,1,1
20,0,F,Male,4,3,True,1,1
48,1,F,Male,11,-1,True,0,0
34,0,F,Male,0,3,True,1,0
27,0,F,Male,0,4,False,1,0
31,0,F,Male,6,-1,True,1,0
52,0,M,Male,2,3,True,0,0
25,1,M,Female,0,0,True,1,1
22,1,F,Male,1,2,True,1,0
34,0,F,Male,0,3,True,1,1
22,1,M,Male,0,-1,False,1,1
19,0,F,Male,2,1,False,1,0
23,0,M,Male,0,3,False,0,0
51,0,F,Male,0,1,True,1,0
29,0,F,Male,2,-3,False,0,0
40,1,F,Female,8,10,True,1,0
27,1,F,Male,1,3,False,1,1
57,0,F,Male,1,1,False,0,1
23,0,F,Female,12,-1,False,1,0
32,0,M,Male,0,-2,False,1,0
29,0,F,Male,0,-1,True,0,0
28,0,F,Female,1,-1,True,0,0
21,1,F,Male,13,1,True,1,1
42,1,F,Male,1,0,True,1,0
46,0,F,Male,0,2,True,1,0
40,0,F,Male,6,1,False,0,0
37,0,F,Male,5,1,True,0,1
27,1,F,Male,6,-1,True,0,0
36,0,F,Male,5,-1,False,1,0
16,0,F,Male,0,0,True,1,1
25,0,M,Male,0,1,False,0,1
36,1,F,Male,1,1,False,0,0
21,1,F,Female,0,-1,True,1,0
41,1,F,Male,0,17,True,0,0
25,0,M,Male,0,2,True,1,1
33,1,F,Female,1,3,True,1,1
23,0,F,Male,1,2,True,0,0
52,0,F,Female,0,-3,False,1,1
18,1,F,Male,0,-1,False,1,1
27,0,M,Female,0,4,True,1,0
19,0,F,Male,10,0,True,1,0
43,1,M,Male,7,4,True,0,1
41,1,F,Male,0,1,False,1,0
41,0,F,Female,0,4,True,1,0
27,1,F,Male,1,0,True,0,1
23,0,M,Female,0,36,True,1,0
33,1,F,Male,7,13,True,0,0
34,1,F,Male,11,3,False,1,0
43,1,M,Female,0,3,True,1,1
38,0,F,Male,1,0,True,0,0
22,0,M,Male,5,101,True,1,0
53,0,F,Male,0,2,True,0,0
64,0,M,Male,1,5,True,0,0
24,0,F,Male,0,0,True,1,1
29,1,F,Male,1,-5,True,0,0
34,0,F,Female,0,3,False,0,0
71,1,F,Female,5,-1,True,1,1
44,0,F,Male,7,0,True,0,1
35,1,F,Male,2,-1,True,0,1
25,0,F,Male,0,1,False,0,0
21,1,M,Male,0,2,True,1,0
44,0,F,Male,0,-2,False,0,0
16,1,M,Male,0,3,False,1,1
24,0,F,Male,1,1,False,1,0
52,1,F,Male,3,-3,True,1,1
33,0,F,Male,14,-1,True,1,1
16,1,F,Male,0,2,True,1,1
35,1,F,Male,1,3,True,0,0
17,1,F,Male,3,4,True,0,1
68,0,F,Male,1,2,True,1,0
37,0,M,Male,0,10,False,1,0
27,0,F,Female,1,5,False,1,0
22,1,F,Male,10,3,True,0,0
24,1,F,Male,0,1,True,0,0
47,1,F,Male,3,1,True,0,0
31,0,F,Female,0,1,False,1,0
24,1,F,Male,1,-1,True,0,0
43,1,F,Male,0,1,True,0,0
30,1,F,Male,1,1,True,1,1
17,1,F,Male,8,4,False,0,1
17,0,F,Male,1,0,True,0,0
26,1,F,Male,2,4,True,0,0
32,1,F,Male,2,2,True,1,0
33,0,F,Male,13,0,False,1,0
17,1,F,Male,3,2,True,1,0
43,1,F,Male,2,2,False,0,1
36,1,F,Male,1,18,False,1,1
33,0,F,Male,3,4,True,1,0
21,0,M,Male,0,195,True,0,0
58,1,M,Male,9,9,True,1,0
29,0,F,Male,7,0,True,1,0
27,0,M,Male,3,0,False,1,0
27,1,M,Male,0,0,False,0,0
21,0,M,Male,0,1,False,0,0
40,1,F,Male,1,3,True,0,0
26,0,M,Male,1,1,True,1,1
41,1,F,Male,0,2,True,0,1
27,0,F,Male,5,-2,False,0,0
35,0,M,Male,4,-1,False,1,0
25,1,F,Male,1,2,True,1,0
31,0,M,Female,0,-2,True,0,0
28,0,F,Male,12,10,True,1,0
78,0,M,Male,0,0,False,0,0
20,0,M,Male,1,242,True,1,1
21,0,F,Male,1,-1,False,0,0
23,1,F,Male,12,46,True,0,0
22,1,F,Male,4,12,False,1,0
22,0,M,Male,9,-3,False,1,1
28,0,F,Female,1,2,True,0,1
34,1,M,Male,2,2,True,1,1
19,1,F,Male,0,22,True,1,0
45,1,F,Male,11,3,True,1,1
49,0,F,Male,8,2,True,0,0
20,1,F,Male,0,-2,True,1,0
30,0,F,Male,0,2,True,1,0
36,0,F,Male,0,3,False,1,0
22,0,M,Male,12,1,False,1,1
44,1,F,Female,0,5,True,1,1
85,0,M,Male,6,2,False,0,0
25,0,F,Male,18,5,True,1,1
33,0,F,Female,7,-2,True,1,0
27,0,M,Male,0,3,True,1,1
27,1,F,Male,2,167,True,1,0
59,0,F,Male,0,0,False,1,1
22,1,F,Male,0,4,True,0,1
30,0,F,Male,0,1,False,1,1
41,1,M,Male,2,8,False,0,0
25,1,M,Male,0,2,True,0,0
16,1,F,Female,0,2,True,1,0
52,0,M,Male,2,0,True,1,1
21,0,M,Male,0,5,True,0,0
27,0,M,Male,0,-3,True,1,1
55,1,F,Male,1,-1,True,1,0
23,1,F,Male,0,6,True,1,0
24,0,F,Male,1,-1,False,1,1
28,0,M,Male,0,-1,True,1,1
28,1,F,Male,4,2,True,1,0
29,0,M,Male,1,116,True,1,0
23,0,F,Female,0,1,False,1,1
17,0,M,Male,5,5,False,0,1
18,1,F,Male,1,0,True,1,0
37,0,F,Female,0,3,True,0,0
24,1,F,Male,1,3,True,1,0
38,1,F,Male,0,4,True,0,1
19,1,F,Male,0,2,True,1,1
27,1,F,Male,0,-1,True,1,0
19,0,F,Male,1,3,False,1,1
24,0,M,Male,0,-2,False,1,0
18,0,F,Male,0,1,True,1,0
21,0,F,Male,0,0,True,1,1
25,0,M,Male,1,2,True,1,1
20,0,F,Male,0,33,True,1,1
35,0,F,Female,7,99,True,1,0
37,0,M,Male,0,2,False,1,0
49,0,F,Male,8,-1,True,1,1
31,0,F,Male,9,2,True,1,0
70,1,F,Male,3,1,True,1,1
34,1,F,Male,0,2,False,1,1
30,1,F,Male,0,-1,False,0,0
34,1,F,Male,0,3,True,0,1
36,1,M,Male,0,14,False,1,0
28,1,F,Female,9,1,False,1,0
21,1,F,Male,0,-2,False,1,0
79,1,F,Male,0,-5,True,1,0
41,1,F,Male,0,3,True,0,1
18,0,M,Male,0,3,False,1,0
67,0,F,Male,6,2,True,0,0
26,0,M,Male,2,-1,True,1,1
40,0,F,Male,9,12,True,0,0
20,0,F,Male,8,0,False,1,0
24,1,F,Female,4,2,True,0,0
27,0,M,Female,0,-1,True,1,0
25,0,M,Male,1,1,False,0,1
19,0,F,Male,0,4,True,1,0
21,1,F,Male,4,-1,True,1,1
34,0,F,Male,0,0,True,1,0
58,1,F,Male,1,3,True,1,0
34,0,M,Male,0,1,True,1,0
39,0,F,Male,2,-1,True,1,0
27,0,F,Male,0,31,True,1,0
41,0,F,Male,1,0,False,0,0
44,0,F,Female,9,-2,True,1,0
36,0,M,Female,2,4,True,1,0
34,1,F,Male,2,0,True,0,1
42,0,F,Male,8,7,True,1,0
29,0,F,Male,0,1,True,0,1
23,0,F,Male,12,22,True,0,0
54,0,F,Male,1,0,False,1,0
21,0,F,Male,11,1,False,1,0
23,0,M,Male,1,4,False,1,1
17,0,M,Male,2,3,False,1,0
34,1,M,Male,1,1,False,1,0
31,0,F,Male,5,-1,False,1,0
21,1,M,Male,0,1,True,1,0
20,1,F,Male,13,3,False,1,0
42,0,M,Female,0,5,False,0,0
55,0,F,Male,7,15,True,1,0
