age,two_year_recid,c_charge_degree,sex,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two
38,0,F,Male,19,0,False,1,0
17,0,F,Female,7,37,False,1,1
29,0,M,Male,0,-1,False,1,0
25,0,F,Male,0,5,True,0,0
36,0,M,Male,10,2,True,1,1
40,1,M,Male,0,92,False,1,1
19,1,F,Male,2,4,True,1,1
32,1,F,Male,1,13,True,0,0
26,0,F,Male,2,-1,False,1,0
60,1,F,Male,12,-1,True,1,1
23,1,F,Male,1,2,True,1,0
24,1,F,Male,0,4,True,0,1
22,1,F,Male,1,3,True,1,1
77,1,F,Female,8,-2,False,1,0
34,1,F,Male,1,-2,True,0,0
32,0,F,Male,13,98,True,1,0
18,0,M,Male,5,2,True,0,0
29,0,F,Male,1,3,False,1,1
51,0,F,Male,2,-1,True,1,1
23,0,F,Male,1,1,True,1,0
27,0,F,Male,0,-1,False,1,0
23,0,M,Male,5,3,False,0,1
22,0,F,Female,10,-3,False,1,0
41,1,F,Male,0,0,True,1,0
28,0,M,Male,0,0,True,1,0
27,1,F,Male,1,-1,True,1,0
47,1,F,Male,8,-1,True,1,0
36,0,M,Female,1,30,True,1,0
28,1,M,Male,0,0,True,1,1
26,0,F,Female,5,0,True,1,0
42,0,F,Male,7,4,False,0,1
20,0,M,Male,5,-1,True,1,0
29,1,F,Male,2,3,True,0,0
32,0,F,Male,6,4,False,1,1
28,0,M,Male,0,-1,True,1,0
48,0,M,Male,0,3,False,1,0
17,1,F,Male,0,3,True,1,1
41,1,M,Male,1,1,True,1,0
36,0,M,Male,0,4,False,1,0
29,0,M,Female,0,-2,False,1,1
47,0,F,Male,5,38,False,1,1
47,0,M,Male,0,4,True,0,0
19,0,F,Male,0,1,True,1,0
29,0,F,Male,6,1,True,1,1
44,0,F,Female,0,3,True,1,1
36,0,F,Female,0,2,False,1,0
25,0,F,Male,0,1,False,1,0
52,0,F,Male,0,1,True,0,0
25,1,F,Male,3,178,True,1,0
29,1,F,Female,0,-1,True,1,0
32,0,F,Female,0,4,True,0,0
28,0,M,Male,0,0,True,1,1
37,0,F,Male,18,46,True,1,1
60,1,M,Male,0,3,False,0,0
23,1,M,Male,1,3,True,1,0
60,1,M,Male,2,1,False,1,0
34,0,F,Male,0,-2,True,1,0
23,0,F,Male,1,3,True,0,0
19,0,M,Male,0,1,False,1,1
38,1,F,Male,9,0,True,1,0
85,0,M,Female,1,-3,False,0,0
41,1,M,Female,1,4,True,1,0
28,0,F,Male,0,4,True,0,0
19,0,M,Male,0,2,False,1,0
19,0,M,Male,2,13,True,1,1
49,0,F,Female,2,-1,False,1,1
26,1,F,Male,0,5,True,0,0
27,0,M,Female,0,3,True,0,0
39,1,F,Female,6,3,True,1,0
23,0,M,Male,1,-3,False,1,1
19,0,M,Male,3,1,False,1,0
20,1,F,Male,3,2,True,0,0
20,0,F,Male,22,3,False,1,1
27,0,F,Male,0,0,False,0,1
57,0,F,Female,0,3,True,1,1
16,1,F,Female,0,3,False,1,0
21,1,F,Male,1,-1,True,1,0
20,0,F,Female,1,2,False,0,0
22,0,M,Male,1,0,True,1,0
29,1,F,Male,5,3,True,0,0
23,1,M,Male,2,0,True,1,0
28,0,M,Male,1,-2,False,1,1
55,0,F,Male,12,2,False,1,0
31,1,F,Male,0,-1,False,1,0
26,0,F,Male,9,3,False,0,0
42,0,F,Female,1,15,True,1,0
25,1,M,Female,1,1,False,0,0
29,0,M,Male,1,48,False,0,1
26,1,F,Male,0,0,True,0,0
26,1,F,Male,1,-2,True,1,0
39,0,F,Female,6,0,True,1,0
27,0,F,Male,2,4,True,1,0
34,0,F,Male,0,1,True,1,0
21,0,F,Male,0,3,True,0,0
22,0,M,Male,0,3,False,1,1
29,0,F,Male,5,-2,False,1,0
21,0,M,Male,0,31,True,1,0
20,0,F,Male,1,0,True,1,0
32,1,F,Male,1,-1,False,1,1
25,1,F,Male,11,2,True,0,0
28,1,F,Male,0,5,True,0,0
24,0,M,Female,3,-1,True,1,0
62,0,F,Male,1,0,True,1,0
27,0,F,Male,0,-1,False,1,1
23,0,M,Male,2,-2,True,0,0
22,0,M,Female,5,2,True,1,0
20,0,F,Male,8,1,True,0,0
25,0,F,Male,0,4,True,0,0
25,1,F,Male,6,-1,True,1,1
26,1,F,Male,17,0,True,1,0
33,1,F,Male,5,-1,True,0,0
48,0,F,Male,2,1,False,1,0
21,1,F,Male,2,0,True,1,0
31,0,F,Female,0,9,True,0,1
23,0,F,Male,7,-1,True,1,1
40,0,F,Male,9,-1,False,0,0
21,0,F,Male,1,2,True,0,0
23,0,M,Male,0,5,False,1,1
19,1,M,Male,0,46,True,0,1
84,1,F,Male,0,0,True,1,0
21,0,M,Male,0,2,False,1,0
31,1,F,Male,1,1,True,0,0
62,0,M,Male,1,-1,False,1,0
26,0,F,Male,0,20,True,0,0
27,0,F,Male,0,0,True,1,1
21,0,F,Male,0,0,False,1,0
24,1,F,Female,8,0,True,1,1
24,1,F,Female,0,4,True,1,0
70,0,M,Male,8,12,False,0,0
29,1,F,Female,2,0,True,1,1
38,1,F,Male,0,-1,True,1,1
21,0,M,Male,0,2,False,1,1
34,1,F,Male,3,3,True,0,0
24,0,F,Male,0,0,True,0,0
20,0,M,Female,5,3,False,1,1
36,0,F,Male,0,2,True,1,0
18,0,M,Male,0,4,False,1,0
42,1,F,Male,3,361,True,1,1
25,0,F,Male,11,1,True,1,1
32,0,F,Male,11,1,False,0,0
38,1,F,Male,0,4,True,1,1
26,0,F,Male,0,2,True,1,0
28,1,F,Male,0,9,True,1,0
24,0,F,Female,1,3,False,0,0
29,1,F,Male,0,0,False,1,0
17,0,F,Male,1,3,True,1,0
52,1,M,Male,9,-1,True,0,0
53,0,M,Male,1,5,True,0,0
50,0,F,Male,3,2,False,0,0
29,0,F,Male,4,-1,False,0,1
26,0,F,Female,1,-2,True,1,0
17,1,F,Male,12,33,False,0,1
33,0,M,Male,0,28,False,1,1
19,1,M,Male,2,14,False,0,0
23,0,F,Male,11,13,False,1,0
23,0,M,Female,1,2,False,1,1
45,0,F,Male,2,0,True,1,1
33,1,M,Male,0,-2,False,1,0
29,0,M,Male,1,0,False,0,1
24,0,F,Male,13,3,True,1,0
26,1,F,Male,1,0,True,1,0
23,0,M,Male,0,-2,False,0,0
23,0,M,Male,2,-3,True,0,0
22,1,F,Male,2,2,False,1,0
30,0,M,Male,11,-1,False,0,0
29,0,M,Male,0,4,False,1,0
23,0,M,Male,0,4,False,1,1
31,0,F,Male,1,5,False,1,1
30,1,F,Male,0,1,True,1,1
32,0,F,Female,4,-3,True,1,0
21,0,M,Male,0,2,False,1,0
29,1,F,Male,5,-3,True,0,1
26,0,M,Male,1,2,True,0,0
30,1,F,Male,1,-1,False,1,1
22,0,F,Male,1,31,False,1,0
26,0,F,Male,0,3,False,0,0
24,0,M,Male,3,108,False,1,1
32,0,M,Male,0,3,False,1,0
23,0,F,Female,0,2,False,0,0
41,1,F,Male,2,2,True,1,0
58,1,F,Male,0,1,True,1,0
30,1,M,Female,13,3,False,1,0
49,1,F,Male,2,0,True,1,0
41,0,M,Male,1,4,True,1,0
23,0,M,Female,0,1,False,1,0
27,1,F,Male,17,1,True,1,0
31,0,F,Male,10,4,True,1,0
19,1,F,Male,0,-1,True,0,1
25,0,M,Male,0,2,True,1,1
22,1,F,Male,0,0,True,1,0
73,1,F,Female,7,-2,True,1,1
35,1,F,Male,4,2,False,1,1
21,1,M,Male,4,1,True,1,0
76,1,F,Male,8,-1,False,0,0
31,0,F,Male,12,-1,True,0,0
32,0,F,Male,0,1,True,1,1
20,1,F,Male,13,5,True,0,0
33,0,F,Male,0,-1,False,1,1
19,0,M,Female,1,3,True,1,0
24,1,F,Female,0,264,False,1,0
31,0,M,Male,8,0,True,0,0
28,1,F,Female,3,-1,True,0,0
26,0,M,Male,3,-2,False,1,0
21,0,F,Male,0,1,True,1,0
19,1,F,Male,0,-2,True,1,1
23,0,F,Male,1,3,True,0,1
35,1,F,Male,4,1,True,0,0
16,1,F,Male,1,4,True,1,1
61,1,F,Male,0,0,True,1,0
30,1,F,Male,0,0,False,1,0
35,0,F,Female,10,4,False,1,0
25,1,F,Male,7,1,True,1,1
21,1,F,Male,0,1,True,1,1
36,0,F,Male,2,2,True,0,0
38,1,F,Male,2,31,True,1,0
21,0,F,Male,5,0,True,1,0
28,1,F,Male,13,5,True,1,1
61,1,F,Male,8,-1,False,1,0
17,0,F,Female,5,2,False,0,0
30,1,M,Male,7,3,False,1,0
22,0,F,Male,43,4,False,1,1
30,0,M,Male,11,1,False,1,0
25,0,M,Female,4,4,True,1,0
16,0,M,Male,0,2,False,1,1
20,0,F,Male,6,3,True,1,0
37,0,F,Male,1,4,True,1,0
30,1,F,Male,1,1,True,0,0
44,1,F,Male,0,1,True,1,0
25,0,F,Female,0,2,False,1,1
35,0,F,Male,0,1,False,0,0
21,1,M,Male,25,1,True,1,1
18,0,M,Male,0,0,False,0,0
18,0,F,Male,1,4,True,0,1
29,1,F,Male,0,1,False,0,1
43,0,F,Male,18,-2,False,0,1
22,0,M,Male,1,4,False,1,0
22,1,F,Male,1,0,True,1,1
32,0,F,Female,1,1,False,0,0
28,1,F,Male,1,3,True,1,0
26,0,F,Female,1,1,True,1,0
29,1,F,Male,1,-1,True,0,1
33,1,F,Male,0,4,True,0,0
29,1,M,Female,1,3,False,1,0
24,1,M,Male,1,3,True,1,0
22,1,F,Male,2,2,True,0,0
27,0,F,Female,7,3,False,1,0
38,0,M,Female,4,1,False,1,0
33,0,M,Male,11,1,True,0,0
29,0,F,Male,13,0,True,1,0
20,1,F,Male,2,4,True,1,1
17,1,F,Male,12,3,True,1,0
21,0,M,Male,0,-1,False,1,0
31,1,F,Male,0,29,False,1,0
25,1,F,Female,4,0,True,0,0
36,1,F,Male,8,19,True,1,0
24,0,F,Female,2,2,True,1,1
23,0,F,Male,0,2,True,1,0
26,1,F,Male,2,2,True,1,0
25,1,F,Female,0,0,True,0,0
47,0,F,Male,0,3,False,1,0
28,0,M,Female,0,-1,True,1,0
41,0,F,Male,4,1,False,1,1
24,1,F,Male,6,2,True,1,1
25,0,F,Male,1,-1,True,0,0
21,0,F,Male,8,0,True,1,0
27,0,F,Male,0,2,True,0,0
46,0,F,Male,1,3,False,0,0
21,1,F,Male,1,1,False,1,0
23,0,F,Female,1,4,False,1,0
21,0,F,Male,2,0,True,0,1
32,0,M,Male,1,3,True,1,1
42,0,M,Male,1,3,True,1,0
23,1,F,Male,5,3,False,1,0
26,1,F,Female,3,15,False,0,0
24,1,F,Male,0,2,True,1,0
21,1,M,Male,1,8,False,1,0
28,1,F,Male,7,0,True,0,0
25,0,F,Male,0,4,False,0,0
21,0,F,Male,1,26,True,1,0
73,1,F,Male,1,2,False,0,0
36,0,F,Male,5,-2,False,0,0
23,0,M,Male,0,0,True,0,0
33,0,F,Male,0,3,False,1,0
65,1,M,Male,1,-1,True,0,1
31,1,F,Male,13,3,True,1,0
18,0,M,Male,0,491,False,1,1
38,0,F,Male,1,3,False,1,1
22,1,F,Male,2,2,True,0,0
39,0,F,Female,8,0,True,1,1
19,0,F,Male,4,3,True,1,1
34,0,F,Male,0,-1,False,1,1
25,1,M,Male,0,1,True,1,0
23,0,F,Male,0,2,False,1,0
55,0,F,Male,2,0,False,0,0
24,0,F,Male,0,58,True,1,1
19,0,M,Male,0,1,True,1,1
31,1,F,Male,12,5,True,0,0
23,1,F,Male,3,-2,False,1,1
37,0,M,Male,0,4,True,1,0
19,0,F,Male,1,3,True,0,0
33,0,F,Male,0,2,False,0,0
31,1,M,Male,0,1,True,1,1
27,0,F,Female,0,2,True,1,0
55,1,F,Female,4,21,True,1,0
27,0,F,Male,15,-1,False,1,1
22,0,F,Male,0,4,False,1,1
30,1,F,Male,1,1,True,0,0
42,1,M,Male,1,0,False,1,0
20,1,F,Male,13,12,True,0,0
26,0,F,Male,11,58,True,1,0
26,1,F,Male,0,-1,True,1,0
35,1,F,Female,2,3,False,0,0
27,1,F,Male,0,7,True,1,1
20,1,F,Male,8,0,True,1,0
28,1,F,Male,1,0,True,1,1
48,0,F,Male,0,-1,False,1,1
23,1,F,Male,0,-3,False,1,0
53,1,F,Female,2,164,True,1,1
24,0,F,Male,0,2,True,1,1
17,1,F,Male,0,2,True,0,0
44,0,F,Male,0,32,True,1,0
27,1,M,Male,16,2,True,1,0
21,0,M,Male,4,2,True,0,1
24,1,F,Male,9,9,False,0,0
74,1,M,Male,0,0,True,0,1
24,0,F,Female,2,-1,False,1,1
23,1,F,Male,1,1,True,1,0
48,0,F,Male,0,2,True,1,1
20,0,F,Female,0,0,False,1,0
24,1,F,Male,1,-1,True,1,0
35,1,F,Male,0,165,True,1,0
40,1,F,Male,0,33,False,0,1
33,0,F,Male,5,1,False,1,0
53,0,M,Female,2,1,False,1,0
21,0,M,Male,0,2,True,1,0
17,0,F,Male,0,3,True,1,1
21,0,F,Male,1,2,False,1,0
22,0,F,Male,0,1,True,1,1
17,1,M,Male,1,1,True,0,0
33,1,F,Male,1,3,True,0,0
58,0,F,Male,12,4,False,0,0
31,1,M,Male,1,3,True,1,0
28,1,F,Male,8,2,True,0,0
28,1,F,Male,1,678,True,1,1
30,1,F,Male,0,1,True,1,1
18,1,F,Male,0,1,True,0,0
27,0,M,Male,0,2,True,1,0
27,0,M,Male,0,1,False,0,0
17,1,F,Male,2,2,False,1,1
44,0,F,Male,1,-1,False,0,0
50,0,F,Female,7,-1,True,1,0
50,1,F,Male,0,4,True,0,0
32,0,F,Male,1,-1,False,0,0
26,1,F,Male,2,-2,True,1,0
60,0,F,Male,1,-1,False,1,0
36,1,F,Male,2,3,False,0,1
36,0,F,Male,5,5,False,1,0
17,1,F,Male,0,0,False,1,1
26,0,F,Male,3,49,False,1,1
21,0,M,Male,6,2,False,1,0
25,0,F,Male,1,4,True,0,0
44,0,M,Male,0,-1,True,1,0
59,0,F,Male,6,5,True,1,0
24,0,F,Male,0,1,True,0,0
41,0,M,Male,0,1,False,0,0
25,0,M,Male,0,-6,False,1,1
79,1,M,Male,2,-1,False,0,1
28,0,M,Male,0,4,True,1,0
22,0,M,Female,1,2,False,1,0
25,0,M,Male,0,2,False,0,0
29,0,F,Male,0,-1,True,1,0
29,1,F,Male,1,4,True,1,0
24,0,F,Male,9,1,False,1,0
46,1,M,Male,0,20,False,0,0
20,1,F,Male,0,2,True,1,0
73,0,F,Female,0,-1,True,1,0
43,0,M,Male,1,2,True,1,0
28,0,F,Male,7,-2,False,1,1
23,1,F,Male,0,33,False,0,0
27,0,M,Female,9,2,True,1,1
26,0,F,Male,0,4,True,1,0
34,0,F,Male,0,2,False,1,1
37,1,F,Male,0,3,True,0,0
22,0,M,Male,0,1,True,0,0
28,0,F,Male,1,-1,False,1,1
26,0,M,Male,0,55,False,0,1
30,1,F,Male,0,-1,True,1,0
17,0,M,Male,2,2,True,1,1
19,1,F,Male,6,1,True,1,1
25,1,F,Female,1,5,True,0,0
28,1,F,Male,0,2,False,1,0
25,0,F,Female,0,1,True,1,0
48,0,M,Male,7,-2,False,1,0
36,0,F,Male,1,-2,False,1,0
25,1,F,Male,1,10,True,1,1
41,1,F,Male,2,3,True,1,0
23,0,M,Male,0,4,True,1,1
25,0,F,Male,8,2,True,1,0
28,0,F,Male,0,2,False,0,0
30,1,F,Male,1,-1,True,0,0
63,1,M,Female,1,2,True,1,1
19,0,F,Male,3,51,True,1,0
41,0,F,Male,7,2,False,0,0
36,1,F,Male,1,2,True,0,1
20,0,F,Male,2,50,True,0,0
49,1,M,Male,0,-1,False,1,0
34,1,F,Male,2,4,True,1,0
20,0,F,Male,0,5,False,0,0
22,0,M,Male,3,-2,True,0,1
23,1,M,Male,0,5,False,0,0
26,0,F,Male,3,4,True,1,0
46,1,M,Male,0,0,True,0,0
26,1,M,Male,2,2,True,0,0
42,0,F,Male,0,132,False,1,1
68,0,F,Male,12,2,True,0,1
33,1,F,Male,2,1,True,1,0
22,1,F,Male,1,12,True,0,0
21,0,F,Female,0,2,False,1,0
29,1,F,Male,2,40,True,1,1
18,0,F,Male,4,17,True,1,0
27,0,F,Female,0,2,True,0,0
54,1,F,Male,1,6,True,1,0
33,1,F,Male,38,0,True,1,1
18,1,F,Male,8,4,True,0,0
18,0,F,Male,0,4,True,0,0
36,1,F,Male,0,-1,False,0,0
20,0,F,Male,1,4,True,1,0
15,0,F,Male,1,4,True,0,1
25,1,F,Male,2,1,False,0,0
37,1,F,Male,1,35,True,0,0
25,1,F,Male,1,-3,True,0,0
22,1,F,Male,7,163,False,0,0
25,1,F,Male,0,0,True,1,1
22,0,F,Male,0,3,False,0,0
26,0,F,Male,11,1,True,1,1
21,0,M,Male,0,-2,False,1,1
21,0,F,Female,0,4,True,1,0
46,1,M,Female,2,59,True,0,0
34,0,F,Female,11,2,True,1,0
42,0,M,Male,10,0,True,0,0
25,0,M,Female,0,5,True,1,0
24,1,F,Male,11,4,False,0,0
34,0,F,Male,1,2,True,1,1
40,0,F,Male,1,2,True,1,0
23,0,F,Female,3,-2,True,1,0
18,0,F,Male,0,-2,True,1,0
20,0,M,Male,6,4,True,1,0
23,0,F,Male,0,1,True,1,1
48,1,F,Male,4,21,True,1,1
80,0,F,Male,1,5,True,0,0
28,0,F,Female,1,0,True,1,1
24,0,F,Male,7,4,True,0,0
38,1,F,Male,2,142,True,1,0
23,1,F,Male,0,-1,True,0,0
26,0,F,Male,1,5,True,1,1
20,1,F,Male,0,24,True,1,1
34,1,F,Male,6,1,True,1,0
28,1,F,Male,0,0,True,1,1
48,1,F,Male,13,-3,True,1,1
23,0,M,Male,0,3,True,0,1
27,1,M,Male,1,-1,True,1,0
38,0,F,Male,1,1,True,1,0
38,0,M,Female,0,2,False,1,0
34,0,M,Male,2,1,False,1,0
44,1,F,Male,0,3,False,0,0
25,1,F,Male,7,14,True,1,0
22,0,F,Male,0,-3,False,0,1
37,0,F,Male,0,-2,False,1,1
21,0,M,Male,0,6,True,1,0
27,0,F,Male,1,1,False,0,0
21,0,M,Male,3,1,True,1,1
19,0,F,Male,6,3,False,1,0
19,0,M,Male,5,-2,True,1,0
21,1,F,Male,0,2,True,0,1
32,0,F,Male,1,3,True,1,0
24,0,F,Male,0,2,False,1,0
21,1,F,Male,7,3,False,1,0
27,1,F,Male,0,-1,True,1,0
57,1,F,Male,1,1,False,1,1
19,0,M,Male,0,0,False,1,1
22,0,M,Male,0,1,True,0,0
27,0,M,Male,8,2,True,1,1
39,1,F,Male,13,-2,False,1,1
41,1,F,Male,36,3,True,1,0
40,0,M,Male,7,0,False,1,0
32,0,M,Male,1,-1,True,1,0
30,0,F,Male,1,0,True,1,0
24,0,F,Male,0,2,False,1,0
22,0,F,Male,0,2,False,1,0
72,0,F,Male,1,1,True,0,0
61,1,F,Male,2,3,True,0,0
68,1,F,Male,1,0,True,1,0
29,0,F,Male,0,14,False,1,0
18,1,F,Male,4,-1,True,1,0
23,1,F,Male,0,2,False,0,0
48,0,F,Male,9,-1,True,1,0
27,0,M,Male,0,33,False,1,0
27,1,F,Male,4,1,False,0,1
44,0,F,Male,11,54,True,1,0
19,1,F,Male,10,4,True,1,0
33,1,F,Male,1,1,False,1,0
29,1,F,Female,2,2,False,1,0
31,1,M,Male,1,0,True,0,0
44,0,M,Male,1,1,True,0,0
28,1,M,Male,11,-1,True,1,0
31,0,F,Male,3,4,True,0,0
31,0,F,Female,12,1,True,1,0
24,0,F,Male,5,1,True,1,0
25,0,F,Male,0,-1,True,0,0
22,1,M,Male,1,1,False,1,0
