"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"1","0","0",33,9,1356,4,2,1,2,"0","1","0","0","1","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",28,13,960,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","0",36,6,2066,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",54,48,7518,2,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",32,18,2053,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",37,9,802,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",29,36,5405,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",36,18,2642,4,2,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","1",28,13,2108,4,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",24,17,946,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",29,15,2347,4,4,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",25,24,8072,4,3,1,1,"0","1","0","0","1","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",28,18,2278,3,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","1",37,10,2697,1,2,1,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",50,21,1553,4,3,1,1,"0","1","1","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",34,21,2476,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","1",47,36,9110,1,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",27,25,3149,2,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",51,24,1410,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",23,36,7127,2,4,2,1,"1","1","0","1","0","0","0","0","0","1","0","0","lt_0","lt_100","lt_1"
"1","0","1",37,30,1399,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","0",34,24,2074,3,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",38,6,1196,2,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",34,7,2121,1,4,1,2,"0","1","0","0","0","0","0","1","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","0",25,23,5248,1,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",35,27,2390,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",35,36,2344,3,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",27,6,783,1,1,1,1,"0","0","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",22,18,4811,1,4,1,1,"0","1","0","0","0","0","0","1","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",46,36,3342,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",52,4,790,2,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",29,9,983,1,1,2,1,"0","1","0","0","1","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","0",23,12,2396,3,1,1,1,"0","1","0","0","0","0","0","0","0","0","1","1","geq_200","lt_100","geq_1_lt_4"
"1","1","0",35,12,1224,2,2,1,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",33,24,1916,4,1,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",22,30,2118,2,3,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",26,15,2210,2,2,1,1,"0","1","0","0","0","0","0","0","0","1","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",29,12,2360,3,2,1,1,"1","1","0","1","0","0","0","0","1","0","0","0","geq_200","geq_500","geq_4"
"1","0","0",29,48,6767,4,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",48,18,2728,4,2,1,1,"0","1","0","0","1","0","0","1","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","1",36,33,6967,2,4,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",32,24,2993,4,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","1",32,15,5324,3,2,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",39,12,1442,4,3,2,1,"1","1","1","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",47,24,1731,3,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",46,24,1126,4,4,2,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",36,18,1311,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_4"
"0","0","0",29,24,3688,3,4,1,1,"1","0","0","0","0","0","0","0","0","1","0","0","lt_0","geq_500","lt_1"
"1","0","1",30,15,2284,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","lt_1"
"1","0","1",25,9,1048,3,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","1",49,24,5135,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",47,24,3578,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",39,24,1270,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_200","geq_100_lt_500","lt_1"
"0","0","0",23,15,1175,1,3,1,2,"0","1","0","0","1","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",38,17,8613,2,2,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","1","1",25,24,1188,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_4"
"1","0","0",33,24,2032,4,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"0","0","0",42,12,2577,2,3,1,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",52,6,2263,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","0",31,18,6078,2,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",32,18,1301,4,2,1,1,"0","1","0","0","0","0","0","1","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"0","0","0",23,12,892,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,12,720,2,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_4"
"0","0","0",23,36,7297,4,4,1,1,"1","1","0","0","0","0","1","0","0","1","0","0","lt_0","lt_100","lt_1"
"1","0","0",25,9,2214,4,2,2,1,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","1",49,5,3594,1,2,1,1,"0","1","0","0","1","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",28,18,2375,3,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",35,10,1549,3,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","0",23,24,1276,4,4,1,1,"0","1","0","0","0","0","0","0","0","1","1","1","lt_0","lt_100","geq_1_lt_4"
"1","1","0",37,36,7085,1,4,1,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",28,48,7685,2,4,1,1,"0","1","1","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",61,10,2498,4,4,3,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
