"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"0","0","0",26,12,2208,4,2,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",23,24,8471,1,2,2,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",39,16,1148,2,4,3,1,"0","1","0","1","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","0",42,15,788,4,2,2,1,"0","1","1","0","0","0","0","0","1","1","0","0","geq_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",25,30,2631,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",20,11,1313,1,3,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",30,18,4292,2,2,1,1,"0","0","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",58,11,2129,4,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",36,18,2065,1,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",65,21,407,4,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",41,12,703,3,4,1,1,"0","1","0","0","1","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",36,15,2142,4,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",42,12,1331,4,2,2,2,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","1",39,9,3074,2,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","1",21,60,15653,3,2,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",28,12,959,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",52,6,1343,4,4,4,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",32,12,2249,4,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",34,24,6339,3,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",52,14,759,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",22,19,1893,4,4,1,1,"1","1","0","0","0","0","0","1","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",47,6,1850,4,4,2,1,"1","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",46,18,3049,1,1,1,2,"0","1","0","0","0","0","0","0","1","0","0","0","geq_200","lt_100","geq_1_lt_4"
"0","0","0",30,13,904,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",44,8,791,1,2,1,1,"0","1","0","0","0","0","0","1","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","1",48,6,1126,2,4,1,2,"0","0","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",28,21,625,3,1,1,1,"0","0","0","1","1","0","0","1","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",38,48,4844,4,4,1,1,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",40,36,9901,2,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",43,6,894,2,2,1,1,"0","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",32,12,1494,1,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",31,48,5996,2,3,2,2,"1","1","0","1","1","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"0","0","0",54,16,2820,1,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_200","lt_100","lt_1"
"1","0","1",40,15,4657,3,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",24,12,760,3,4,2,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",52,8,615,4,4,2,2,"1","1","0","1","0","0","1","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","1",25,36,2145,3,2,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",57,12,2611,1,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",31,14,1109,4,4,2,1,"0","1","0","1","0","0","0","0","1","1","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",52,21,864,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","0",23,24,1936,2,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"0","0","1",29,12,2762,2,2,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",33,28,7141,3,4,2,1,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",28,18,3368,4,4,3,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",28,15,5371,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,11,1109,3,1,1,1,"1","1","0","1","0","0","1","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
