"population.numeric","householdsize.numeric","racepctblack.numeric","racePctWhite.numeric","racePctAsian.numeric","racePctHisp.numeric","agePct12t21.numeric","agePct12t29.numeric","agePct16t24.numeric","agePct65up.numeric","numbUrban.numeric","pctUrban.numeric","medIncome.numeric","pctWWage.numeric","pctWFarmSelf.numeric","pctWInvInc.numeric","pctWSocSec.numeric","pctWPubAsst.numeric","pctWRetire.numeric","medFamInc.numeric","perCapInc.numeric","whitePerCap.numeric","blackPerCap.numeric","indianPerCap.numeric","AsianPerCap.numeric","HispPerCap.numeric","NumUnderPov.numeric","PctPopUnderPov.numeric","PctLess9thGrade.numeric","PctNotHSGrad.numeric","PctBSorMore.numeric","PctUnemployed.numeric","PctEmploy.numeric","PctEmplManu.numeric","PctEmplProfServ.numeric","PctOccupManu.numeric","PctOccupMgmtProf.numeric","MalePctDivorce.numeric","MalePctNevMarr.numeric","FemalePctDiv.numeric","TotalPctDiv.numeric","PersPerFam.numeric","PctFam2Par.numeric","PctKids2Par.numeric","PctYoungKids2Par.numeric","PctTeen2Par.numeric","PctWorkMomYoungKids.numeric","PctWorkMom.numeric","NumIlleg.numeric","PctIlleg.numeric","NumImmig.numeric","PctImmigRecent.numeric","PctImmigRec5.numeric","PctImmigRec8.numeric","PctImmigRec10.numeric","PctRecentImmig.numeric","PctRecImmig5.numeric","PctRecImmig8.numeric","PctRecImmig10.numeric","PctSpeakEnglOnly.numeric","PctNotSpeakEnglWell.numeric","PctLargHouseFam.numeric","PctLargHouseOccup.numeric","PersPerOccupHous.numeric","PersPerOwnOccHous.numeric","PersPerRentOccHous.numeric","PctPersOwnOccup.numeric","PctPersDenseHous.numeric","PctHousLess3BR.numeric","MedNumBR.numeric","HousVacant.numeric","PctHousOccup.numeric","PctHousOwnOcc.numeric","PctVacantBoarded.numeric","PctVacMore6Mos.numeric","MedYrHousBuilt.numeric","PctHousNoPhone.numeric","PctWOFullPlumb.numeric","OwnOccLowQuart.numeric","OwnOccMedVal.numeric","OwnOccHiQuart.numeric","RentLowQ.numeric","RentMedian.numeric","RentHighQ.numeric","MedRent.numeric","MedRentPctHousInc.numeric","MedOwnCostPctInc.numeric","MedOwnCostPctIncNoMtg.numeric","NumInShelters.numeric","NumStreet.numeric","PctForeignBorn.numeric","PctBornSameState.numeric","PctSameHouse85.numeric","PctSameCity85.numeric","PctSameState85.numeric","LemasSwornFT.numeric","LemasSwFTPerPop.numeric","PctUsePubTrans.numeric","PolicCars.numeric","PolicOperBudg.numeric","unrelated_column_one","unrelated_column_two"
10005,2.8288151916422,3.11229037330988,93.0947911965667,0.345272079135292,7.36944637011929,10.0925780612987,23.7389366007346,10.7250528510504,8.18371950437391,723442,98.7022269397245,48859,90.391039420918,0.150933251347654,59.3384247081795,17.9334685000357,5.21192118977956,12.8796181845709,63567,18497,18592,19933,31099,12398,10979,78,2.58011643766429,3.58024994449924,7.63246974418278,42.0625752222016,2.63409616285205,72.1330709908807,11.2661939038571,29.7337432709796,7.03927312061141,47.2344351338799,6.33143947584427,27.3834421472789,9.54910313899309,7.45409052433173,3.2277898763188,88.2760334200012,86.7964377499536,94.5201157996454,87.3111116496885,67.1781204382736,72.9633132293201,0,2.96098790580633,20,20.6430040490008,18.7178721230883,36.4313906128789,34.7344089220502,0.83768689134745,0.563560297564924,0.933762531176614,0,96.9948199661675,1.14360370316663,4.11614149460064,2.78003531869317,1.79,3.06529777550117,2.02833845409113,78.042780138954,4.45305595624361,37.0772883006918,3,27471,95.5915753576925,69.7395625153098,4.46266377427459,18.4407806136534,1959,2.80773195924556,0.107793650844541,119387,265789,153633,75500,813,526,641,141,498,24.4201813960726,19.9936230782942,11.2282889679551,4429,0,3.20047760613118,64.5661751597316,56.3301175874763,73.7458294359603,88.667980825378,0.9,1022.15337784536,2.47642964885668,"0","0"
2577559,2.85927954219385,4.28456311304506,99.63,7.59631003192108,16.3946715173209,5.72053314508516,23.0357989577533,30.1148673644119,13.6554806405246,708358,100,72087,86.4448171380526,0.534532799790225,74.8307547320822,28.82022620709,2.03708752419631,19.7169460273816,85427,28448,38383,11793,25720,33645,11595,78,1.42320351161465,6.84297027518005,8.4227424640353,41.603220010054,2.83166139465714,61.2591740944175,19.9460003533301,24.9790010832331,8.10316121548718,51.2233747069023,3.3855652469301,25.7091052549581,6.60073145568336,3.76018351680962,2.83568029504761,93.6,91.2834745363591,97.4844787822853,90.1367933971137,46.2821988859909,50.3402099902885,87859,0,723713,12.5008061327509,18.5240339332187,29.6048940183157,32.5921513436482,0.786925115640645,2.04175948263047,3.20576705644203,3.67581076989987,77.2252253804459,2.48525739210962,14.5066660095383,11.6477961048619,3.04212124751683,2.96610945239447,2.80535971411918,87.2850804477753,0.05,17.1392529793796,3,36,95.4674954182815,76.0180047442163,0,19.4333374350334,1959,0.619080673070683,0.0969391300247405,305283,337723,283009,94111,711,850,1001,332,1001,22.6065938587828,23.7266695522314,15.0032654362349,0,4998,1.91139155668189,34.3369285416407,69.0288518088398,79.3321630587944,85.7762580960334,399.519869436891,10,9.83703064278483,"0","0"
10005,3.02589554781938,7.20634400918776,60.7945935889218,25.4250627057252,7.77078192719157,16.9988215091358,26.6595441451257,11.734461952338,10.2751053240772,2870217,100,36157,71.5290091337417,1.19911640507584,30.0984554550617,27.1030482207827,23.3904351067883,16.2644332088937,26650,13285,15371,3993,7957,0,3864,281185,24.0274924275799,20.7003585109978,28.0844349882097,10.4250945658728,11.5995074386409,56.5536231900909,10.8331435913298,38.6847074232049,12.5478242361805,31.0744085490341,8.43211890397069,28.4964194416031,16.3110033611207,14.9760425265364,3.60078966008749,75.5276827686102,61.6026987158484,75.5207640766841,73.167193539937,47.0835086373791,46.7023452572624,0,4.69887813098315,20,19.4003387162063,36.2142412176828,45.6788700301751,63.9776908053126,7.38258471857877,7.23346097860277,9.67160691823515,5.46945680479803,36.3567244916043,5.17527551089532,23.3637695010953,0.989478508368667,2.88385413006181,3.33829246720453,2.97376614314879,41.3657256282276,20.4460485993317,68.6151818671552,2,36,98.857756836838,40.5683343331686,3.95446438668993,3.12,1963,0.182916266122918,0.578415564322711,71912,139839,104820,40010,325,263,408,166,499,31.6746508189458,25.2740873799835,11.2759792907744,2262,3977,12.1646120199687,53.7581320640698,42.4104301666508,83.6935207171055,86.8977341413161,52.1864026359121,1693.81772565084,1.95710685480398,"1","1"
10005,3.24703414438965,26.0338435003055,88.2936128002538,12.0793365284755,44.1204254336624,13.7230842901909,39.1177940901034,4.64,3.32671982385108,2667871,100,41305,61.992007462531,1.52539707669234,32.5369244132464,39.9658491027011,10.779158764122,12.5448635469293,35765,9799,5472,50186,0,3199,7641,3580,35.9313429947818,16.8921047261178,48.8699146136826,1.63,16.8375683243199,44.4940569173624,11.2342484644966,22.9469595737636,11.9264494114359,31.0031228899983,2.13,12.06,10.2559128584365,15.2274313822949,3.23269295508135,69.8257898935741,35.7586195969551,82.3758459679317,89.1724113655693,63.0595948504411,57.6609553355859,98688,8.57394627185814,156667,24.8833855072848,7.71451616683353,1.52029227452632,34.4202561871277,2.37388735236177,3.85821381422989,4.55179658301856,7.69816605840381,69.1260478684715,2.62595918741453,16.0733050995618,7.78077640644887,3.81684392134952,3.96312575186758,3.42402235173902,47.7592376943326,27.6468105094906,91.61,2,2760,52.5424877799125,56.5718103945543,2.29965619066353,21.4768178788167,1957,15.640441880698,1.48222308876446,193600,27200,57114,73783,383,368,385,260,365,34.2106554866105,14.9786732220267,15.1547261667564,0,0,0.18,53.6903508415165,43.5547185677137,96.59,91.2255314909418,0.9,16890.393270237,16.0116237759633,"0","1"
1019616,3.0102237860226,0,63.1920797263139,20.8504322667868,5.35590109186384,15.7217750580177,26.4349996221693,10.897829137705,13.03612547997,1066815,100,81901,83.4065096546074,1.19228926487689,72.6148057493717,20.0933425799929,2.12839165512061,18.9348420215932,111462,53329,66479,79163,7607,29000,29120,402511,2.87282522104235,1.31032293187959,6.64973870812976,51.0224180652463,2.94385612677867,57.1229441828796,10.6162231455136,42.4566482257951,1.69981746560659,64.97,3.99778785186268,29.1221832536057,10.7662505961353,6.95903099324985,3.15177104736123,86.523069550564,84.2690773127641,99.2171288690108,77.8686573199593,44.9695561231908,56.8972602463794,0,0,219015,12.5313563751315,26.3966280677344,27.887301371964,57.1968782124148,3.3024169819709,3.26363890793813,6.94817263678327,13.1441732439946,77.7762953220317,4.86731814575144,8.44396669260895,4.22822999698363,2.98267311690583,2.80302486035843,3.22567109952659,88.9861940189914,5.96542109626993,3.06,1,36,96.1452123416415,91.2315438323299,1.28071400574392,69.0315003164502,1945,0,0,399072,500001,500001,0,1001,1001,676,0,813,14.9,17.655765420732,12.3062314926578,4224,0,40.48329544092,49.2197410696792,63.0763171159888,87.1736612182822,85.5206055815301,476.166808318632,3726.67984834536,1.05689911274736,"0","0"
678007,2.89254557183665,1.1174256248903,97.2061849182678,0.03,31.5700528466418,12.8634625442166,25.1201681417949,11.2694080490777,7.68679032105436,0,100,44510,78.0953910654551,0.992117366476707,38.8899972124904,19.108221440988,7.17175598018443,3.88206342214541,35498,21412,32194,8128,0,15852,1980,78,5.89571051099408,6.48323593572875,17.8271199809121,12.0102944948543,7.87169708047259,76.4007438210115,6.25357223665616,21.7012943230407,7.34035703737899,31.6168992176447,11.3359023866268,25.1948910487766,17.233276338295,10.2634590699302,3.28263383730643,77.4217805713654,73.759213669086,94.6867866448358,87.4059960427159,43.2272793826558,65.0429967683338,0,1.61922721092862,145546,5.92015258425898,12.7666200011781,27.5170158125478,28.3525951192732,3.63284107636291,0,3.07759967604156,1.02223986322023,85.4003123814853,2.69047744347103,8.67963358162802,6.15830322676994,2.71345812224588,2.76482202493091,3.31402063917726,63.4692319754565,8.83232747111173,31.9602482596125,2,38027,75.0891523746109,74.3691750472883,0,26.6091896372857,1987,1.29820631566968,0.396363290897281,153436,115196,79160,80847,518,548,841,197,1001,30.9670673643339,25.580137918639,11.9213362652674,0,0,11.4176437705582,45.8127932015096,40.4995144689093,74.8621964412956,86.1720344439166,0.9,4435.09217161041,1.19223190459726,"1","0"
1069771,2.89409611301977,47.4410668601009,32.2603782525217,7.16790454781831,43.0561704437193,25.7696595450278,24.3585575836329,17.4319333304192,21.2836105281471,0,0,25931,70.2086730812855,2.78911582944989,28.2953882688862,20.9509705825108,6.67796413911844,3.46,39991,20609,26633,24628,88435,6593,25,78,20.3027367710499,15.8147910776297,35.8287515295384,3.539620315674,4.79710480850777,36.3174508388665,21.5714133777309,20.7728179448602,21.3491292937458,6.87,13.3862286146887,37.9522061644895,13.2041017451602,15.2980401300927,2.43655003261976,65.7691068206508,92.2382603467964,93.290958813693,63.8432895129404,78.6114056263423,64.3255691847127,0,0.597386322798857,76644,46.5618201285833,0,42.0881255367684,15.0428501869677,0,0,0,17.5969841442201,48.1555518487588,7.6519515044397,6.23290220926268,3.93504272936986,3.30581213959095,3.08009664582548,2.92472049988041,74.3772103613515,1.45382261676167,91.61,2,10084,84.0730310320682,62.6472511629085,0,37.5565115368288,1956,23.63,0.911811552584235,15700,259353,61678,39239,99,120,319,187,311,25.3617657347559,23.5625321576202,17.7571357512433,0,4048,0.18,86.6748995280448,66.1953035067139,45.5315209110565,88.3432470998481,0.9,8344.85709339482,0,"1","1"
1270159,2.62263529292332,0,97.5301894334666,2.44158619468018,0.12,14.9131882622104,23.4373952478604,13.8826861579212,12.8226971762785,0,91.8639700265488,38503,77.7249903816811,0.55606106147599,52.1268830851406,32.8618969351524,8.44754110892424,19.8766242677838,48271,17567,17384,0,16032,25799,14112,234979,6.84524871366532,8.18730542845482,19.5566819254503,14.9567723403782,4.79225781636826,44.6294918119626,10.3631594696148,19.3566564235424,10.8397044771695,24.8672594187896,2.64844884949518,25.3620966098934,5.14300038437187,5.5816194939838,3.18159245688407,82.0374671439983,80.2329905488252,100,97.34,51.6797696026164,66.6560946412643,76006,5.38137759314329,20,0,6.68319610601995,12.7779823879463,17.6800421652896,1.09116911209496,2.32825655333042,10.07320779941,0,91.8321111649079,8.09912670081326,4.05346416342618,4.49553322792682,2.86077497340226,2.9599388467217,3.41920880664407,96.59,23.6723149485262,36.0042629551434,4,14651,62.1238813203085,59.8983302078594,0,65.6146799650336,1968,0,0,118485,151966,171101,64762,625,687,880,473,699,25.6796023789386,25.9827929029424,17.565388534225,0,1325,3.53486812396438,68.9631173756581,57.6489366333272,79.1607178484516,94.8577748144998,579.034455283617,1133.09330117098,0,"1","0"
1059627,3.20318063710944,25.9455765407544,68.2136033455751,12.8777796466584,1.9293658212833,6.16357036748432,18.5058827978647,13.2088840501039,11.3809001224613,187760,79.5592690453166,84110,77.4482343617173,1.46363772856993,50.8653729326615,16.6988511839945,8.84633689228387,10.8183832196138,108012,34431,28012,97904,23839,31464,24904,78,13.7013282488403,20.7909746041777,10.7882211799983,73.63,1.32,69.5077175959848,2.05,44.5304621709906,6.94251697962458,33.9601870574997,2.13,17.8547136533316,8.94132026729467,2.83,3.64587062399848,93.6,92.58,100,96.6183499410194,50.2059957654914,70.9037767451431,107125,4.79952603959912,670231,0,37.1169475513917,14.655560176344,30.0779607060002,2.17717982536436,1.09271058479277,8.84555748519412,0,98.98,12.1454664239256,0.96,13.2585188030716,2.24432502195708,3.28246011503151,2.0798523056517,96.59,13.4754988699859,34.9832620519673,2,36,75.4418432244313,96.36,1.31377817611641,28.4674792885089,1946,0,1.11087746175859,120957,311293,267711,89685,596,609,380,0,915,27.4028420483747,25.8003063598868,16.0240440974941,9143,50,10.6383308552129,31.7515298821405,78.56,96.59,85.8892892454383,0.9,12014.1447573182,33.0078165510677,"1","1"
78357,2.75147670436878,16.5780085368295,99.63,1.02836791037422,1.37056688359032,14.0844797581314,29.0839547549175,15.2416402030724,6.79036592375208,0,95.2056310807755,39295,96.3480072492875,1.0593301754454,61.2905082449019,18.4280742359827,1.4185076176275,16.1755062308783,55865,18252,21904,3876,66133,33863,15173,78,1.11683862499754,0.2,2.09,41.14627369651,3.47035483296971,67.9388539695221,22.7767276131099,25.3347515864328,9.76346676625598,41.952499772014,6.30989203531429,33.0123556811081,7.98275483707562,12.5481947382922,2.97396711749053,84.9857184743647,90.6364201356322,94.5447994012171,81.669909909647,47.7886755099182,52.4386742955894,0,0,20,13.0575903911174,14.9615021542991,12.7856041975438,28.2266558756037,1.06603751909851,0.877301443371325,0,1.41283603879564,98.98,0.913241411281804,1.84696216152514,2.99446109227732,2.66733569468252,3.12797695676439,2.20440158320899,79.0057637440802,1.91714438115147,12.5092238793448,4,36,95.2114505722864,73.5822468222111,0.893395978037581,32.6704009265612,1966,1.39606821195802,0,109083,170995,218355,44350,489,677,664,157,535,25.8517428003894,25.6789632316063,10.1,0,3495,5.93448016795107,85.1745717537642,40.9722069615429,61.9247646597318,79.0597565476519,808.205503295507,10,3.46223706928415,"1","0"
1113600,2.19852440917803,0.15048187732885,95.8657665213369,0.03,33.1101759481461,10.1953239040998,17.3218926414373,7.63276590077617,31.3664666778406,792896,88.6226946318174,45244,62.8629420729428,0.692564720677043,68.7091174533297,42.0278109598425,3.27494890585378,15.8080707011366,44820,26869,22936,0,0,2020,15220,131848,5.05233198574408,2.12650223727805,12.3988745508575,27.0867935686978,1.32,47.859373776198,10.6133531561678,24.7665677637101,3.0000125834166,35.1509019087967,9.83095075928044,20.4429482216107,10.1956998113517,4.23230782763549,2.48815339464342,74.9871373157806,85.0497551917056,95.1659446557456,97.34,66.3864536989696,86.6985194880845,123145,0.481802011036044,79441,5.05232343141003,10.6210315281184,12.9919811053374,16.4688325520537,4.45550811136419,3.31458570578917,0.573890139499397,1.65556051859024,90.3790451789335,0.718150922955573,1.27493551764044,0.881884404773846,1.93614356099851,2.06192581363018,2.16914351788142,75.4007223950164,0.05,62.6753218686082,3,36,79.22448983273,86.2984113065947,3.47345554669923,28.046820032347,1967,0.153819208944258,0.0296969372880552,96524,195565,231296,80263,469,522,512,303,524,27.7434417280758,14.1,13.5806525621139,0,0,5.70311034628866,11.1355819073819,73.2868738667654,81.2187908969088,77.086382889612,0.9,1999.75998042487,0,"0","1"
10005,3.66270805881192,11.0087206038383,72.3044710860332,1.38507115156025,0.12,9.6712681953554,24.2943094627869,11.3158574579789,1.66,0,0,45670,91.9536441586891,2.57421472391748,52.9804492335802,18.176809660181,0.652100998657373,11.2398134612373,53726,18634,18560,5014,3477,6350,15700,34420,3.18471547780662,4.33032390762732,16.234344566577,30.6010875155606,6.61157224984034,75.4994569851477,19.5739355236463,26.7196821316329,12.1261130262048,38.0728748648442,9.97532618843708,29.5938696929677,10.4993590259152,9.67240000046456,3.13474126177483,84.5416732336621,83.8581941084722,90.9010810410529,84.9839050944532,72.2404844025882,79.1484188514946,0,0.268450471978893,20,18.9448955120835,6.99767288522033,11.1222106389012,6.76875560297604,0,0,0,0.0982001071825624,94.7818115610178,10.0221227199065,2.28467472920979,2.45248237014766,2.66197257313065,2.28029089717551,2.2262014728997,75.8297761188339,20.2552083032199,35.3098538023668,2,36,82.8634639600899,85.1758136553805,0,47.8565540476681,1962,2.5388390731715,1.53808252778084,139192,156793,185055,61312,377,522,665,270,619,18.6390386262024,24.7563172431116,12.6010035415458,6539,0,1.15808954084275,70.1841226992653,52.47910742926,84.6164645997329,90.5605375709324,311.555312792624,10,9.33548210824945,"1","1"
392191,2.98976018328086,0,61.0459682724494,2.3625489493659,55.2477172842189,4.68,9.38,5.36260999027927,6.62770531389845,0,5.52906467960682,34889,78.5118754970198,3.07379615668766,32.5008545304707,15.9609547795726,7.17469487145276,18.7109635742395,59823,35809,12281,9602,12992,17587,974,134769,15.7598101780987,11.24129646789,33.7600246478188,11.8784748047834,11.4131343937613,60.9263660329438,27.9686943749707,17.96652273762,16.0841824038383,17.4412248292478,7.6113981073541,55.4217607109601,11.7084645147908,10.2888785394439,3.64440882351092,75.3551066262186,75.291628572985,86.0066461002198,76.8711528364207,54.1794054383871,69.7039964345059,0,3.90411558767431,232866,0.714464690972149,22.3001408975782,37.0214170640682,38.0982094434588,0.82805136387633,3.50096117539657,7.002428413076,7.12217654798582,54.3724437412306,13.4269058676018,13.5226228267967,9.18084129580559,2.91229148788149,3.26205251188822,2.84213994912468,57.2110016275826,25.059358302281,65.9471514129445,2,36,99,55.8067776595296,11.2623967226603,18.6667543204256,1977,2.44672990874399,0.312722989143582,159267,191944,217531,197601,430,481,610,527,392,23.3241941398178,26.3900773779849,13.1821015605304,4515,0,21.9379847812352,59.1366317251871,46.115530490143,73.3654163250046,95.3280649713323,565.236154860367,3192.16834561143,0,"1","1"
2319290,3.16096331404899,7.99208044967989,82.4943355845121,1.39370008241839,13.378696554363,18.1981167634928,45.5457792157248,19.3679849675905,1.66,0,0,30183,92.999799812193,0.949456406252427,7.91,11.5184983034309,3.81945103727745,19.3675913657423,30458,11045,5472,0,6464,3678,7934,78,10.9207622710771,3.79828268528647,9.11339350777261,9.13228129769927,12.8987023031953,84.67,11.1094062791679,14.7414395467663,8.55291361329142,23.3043496446094,7.2241320189531,31.746510914744,9.59504113400031,7.57675923853325,3.26405828886492,88.6720055038714,82.6074541900292,90.5284116667799,81.6639285930754,57.3453287199341,61.3472171565643,38219,5.61019677151582,20,13.7709132597752,30.2535538152949,18.7760216362461,51.326427061543,0.572383251476176,1.92363135127142,0.446850047733765,0,92.8876326305637,0.174216201490319,12.1053121152423,3.68130875693488,2.69019310164971,3.13208767060626,3.46295931376928,41.808283644564,4.39988133071459,39.4001917060149,3,36,94.0650335598907,44.6346487771147,0,52.7940709914698,1962,16.5459379432888,0.44965657624771,62504,67824,105245,24902,325,342,372,176,441,22.2684470306569,24.4979149871248,12.1746494006358,675,52,3.17175062155593,19.1357348043864,11.83,32.3898131017037,37.1055810155721,36.6675592548716,944.076124627617,0,"0","1"
671530,2.52147546717376,80.253379885548,53.5959394662819,7.03700502804729,16.4913167570591,16.0125439665935,26.0377125748478,16.1082238693679,12.7448321656454,358938,98.5704978686929,23746,72.2378518443103,0.498728045415442,37.982849054342,28.9717434463569,13.6256855914892,14.4334059079168,21477,6469,12524,109734,31473,6956,5757,318749,23.2041316332988,7.72056145377174,27.6934914070283,16.0975304016971,8.63960767342773,60.1761774793953,29.7797177069381,24.705869533521,27.0800796070969,16.4954354583713,12.9426004244457,45.6985743431352,14.9533649787291,14.6718283574249,3.22542099829937,51.8362931134284,52.4642284470541,68.323615324442,52.3272715899628,51.1336241167904,65.899464844098,65959,12.6003683223318,29836,22.6202568899712,26.1699779107298,27.1354412063925,37.7143734601789,0.898206898871578,0.926858606982679,0.5674311606232,1.59597205218982,91.2198703637265,2.8412044213238,7.46680045288865,5.02683967243807,2.58032146952384,2.77850824868514,2.33281246883519,45.4639507359357,2.54222355403066,46.2735604182231,3,17411,91.8807993436737,47.7591474995572,5.79926713066164,35.7790560427501,1963,6.31554760132944,0.946943035075959,44746,62636,72524,20377,271,342,431,446,433,27.7672232305174,20.3011714370458,15.0075972394278,2501,545,4.72041680027877,68.5112273963892,48.1520669344827,90.7502560047008,87.0702715015669,103.906549738338,5965.19371379445,13.7063220714657,"1","0"
1082848,2.66273603858945,65.6346452051618,52.6915536372622,20.7242393178534,0.12,15.0796191301518,30.5509706113714,16.1798489763999,13.237045639109,599200,90.0979322569425,17110,56.926449114088,0.927494800043661,20.0845349052478,33.9660968241177,12.1806464885173,15.9598238008521,21382,8711,11924,0,831,10058,8215,78,42.2679648942537,10.1313544644808,26.4259980481778,26.4844611570981,11.6595974755506,51.1832098737423,2.05,41.5193984885838,10.2006325682069,15.1565562558971,11.1997238543394,27.9602701831913,13.6349407290471,12.6331784303358,3.27799140816709,62.8027919499531,47.1339840094629,57.0335860192399,55.6639576564623,61.5691489434903,70.6111048074941,0,10.6672633186612,843232,27.2147767927671,11.6175335523275,21.8912789596656,57.902396869173,0.0547662235087916,0.411487088330349,0,0.832218258110521,98.98,0,5.55950679448254,3.05331133045073,3.08753910803805,2.68884470379851,2.54383870012669,56.4678913429727,5.79820618269698,42.5499186582525,2,4377,89.3968592827732,77.9921593846399,1.73905297771854,37.4422194564541,1965,7.79296554591014,0.658519449442144,19272,58029,57729,36990,132,175,355,134,289,31.7047478513694,17.1107088013499,13.3625907355899,7352,0,2.14859743493525,84.2291531342824,47.6264320124244,75.1898294134026,94.7869633233047,0.9,1747.06734741639,3.62943199875096,"0","1"
2218260,2.86648468134839,0,93.2734160827009,10.8031241262887,2.42287166050111,14.3137629767206,22.2612548393302,10.0046440581322,9.45142420208175,0,38.7669134918866,76206,88.4875996782329,1.69780936272857,53.8338966521138,19.2948872969601,0.5,14.6837402943653,88073,32261,30414,24923,0,38356,25101,78,0.64,6.56973216822252,8.50079032683257,34.4982191924318,5.86343584149396,66.3506491181535,11.2389414108491,29.4108924367633,4.32221012231386,46.8590485524331,3.34073093401235,26.2292744337446,8.81932789923894,5.69265071294462,2.71723233451737,93.6,90.3341503905161,100,90.6089500539367,44.3746010199467,68.0193625821569,0,0.723919252516468,20,4.04580734249723,10.2193934710467,29.2010462792821,30.023819672765,1.58613750457659,0.196121739677396,4.04308896124375,3.13492199464406,68.0399427337571,2.97697521541362,7.59035982484314,7.27344035664444,3.38108731293475,2.70462154440181,2.79614758989655,88.9001174607781,0.05,23.6751355650172,4,36,98.8446190765226,91.3067720082751,0,54.8760868915425,1949,0,0.275915459570907,183418,414179,500001,258294,613,819,999,537,1001,25.3333498621881,25.3166307659953,14.0707045335484,1442,0,12.0415712326078,74.0546278063897,54.5844760592379,51.3854365171146,93.9682411111515,0.9,10,0,"1","0"
278211,2.57338007750035,6.32773996113558,40.529291911602,26.8351542817034,14.1884186646383,7.43974655163412,26.811383227438,11.905760735389,5.71599405667296,624196,100,36270,81.6574790771934,0.556332423962835,78.5855797091835,24.2860523022242,5.49794397851429,23.5165092283273,47030,17227,18281,14185,16839,12397,13207,14461,0.64,7.69682604575634,16.8351739128403,23.2868563335517,12.0216898259628,65.9816895038043,19.0613701099462,18.7835120468462,11.4021220836134,21.1346104813555,7.53988112442132,32.6853943821682,12.6047285180368,3.83198051476628,3.37369754144304,80.542046976342,70.5290936610002,87.56317381177,79.3970339310384,70.4226098311776,78.3509695589151,246874,1.5832038785553,20,15.8777013337955,24.5358180985517,53.8894166767064,46.1597403834041,4.55381083748874,12.6511169429487,10.5274687052541,13.8996355870291,51.3164809361073,4.81686249408216,6.50475604460161,7.24388653996274,3.23122056636432,2.99897838996317,2.57369114790015,63.0250613962114,10.4506992446099,53.2946702613768,1,6319,97.4400445576141,62.5262418805791,2.14554831407866,13.6759278053978,1958,1.30907522992063,2.40395816128343,220030,268790,349316,133159,765,667,874,286,723,27.5367750779853,26.9245213696351,11.4902452927466,848,0,25.4817126716041,47.2170837695892,56.8432103361695,85.1266353556354,98.0174701029935,70.4955370555165,10637.0343768813,20.1484860669341,"1","0"
57195,2.69003193977132,45.7076027556154,46.0569746937722,1.09113144064869,14.4048525541647,18.9295071203964,25.1093998208658,14.6649705533496,4.76524385248658,111963,70.0850372669132,23083,74.4784920699891,0.148097120296803,27.4870584517926,40.5307699107472,9.87303533757893,15.2259794160576,23115,10036,13621,0,7173,12393,8276,78,17.6645968528931,5.59834081538646,23.3691295748981,2.92440008759614,13.963214125001,61.2193493603803,17.651699282856,20.7099280063801,20.5147775318403,16.5034391045644,15.4881921767026,47.6613207364857,17.6427173617415,15.5642579022557,3.46027444836228,34.9066633258673,43.025505140649,27.43,30.64,44.2013463277321,65.4392934563109,11440,20.4349149652375,20,17.4376975595481,38.2406496904713,34.4988005374713,59.9826031447784,1.50650815270467,4.86629422914493,3.53270176404696,3.82094327171589,78.3626931070624,4.92734168671486,10.6992228460938,5.08064073587621,2.54790541166227,2.64302869914708,3.13275662321298,32.8782675651904,8.02013591277125,64.6618860477424,1,1319,83.323907448581,28.5562103574762,2.27086508160722,6.38192574378225,1961,13.385621699822,0.356490735324789,88769,138297,72961,66584,310,490,363,311,527,30.3116007988071,32.7,15.0242836030449,2746,1,3.31552470017331,63.3116675796894,57.056030429235,90.7063030875958,87.4843874375423,0.9,19952.5850736413,8.3788788525619,"1","1"
10005,3.27743707491622,20.3859044323157,70.1720788085147,45.2360712665024,18.1693151216449,14.5011617717671,25.3859720715261,14.3813012586193,11.7307620500753,111662,100,37780,71.5915312484225,0.624186646899061,35.7742618236448,25.729486988651,11.4012005297272,10.3151277502608,37546,15186,16892,7272,8912,9206,10730,78,17.0341301822275,11.5782785868302,21.3770483880161,19.882507723306,5.50129793674085,57.3954215861115,15.5646484468753,19.2446727964746,9.47941196037157,27.837623712244,8.5227619110168,35.7524787400205,13.0076223080608,11.0269663916823,3.54210921061347,75.9667055491018,71.4870372405087,64.7412520348062,79.8029767492777,51.8211821925361,55.7308868995144,0,4.52329530896655,81340,16.3853732893945,38.028717712219,52.9192834511408,55.4198573517003,11.5555287874365,16.2624953431827,24.4023112520867,17.7720912805242,41.3414248965273,12.9895000596761,18.7459208329995,7.66251913837726,2.86063519602296,2.91530472670647,3.04402377705812,40.854944564556,29.3831003012411,79.3528735348737,3,3212,95.2910760473672,49.3305201823239,2.43436058586361,6.38460650043321,1982,2.19340967403051,0.47338934447247,138105,249645,399069,168427,475,694,686,132,668,30.760778168748,29.0501727207124,11.4902978871262,9022,1735,52.928579811962,51.6113400561515,46.1428465662475,77.8157216377224,84.0396278046848,0.9,10624.5494126589,1.16157200868047,"1","1"
